"","genes","logFC","logCPM","LR","PValue","FDR"
"11166","ENSGMOG00000011494",-0.802561125900368,5.24862520099735,17.4678963809931,2.92200495282572e-05,0.0009167276101999
"5335","ENSGMOG00000005508",-0.673468278414679,5.89571412314979,17.455088208937,2.94175838202664e-05,0.000920763484210445
"651","ENSGMOG00000000682",0.586484120148821,6.06788125068479,17.4375178455869,2.96907482243689e-05,0.000927142172940865
"11160","ENSGMOG00000011488",-0.748501629504536,5.3672706496963,17.420247529052,2.99617320184089e-05,0.000931843476734331
"16856","ENSGMOG00000017312",-1.06506848352001,6.02803371768041,17.4190415143383,2.99807478485419e-05,0.000931843476734331
"15955","ENSGMOG00000016387",-1.02905484072009,5.013422340781,17.3595633969781,3.09337747319925e-05,0.000959234105088351
"8125","ENSGMOG00000008371",-0.785814063905231,4.35316431596988,17.3285930626133,3.1442011986683e-05,0.000972737245838004
"1959","ENSGMOG00000002028",-0.651825492138441,9.10394252196755,17.2986811676528,3.19408457753164e-05,0.000985029079435958
"924","ENSGMOG00000000960",-0.658238939379892,6.53021871960951,17.2959535153365,3.19867280565062e-05,0.000985029079435958
"3865","ENSGMOG00000003995",-1.05211871138488,5.37827528432787,17.2589749981978,3.26153258123177e-05,0.00100009295683127
"8822","ENSGMOG00000009082",0.520323501985253,7.0444622681789,17.2583792449865,3.26255539976382e-05,0.00100009295683127
"9857","ENSGMOG00000010155",1.46614840787824,1.02695324583792,17.2371236244679,3.29925981219447e-05,0.00100546494926822
"4380","ENSGMOG00000004521",1.39539617126431,2.7830213982525,17.2354180059193,3.30222301710441e-05,0.00100546494926822
"3212","ENSGMOG00000003317",-1.54937060811848,4.15773362787326,17.2351726189585,3.30264955277778e-05,0.00100546494926822
"8433","ENSGMOG00000008685",-0.89649111174384,3.93808318513789,17.2260586185698,3.318530942129e-05,0.00100572651731781
"11691","ENSGMOG00000012032",-0.993923926698843,4.853921088904,17.2260426250103,3.31855887869177e-05,0.00100572651731781
"12482","ENSGMOG00000012843",-1.0904074218624,4.1515027485808,17.2187313982699,3.33135446223243e-05,0.00100732018976779
"14206","ENSGMOG00000014603",-0.518096524557798,6.71044385948903,17.207332391993,3.35140318218528e-05,0.00101019127238663
"8977","ENSGMOG00000009241",-0.685452903800971,8.43424974986985,17.2024156388849,3.36008822409001e-05,0.00101019127238663
"13150","ENSGMOG00000013524",-0.565768985311113,5.73695723164107,17.2004735469319,3.36352499971604e-05,0.00101019127238663
"1543","ENSGMOG00000001601",-2.66219866585383,4.47357603009535,17.1933601033072,3.37614332970964e-05,0.00101170752469887
"17220","ENSGMOG00000017680",-0.5641883497083,5.79923070754422,17.1757088395511,3.40766029002392e-05,0.00101683843911286
"2851","ENSGMOG00000002948",-0.772157361239912,4.74138094753762,17.1752508278055,3.40848201064392e-05,0.00101683843911286
"11057","ENSGMOG00000011383",-0.923871695338045,4.7683987845446,17.16905660484,3.41961466975783e-05,0.00101686747981036
"889","ENSGMOG00000000925",-0.70259031141389,5.65732409392102,17.1667352161963,3.4237962283177e-05,0.00101686747981036
"17170","ENSGMOG00000017629",-0.993083456824366,5.90244168482748,17.1092360500743,3.52902688585648e-05,0.0010457969917843
"10080","ENSGMOG00000010381",0.601908446844834,5.14917095242965,17.0866058450352,3.57132910532742e-05,0.00105599144895356
"1757","ENSGMOG00000001820",-0.986503897967518,4.98352078650007,17.0787701350043,3.58609473818404e-05,0.00105801669262317
"4879","ENSGMOG00000005039",-1.58023426423098,1.86104662780876,17.0420077998561,3.65619331348376e-05,0.00107632210649142
"9516","ENSGMOG00000009800",-1.64204000059898,1.03067934309542,16.9914300986655,3.75489185198453e-05,0.00110294790333568
"11294","ENSGMOG00000011623",1.11330136574014,3.48145520693253,16.9438656093025,3.85015297876407e-05,0.00112844944213118
"11211","ENSGMOG00000011539",-1.07461603179125,3.68470774712332,16.9184879417218,3.90196889277756e-05,0.0011411337910716
"14557","ENSGMOG00000014966",-1.91437311177155,0.0292294849476253,16.886662188105,3.96794245853658e-05,0.00115789412572798
"12361","ENSGMOG00000012719",-0.832106171066892,4.72294166968263,16.8745904422712,3.99325904718846e-05,0.00116274307550487
"1406","ENSGMOG00000001461",-1.31156515737878,3.39443777604198,16.8686910209193,4.00569018166843e-05,0.00116382715821736
"10406","ENSGMOG00000010718",1.39241897146661,1.8116032970012,16.8572236407167,4.02996541540047e-05,0.00116834029884658
"2174","ENSGMOG00000002254",-0.575610601065947,6.04010086132344,16.8499687185461,4.04539964263776e-05,0.0011689183510287
"18835","ENSGMOG00000019342",0.437452087102022,6.68313879976917,16.8480687249078,4.04945152657156e-05,0.0011689183510287
"160","ENSGMOG00000000164",-0.710533378630312,6.45766202643353,16.8428807065793,4.0605361698378e-05,0.00116959193771298
"68","ENSGMOG00000000070",-0.814639458120171,4.23081837114758,16.8326155672777,4.08255848102776e-05,0.00116959767267215
"2108","ENSGMOG00000002185",0.465278804900012,7.22974196802205,16.8271465290714,4.09434046472862e-05,0.00116959767267215
"3314","ENSGMOG00000003422",-0.642541630735346,6.51075314970804,16.8257142937265,4.09743158232684e-05,0.00116959767267215
"18520","ENSGMOG00000019021",-0.492110764751362,6.95148093021044,16.8226817999632,4.10398419739321e-05,0.00116959767267215
"7345","ENSGMOG00000007578",-0.609342907431808,6.2090880732918,16.8219793121205,4.10550363591658e-05,0.00116959767267215
"6888","ENSGMOG00000007105",0.436535026957462,10.6363495927139,16.8184881175428,4.11306327090096e-05,0.00116959767267215
"18418","ENSGMOG00000018918",1.00537772554131,4.11799026755087,16.79075149736,4.17362194594161e-05,0.00118429845663502
"9484","ENSGMOG00000009768",8.12759923764273,-0.546961159936099,16.7850506534105,4.18617949213645e-05,0.00118534510407635
"10570","ENSGMOG00000010886",-0.920183781765585,6.75702642174753,16.7572787755274,4.24789943250595e-05,0.00120027856058017
"9875","ENSGMOG00000010173",1.26263911308712,2.41016760738557,16.7509717379162,4.26204312276795e-05,0.00120173431088172
"11822","ENSGMOG00000012169",-1.8686410874922,3.48047386330643,16.7255783051966,4.31946920483027e-05,0.00121536222994856
"9918","ENSGMOG00000010216",1.83770519827976,0.624437378526649,16.7010573547175,4.37566039760112e-05,0.00122586169438326
"15136","ENSGMOG00000015554",-1.02981157098615,4.80961031503911,16.6983240180248,4.38196935020218e-05,0.00122586169438326
"687","ENSGMOG00000000718",-0.434085459137523,7.70953907867835,16.6973146398718,4.38430145840027e-05,0.00122586169438326
"5697","ENSGMOG00000005878",-1.22586016836845,3.06883323159209,16.681274875194,4.42152828973162e-05,0.00123368946956708
"33","ENSGMOG00000000033",-1.64449207406896,2.34822992690242,16.674406680585,4.4375657605005e-05,0.00123558471643936
"6025","ENSGMOG00000006218",0.539725590347974,7.07685573436563,16.6667049666999,4.45561909827102e-05,0.00123803220890628
"1665","ENSGMOG00000001726",2.60902808868934,1.98490686008453,16.6569772087682,4.47852719400985e-05,0.00124089373104126
"16578","ENSGMOG00000017026",0.486786791184595,7.56594144620612,16.6544546690615,4.48448688434664e-05,0.00124089373104126
"2229","ENSGMOG00000002309",-0.771449157557924,4.69975955617029,16.6196363971448,4.56756695244544e-05,0.00126127132891391
"216","ENSGMOG00000000221",-0.935299269329464,3.93281988503311,16.5450735360824,4.75072472585807e-05,0.00130914300950708
"18538","ENSGMOG00000019039",0.393600449303891,7.35145141549494,16.5405690659273,4.76202323369608e-05,0.00130955638926642
"17596","ENSGMOG00000018066",-1.04093541917146,4.57041004758834,16.5300778249163,4.78844314052856e-05,0.00131262027625328
"15391","ENSGMOG00000015815",-0.945508324054625,3.67278247361126,16.5283504394668,4.79280729376433e-05,0.00131262027625328
"2315","ENSGMOG00000002397",-0.555863176658699,8.25825305565504,16.5098156011048,4.83988706667901e-05,0.00132113486103485
"19272","ENSGMOG00000019790",1.26595549449536,2.96091891250013,16.5083353862312,4.84366690540273e-05,0.00132113486103485
"14462","ENSGMOG00000014867",0.42897805800821,7.24815723505678,16.4981741786942,4.86969455020819e-05,0.00132552887298437
"7097","ENSGMOG00000007324",-0.509220450973643,6.69894073820956,16.4899227501627,4.89093378215291e-05,0.00132860426826166
"5150","ENSGMOG00000005317",-0.595477206774133,6.0794642813214,16.4704323212543,4.94147286810396e-05,0.00133961024101845
"10288","ENSGMOG00000010594",-0.761193556015622,5.44674221929437,16.4588745371782,4.9716901199869e-05,0.00134507365290739
"13848","ENSGMOG00000014238",1.98494212191489,0.52263629510206,16.4485409074433,4.99886417089679e-05,0.0013489250587187
"7420","ENSGMOG00000007654",-0.714549478995995,6.50998584839604,16.4457943879397,5.00611170313861e-05,0.0013489250587187
"3456","ENSGMOG00000003570",0.433876678322198,10.0119365332394,16.4409441532086,5.01893634569645e-05,0.00134965964306304
"6255","ENSGMOG00000006453",-1.01598768385495,5.2042878607901,16.4146093583701,5.089147767176e-05,0.00136579236763669
"11243","ENSGMOG00000011572",-0.628430788622876,5.07696200053107,16.4095568721287,5.10273074262225e-05,0.00136669331413119
"6470","ENSGMOG00000006673",1.10304616286923,3.39040598075108,16.3833143358031,5.17386911532327e-05,0.00138297521452591
"15184","ENSGMOG00000015603",1.93241347381622,2.01258397216742,16.3590838586649,5.24043842941634e-05,0.0013979732456916
"14955","ENSGMOG00000015371",-0.548535516539418,6.55034884094467,16.3399137936162,5.29371481502481e-05,0.00140937248013559
"10967","ENSGMOG00000011293",-0.735069302861537,5.57062030537369,16.323451580255,5.33990017997063e-05,0.00141640149322595
"2065","ENSGMOG00000002140",-0.557989705043206,5.66137690825978,16.320303067229,5.34877950448236e-05,0.00141640149322595
"5084","ENSGMOG00000005250",1.84103020264179,0.232032842839975,16.3191943263334,5.35190986965285e-05,0.00141640149322595
"10200","ENSGMOG00000010502",1.81511818234339,9.92126308071665,16.3149995917693,5.36376975822162e-05,0.00141673483831288
"2404","ENSGMOG00000002489",0.542045812183148,5.71768232160977,16.3049457350249,5.39230299870054e-05,0.0014213851803119
"801","ENSGMOG00000000835",-0.738007703711753,4.49317676882545,16.2951395220911,5.42028045488199e-05,0.0014213851803119
"10192","ENSGMOG00000010494",0.450719918128827,6.87528979710534,16.2947438222562,5.42141245873467e-05,0.0014213851803119
"13007","ENSGMOG00000013377",-0.601862887104996,5.65530825101295,16.2938688077362,5.42391651297472e-05,0.0014213851803119
"7952","ENSGMOG00000008197",0.554339565781795,7.55026458091334,16.2631945464396,5.51243686888445e-05,0.001440240962259
"8282","ENSGMOG00000008530",0.414347851288639,9.44563695012062,16.260262683197,5.52097339085237e-05,0.001440240962259
"8341","ENSGMOG00000008591",2.06358549457228,0.499778295600386,16.2577850808539,5.52819763291332e-05,0.001440240962259
"10510","ENSGMOG00000010825",-0.957348780389852,4.66703826689779,16.2389514946304,5.58342466313516e-05,0.00145106227053673
"10760","ENSGMOG00000011078",-1.10837509619959,3.52414687792855,16.2362308506265,5.59144833016397e-05,0.00145106227053673
"9380","ENSGMOG00000009662",1.74313971548352,0.870081248313923,16.2307885491426,5.60753346699268e-05,0.00145127748818873
"714","ENSGMOG00000000745",0.628247598979363,5.14837996312503,16.2286066751963,5.61399522180004e-05,0.00145127748818873
"10413","ENSGMOG00000010725",-0.55771310553968,8.38602964166089,16.1867399412975,5.73944684019078e-05,0.00148084376484845
"9168","ENSGMOG00000009439",-0.55602556334268,6.88728347407827,16.178708162981,5.76383406697094e-05,0.00148213569816727
"23","ENSGMOG00000000023",0.588328071801329,5.4252855503091,16.1777883853814,5.76663346836499e-05,0.00148213569816727
"4741","ENSGMOG00000004896",-0.452366556775592,8.10179414197796,16.1732908731871,5.78034163354183e-05,0.00148280740752949
"1061","ENSGMOG00000001100",-1.05268640026436,4.72468001364691,16.1594025054298,5.82287979745566e-05,0.00149085801710718
"7256","ENSGMOG00000007486",-0.852389025479003,4.86049541213995,16.1548332438795,5.8369435325197e-05,0.00149160134440011
"18472","ENSGMOG00000018972",1.81770903884784,0.849683012349177,16.1474273038687,5.85981087520785e-05,0.00149458725853345
"483","ENSGMOG00000000511",0.472208018723085,8.71196745303777,16.1354350309101,5.89703067625127e-05,0.00150121552358282
"9634","ENSGMOG00000009924",-1.39857882861734,3.58411693970279,16.1304001330356,5.91272800894768e-05,0.0015023499969503
"2116","ENSGMOG00000002193",1.93217156607137,-0.530229320959139,16.1102410885608,5.97600008945918e-05,0.00151551229265607
"17007","ENSGMOG00000017465",-0.907476018988765,3.8978941020773,16.1066922055239,5.98720905740668e-05,0.00151551229265607
"6343","ENSGMOG00000006544",1.56592245681998,1.07461049737239,16.1004297413906,6.00704033633748e-05,0.00151765773336768
"9737","ENSGMOG00000010034",-0.76206740188935,5.2259368963134,16.0748295351378,6.08879762467893e-05,0.00153254258011185
"19800","ENSGMOG00000020318",1.83013427335776,0.515845341401945,16.0748008956253,6.0888897122289e-05,0.00153254258011185
"5878","ENSGMOG00000006068",0.537016402452876,6.69398670741748,16.0610445922488,6.13328407476678e-05,0.00154048121743706
"18659","ENSGMOG00000019163",-0.55668233408804,6.82936419801009,16.057898471607,6.14348289482944e-05,0.00154048121743706
"3633","ENSGMOG00000003753",0.5717718390313,5.59056124185803,16.0290853249011,6.23768390791225e-05,0.00156054494142615
"4483","ENSGMOG00000004625",1.12190755461946,3.57738808081318,16.0263050097623,6.24685030799093e-05,0.00156054494142615
"448","ENSGMOG00000000474",-1.22994690132992,2.35220172486245,15.9954006640579,6.34965543604755e-05,0.0015819488603475
"15534","ENSGMOG00000015962",0.389525216512657,11.6491805343421,15.993116306754,6.35732168592215e-05,0.0015819488603475
"10557","ENSGMOG00000010873",-1.001596575008,4.56991871173288,15.9883802781484,6.37324535824092e-05,0.0015819488603475
"9471","ENSGMOG00000009753",0.532261695042334,5.90035153782441,15.986411678731,6.3798760623068e-05,0.0015819488603475
"15637","ENSGMOG00000016066",-0.95238375364458,5.24438649595663,15.9783945207781,6.40695147341452e-05,0.00158529015497888
"16829","ENSGMOG00000017285",-0.854832614361724,5.47055972534058,15.9754058663355,6.41707425247718e-05,0.00158529015497888
"12400","ENSGMOG00000012761",-0.651733604444264,7.09915815706821,15.9321292123137,6.56547125959701e-05,0.00161895799602424
"10240","ENSGMOG00000010544",-0.633850051159237,5.03066199764572,15.9117922733617,6.63639467783115e-05,0.00163343305468165
"2469","ENSGMOG00000002555",-0.565646015785743,7.88711702079555,15.8936404791432,6.70034823118476e-05,0.0016461425387828
"5736","ENSGMOG00000005917",1.86654915336747,0.925471002097856,15.8893802609619,6.71544770389339e-05,0.00164682492775294
"17538","ENSGMOG00000018007",-0.760729787775682,4.75990409007004,15.8682584602428,6.79081664006861e-05,0.00166088568235239
"7411","ENSGMOG00000007645",-1.33296239681615,2.24578745626733,15.866358143633,6.7976391189432e-05,0.00166088568235239
"12458","ENSGMOG00000012819",-0.759271147978697,6.26146458719599,15.8222508500883,6.95794405549638e-05,0.0016969511368925
"523","ENSGMOG00000000551",-1.85703282254256,3.58150386220265,15.7867608689598,7.08968689473096e-05,0.00172593197355336
"11083","ENSGMOG00000011410",1.68104515656883,0.70095798194694,15.7793597002884,7.1174755190564e-05,0.00172954655113071
"19942","ENSGMOG00000020460",1.57934209035142,0.770583301675395,15.7444726215683,7.24994621844237e-05,0.0017564287933082
"6768","ENSGMOG00000006980",-0.758418614881577,5.85311582244319,15.7433144995592,7.254386037457e-05,0.0017564287933082
"11189","ENSGMOG00000011517",-1.15915081052384,1.90721193035911,15.735213040178,7.28552067067652e-05,0.00175793293440139
"17599","ENSGMOG00000018070",-0.617551964448587,6.32114504564887,15.7348536514575,7.28690494319768e-05,0.00175793293440139
"5757","ENSGMOG00000005938",0.417377546108504,6.74798912546132,15.727332153332,7.31593660126642e-05,0.00176175662479145
"10112","ENSGMOG00000010413",-1.57230143414602,0.896174105213978,15.7107155936306,7.38048673552926e-05,0.00177097699174817
"18838","ENSGMOG00000019346",-0.990970100109839,3.80341875717853,15.710653978007,7.3807271560324e-05,0.00177097699174817
"4454","ENSGMOG00000004595",-0.784686534660047,5.11042023123253,15.70616646327,7.39825837043855e-05,0.00177200220646794
"9500","ENSGMOG00000009784",0.443802028564404,7.84498597261734,15.6965899198536,7.43581092449204e-05,0.00177781060833338
"9578","ENSGMOG00000009865",-0.916042727191534,3.8565143747979,15.6589348353247,7.58533671952537e-05,0.00181032187957958
"7849","ENSGMOG00000008092",-0.459686760659598,6.38095565679153,15.6447235198627,7.64255190576604e-05,0.00182072560107956
"2706","ENSGMOG00000002800",-1.80864960673786,1.84733496554647,15.6120594120881,7.77570986835235e-05,0.00184915235570337
"13781","ENSGMOG00000014170",-0.585076593859589,7.03376824808366,15.6012366283676,7.82034268285413e-05,0.00185646323190667
"13669","ENSGMOG00000014055",0.574470861034826,11.1040113464827,15.5932622187547,7.85339373173045e-05,0.00186100367419464
"580","ENSGMOG00000000609",-0.740968460076023,7.0742146633667,15.5800824588136,7.90832743348267e-05,0.00186899352456508
"391","ENSGMOG00000000416",-0.558531121915849,6.18895607226958,15.5784689266922,7.91507919868189e-05,0.00186899352456508
"480","ENSGMOG00000000508",0.421054854099805,6.17559477982898,15.5596089480277,7.99442945734329e-05,0.00188440122923092
"10605","ENSGMOG00000010921",-0.526003936984697,8.30982596988314,15.5527842150459,8.02334018960468e-05,0.00188788629637441
"12931","ENSGMOG00000013296",0.697725645087742,5.26395982178865,15.4899761197867,8.29439430738273e-05,0.00194823514794675
"10918","ENSGMOG00000011243",1.25019224516806,3.30565842359407,15.4841773133825,8.31987951319001e-05,0.00195079280164534
"7829","ENSGMOG00000008071",-0.696789868226878,4.65505196306894,15.4772983349845,8.35021415852365e-05,0.00195357956580594
"122","ENSGMOG00000000125",1.01366272460673,5.23665852537324,15.4735176575823,8.36693339953505e-05,0.00195357956580594
"4096","ENSGMOG00000004232",-1.21053090019181,6.15096181284883,15.4715572601926,8.37561609582347e-05,0.00195357956580594
"17066","ENSGMOG00000017524",-1.08501961591712,3.89731711436019,15.43764199518,8.52727177372808e-05,0.00198548758285498
"17681","ENSGMOG00000018158",-0.691380104875852,5.10396401186598,15.4227604816288,8.5946852764339e-05,0.00199770380381807
"7035","ENSGMOG00000007257",-0.452426643921088,8.62503843364149,15.4087653137713,8.65857283592425e-05,0.00200905947833555
"16532","ENSGMOG00000016980",1.383231879384,2.21706717522077,15.4015968926379,8.69148131915375e-05,0.0020132001357104
"10309","ENSGMOG00000010617",-1.03731226714987,3.42004260670258,15.3823098104067,8.78064981657126e-05,0.00203033537713624
"13283","ENSGMOG00000013658",1.82567057274757,-0.350273045217718,15.3758671460852,8.81064032686204e-05,0.0020337514329622
"16469","ENSGMOG00000016916",-0.64967703641986,5.26420531507424,15.3631182696606,8.87029028108045e-05,0.00204093623976879
"7936","ENSGMOG00000008181",0.404904906980427,7.4113440850348,15.359857677107,8.88561121644004e-05,0.00204093623976879
"1129","ENSGMOG00000001175",0.538393753513185,6.00568211464154,15.3594393710436,8.88757868720863e-05,0.00204093623976879
"19223","ENSGMOG00000019741",1.65997447511418,0.419213766690184,15.3399551937442,8.97970841328793e-05,0.00205850623229605
"18837","ENSGMOG00000019345",-0.450116903884634,8.28867488519266,15.3367628815563,8.99489442320161e-05,0.00205850623229605
"19566","ENSGMOG00000020084",-0.985035624777602,7.34478351705924,15.3250380873275,9.05089202559604e-05,0.00206778071661694
"17948","ENSGMOG00000018431",-0.658692933342364,5.97304803992142,15.318761326723,9.08101385048417e-05,0.00207112201555838
"11922","ENSGMOG00000012271",-0.791349657681173,4.49605989906781,15.3043288886431,9.15065750657808e-05,0.00208275387371455
"9255","ENSGMOG00000009532",-1.08336030511272,3.80378403539217,15.3017451294125,9.16318202576996e-05,0.00208275387371455
"16877","ENSGMOG00000017334",-0.895946314025638,5.58924880027052,15.2891704103101,9.22438344352193e-05,0.00209310500378049
"3229","ENSGMOG00000003334",-0.687324539116498,5.15789412292534,15.2857474920228,9.24111396484405e-05,0.00209334725661256
"8884","ENSGMOG00000009145",-0.71197530319929,5.75949513953173,15.2788295508684,9.27502071699665e-05,0.00209747295909747
"7107","ENSGMOG00000007336",-1.13146388853189,5.21639144897904,15.2671031529276,9.33278125150699e-05,0.00210696995652687
"3137","ENSGMOG00000003239",-0.579512790674955,5.54584056118093,15.2496955164954,9.41919396370935e-05,0.00212289253499115
"16407","ENSGMOG00000016854",-1.33812517900924,4.07394201634413,15.2360162238975,9.48766350297292e-05,0.00213472428816891
"14775","ENSGMOG00000015190",-0.933421068520737,4.29442883066418,15.2216124612097,9.56030069276276e-05,0.00214745241611385
"15803","ENSGMOG00000016233",-0.690738417962051,5.60608013366142,15.2080882909245,9.6290114950602e-05,0.00215925735958858
"12712","ENSGMOG00000013075",-1.14396438829519,5.69133581993335,15.2016846064494,9.66171915481438e-05,0.00215982636197533
"15981","ENSGMOG00000016415",-0.633351225088782,6.90645411793126,15.2012643562217,9.66386954329402e-05,0.00215982636197533
"5511","ENSGMOG00000005686",0.552885045061545,6.46699938772762,15.1761952624544,9.79302134082996e-05,0.00218503723239052
"3596","ENSGMOG00000003715",-0.487527542191057,6.7015935278958,15.1570599815379,9.89277089195028e-05,0.00220085237196769
"16058","ENSGMOG00000016493",-0.828395724299452,4.47063794719503,15.1538436457947,9.90963729622162e-05,0.00220085237196769
"1775","ENSGMOG00000001838",-1.21155118417666,5.74785131686723,15.1531450845793,9.9133043615754e-05,0.00220085237196769
"18305","ENSGMOG00000018803",1.63347463581745,3.49270124218317,15.148169184423,9.93946466164057e-05,0.00220300074963228
"18131","ENSGMOG00000018622",-0.736763817336719,4.91391120073674,15.1367361360445,9.99983628521378e-05,0.00221271211840865
"4711","ENSGMOG00000004864",-0.448006146615167,7.64624786355136,15.1215649147418,0.000100805172783264,0.00222687790784846
"14476","ENSGMOG00000014882",1.80684090251097,11.0903940725781,15.116289888605,0.000101087232433863,0.00222942386382605
"12708","ENSGMOG00000013071",-0.75499891615281,6.75425782189611,15.1110889298058,0.000101366109253518,0.00223189135119154
"12289","ENSGMOG00000012646",0.390471261840079,8.97244420111917,15.0319417787476,0.000105706825428616,0.00232363770041686
"9275","ENSGMOG00000009552",-1.92516008622117,2.72823376476565,15.025315633894,0.000106078605651014,0.00232798122253827
"13994","ENSGMOG00000014387",-0.986890875982225,5.02847964619984,15.013120266727,0.000106766307700196,0.00233923229903791
"10481","ENSGMOG00000010795",-1.08074798515192,4.19538722063868,15.0096273172235,0.000106964102019706,0.00233973031668309
"13570","ENSGMOG00000013955",-0.858509534359681,4.05481313611574,15.0033477030033,0.000107320624032616,0.00234065045069183
"5116","ENSGMOG00000005282",-0.68404050806895,5.00118165865294,15.0027181420762,0.000107356432942319,0.00234065045069183
"14380","ENSGMOG00000014784",-0.467870771841889,8.94945777034122,14.9491971739168,0.000110445047410385,0.00240406849941336
"13878","ENSGMOG00000014269",-0.630546094215163,5.59331337574572,14.9251300523649,0.000111862926796014,0.00243097238476216
"2169","ENSGMOG00000002249",-0.582480689731427,6.50661043297981,14.9067016883327,0.000112960980728061,0.00245084984972489
"11382","ENSGMOG00000011712",-0.548876939036985,5.35653993922281,14.8942173169982,0.000113711020084068,0.00246312444639152
"14236","ENSGMOG00000014636",-1.06558096971275,3.38572972213584,14.8552983422106,0.000116081529852642,0.00251040395870641
"1996","ENSGMOG00000002067",0.532599553594525,5.33503258620496,14.8462011327874,0.000116642765395525,0.00251846617045427
"3148","ENSGMOG00000003250",-0.753479482060958,5.79176374122893,14.8397454154969,0.000117042695078668,0.00251917747028981
"11711","ENSGMOG00000012053",-0.786396958134715,5.66937339208442,14.8395843520256,0.000117052690538718,0.00251917747028981
"18267","ENSGMOG00000018765",-1.15101917127712,3.53082062394839,14.831971493823,0.000117526119369961,0.00252529997649441
"18530","ENSGMOG00000019031",-0.59704398240164,6.11469443155505,14.8172851630659,0.000118444886490344,0.00254095651355289
"11536","ENSGMOG00000011871",0.491878140062252,5.93558013690582,14.7827036194145,0.000120636943944567,0.00258383454458196
"9641","ENSGMOG00000009932",-0.682924670647531,8.04495911304896,14.77912797262,0.000120865914158146,0.0025845967083578
"7313","ENSGMOG00000007544",0.402526942233945,6.73846783389356,14.7738858001436,0.000121202393125889,0.00258752059944491
"6830","ENSGMOG00000007045",-0.5413477058749,7.86440052838476,14.7709715851847,0.000121389855282601,0.00258752059944491
"14026","ENSGMOG00000014421",-0.981783192768976,3.57353242891801,14.7627201553434,0.000121922228160483,0.00259473022191855
"4184","ENSGMOG00000004322",-0.747321372825034,4.73897268199316,14.7530488829326,0.000122549200251228,0.00260392696559248
"6344","ENSGMOG00000006545",1.38386440008535,3.10900835947047,14.7488491486695,0.000122822471604688,0.00260559100475659
"8875","ENSGMOG00000009136",0.473060931432786,12.1329550610963,14.7429642819634,0.000123206424703154,0.00260905275382241
"7943","ENSGMOG00000008188",0.53175240974179,6.52522985146074,14.7393507370847,0.000123442785862551,0.00260905275382241
"888","ENSGMOG00000000924",-0.519062409546191,8.25095273910545,14.7373889405201,0.000123571297655787,0.00260905275382241
"18457","ENSGMOG00000018957",1.46890970083008,1.83592776015993,14.7237114488048,0.00012447102243708,0.00262110745700664
"3050","ENSGMOG00000003152",-0.732281375955897,4.77902241148205,14.7227506381917,0.000124534473265935,0.00262110745700664
"3188","ENSGMOG00000003290",1.3966618068648,2.40063991576306,14.7160235442529,0.000124979635829657,0.00262634093217511
"1894","ENSGMOG00000001961",-0.666155293216528,4.95973060384283,14.7082241444252,0.000125497763491926,0.00263308886824112
"10279","ENSGMOG00000010585",0.445386550821537,6.42265936920524,14.6984875359799,0.000126147619108735,0.00263850638500391
"17279","ENSGMOG00000017740",-0.677659453779191,5.51856084752776,14.6984398475281,0.000126150810326786,0.00263850638500391
"2938","ENSGMOG00000003038",1.9950473552872,-0.70980558197841,14.686187494056,0.000126973412574029,0.00265156196726859
"15025","ENSGMOG00000015442",-0.873302949366578,3.95442006975843,14.6811989962193,0.000127309876770133,0.0026544407223601
"1731","ENSGMOG00000001793",-0.765157759788358,4.97999173696413,14.6651749061139,0.000128396754005245,0.00267293242566993
"17480","ENSGMOG00000017948",-0.483602283088033,6.57844914909198,14.6489123950458,0.000129509354548126,0.00269190128077091
"10273","ENSGMOG00000010579",-1.53169222352398,1.24540087730961,14.6453825635577,0.000129752127284519,0.00269275959807081
"16078","ENSGMOG00000016514",-0.883460217376433,4.63764835630685,14.6353733611397,0.000130443028941175,0.00270290090201365
"4763","ENSGMOG00000004919",-0.617650483078251,5.36418573884732,14.6070408059533,0.000132418877236944,0.00273637542043239
"13310","ENSGMOG00000013686",0.449028210094775,7.94904274830727,14.6063417655114,0.000132468005762795,0.00273637542043239
"10862","ENSGMOG00000011184",1.51379525379578,1.27147688711908,14.5940702295268,0.00013333344351047,0.00275000227240344
"7791","ENSGMOG00000008032",-0.879686926152225,5.05387181858042,14.5651307667263,0.000135396979551784,0.00278825983314268
"5897","ENSGMOG00000006088",0.465869502519624,8.51845129395072,14.5532974816534,0.000136249989268439,0.00280150939472721
"5581","ENSGMOG00000005757",-0.498215521502794,6.61918261805323,14.5395401451136,0.000137248499819893,0.00281770537648674
"18860","ENSGMOG00000019369",-1.20589697429684,3.90143133412482,14.5300068444417,0.000137944747455741,0.00282765575114414
"6411","ENSGMOG00000006613",-0.856120425440242,4.85931440023822,14.5244425472498,0.000138352768400063,0.00283167649259852
"11921","ENSGMOG00000012270",-1.69534975876775,1.7289041575948,14.5181174271238,0.000138818055185557,0.0028368552103287
"5188","ENSGMOG00000005356",0.550420042697274,6.05690027442735,14.5110960504327,0.000139336405244662,0.00284310084899986
"1510","ENSGMOG00000001568",-0.929430128670501,5.47997885813162,14.496012432484,0.000140456546431115,0.00286158802294489
"7459","ENSGMOG00000007693",-1.03629568689426,3.82170436609407,14.4878494663363,0.000141066522025482,0.00286964089325809
"9458","ENSGMOG00000009740",-0.589134993731251,7.66767750515436,14.4748551234544,0.000142043028243091,0.00288511409189804
