ID	sample_2	sample_7	sample_13	sample_19	sample_26	sample_32	sample_45
ENSGMOG00000017383	967	1330	854	2093	791	90	796
ENSGMOG00000006711	2257	1363	680	813	553	113	863
ENSGMOG00000006730	615	671	548	519	553	618	726
ENSGMOG00000006738	2066	2150	3051	1862	282	206	7375
ENSGMOG00000006766	1748	2316	1245	1071	1377	414	1708
ENSGMOG00000006798	2284	3046	2609	2267	2776	2237	4928
ENSGMOG00000020687	0	0	0	0	4	0	1
ENSGMOG00000006806	0	16	2	17	11	15	0
ENSGMOG00000005116	242	263	250	245	187	97	412
ENSGMOG00000005128	44	180	90	37	60	41	146
ENSGMOG00000013778	15	32	38	14	15	18	50
ENSGMOG00000013794	78	151	99	102	66	43	460
ENSGMOG00000013863	38	20	28	27	27	16	45
ENSGMOG00000013872	156	242	222	176	155	138	588
ENSGMOG00000001712	0	9	0	0	0	0	0
ENSGMOG00000001726	0	0	0	0	0	0	0
ENSGMOG00000016425	781	1020	551	578	589	432	3893
ENSGMOG00000016456	174	263	181	193	142	73	306
ENSGMOG00000004854	1934	2734	2558	2478	2624	2515	5278
ENSGMOG00000004873	702	773	743	804	525	196	1136
ENSGMOG00000004884	863	1990	2120	1476	1626	201	1561
ENSGMOG00000015373	2128	2313	2098	2043	1384	415	2418
ENSGMOG00000018829	27	33	17	8	34	15	32
ENSGMOG00000018838	40039	57245	62321	47902	60285	117869	69453
ENSGMOG00000021363	7	5	10	5	0	13	4
ENSGMOG00000020896	6	7	24	7	3	21	5
ENSGMOG00000018849	10	25	21	15	27	23	32
ENSGMOG00000022039	0	0	0	0	0	1	0
ENSGMOG00000018856	366	290	261	401	268	157	677
ENSGMOG00000018869	287	405	388	209	581	468	917
ENSGMOG00000018875	166	325	221	264	170	152	346
ENSGMOG00000018938	808	1992	3849	5057	2691	1751	540
ENSGMOG00000010508	3	2	0	0	0	0	0
ENSGMOG00000017650	648	925	761	1096	645	172	878
ENSGMOG00000017697	430	646	442	477	265	295	387
ENSGMOG00000017703	10	41	50	18	11	21	0
ENSGMOG00000017712	879	780	1360	898	1379	2073	741
ENSGMOG00000017735	1367	1315	1310	1031	980	1134	1882
ENSGMOG00000017763	552	632	461	512	461	422	844
ENSGMOG00000017774	2666	3499	2589	2522	2753	2898	6518
ENSGMOG00000017792	612	923	869	710	501	127	735
ENSGMOG00000003808	0	0	3	0	0	0	0
ENSGMOG00000003834	0	0	1	0	5	0	1
ENSGMOG00000003851	178	519	419	301	666	374	817
ENSGMOG00000016562	975	851	998	674	645	288	2141
ENSGMOG00000016631	0	4	0	6	4	0	7
ENSGMOG00000020374	28	22	32	31	53	223	30
ENSGMOG00000012967	322	511	573	360	241	380	1064
ENSGMOG00000012969	587	579	517	393	491	285	370
ENSGMOG00000010533	804	519	852	413	184	101	1322
ENSGMOG00000007264	365	271	468	194	245	232	1332
ENSGMOG00000007274	4	2	1	0	7	2	1
ENSGMOG00000007277	3	1	2	0	1	0	0
ENSGMOG00000007282	762	939	702	767	522	422	2569
ENSGMOG00000020365	265	375	318	415	291	241	523
ENSGMOG00000007324	1332	1776	1594	1157	1071	563	2516
ENSGMOG00000001709	0	1	0	0	0	0	0
ENSGMOG00000001719	0	0	0	0	0	0	0
ENSGMOG00000018726	1833	1804	662	1402	665	309	639
ENSGMOG00000018766	61	112	190	133	94	37	274
ENSGMOG00000018780	1127	1378	1157	1433	816	475	1707
ENSGMOG00000018801	606	839	534	275	353	307	339
ENSGMOG00000007973	26	25	53	30	19	2	23
ENSGMOG00000007980	2075	2737	2156	2649	1800	1905	3018
ENSGMOG00000007989	5	73	131	7	81	10	0
ENSGMOG00000007991	1444	1426	997	818	520	627	791
ENSGMOG00000007998	7	10	3	5	9	4	3
ENSGMOG00000007999	119	151	124	147	115	230	205
ENSGMOG00000008005	1	0	1	0	1	0	0
ENSGMOG00000002843	3	0	0	2	1	4	3
ENSGMOG00000002889	653	483	406	430	292	209	1029
ENSGMOG00000002914	246	343	310	221	247	111	559
ENSGMOG00000002954	249	141	104	50	66	16	86
ENSGMOG00000002979	1548	2205	1215	1248	1657	2214	1097
ENSGMOG00000018274	44	125	98	79	110	45	46
ENSGMOG00000018283	0	7	0	0	3	0	0
ENSGMOG00000016444	384	669	771	437	416	517	1121
ENSGMOG00000016460	201	306	368	190	343	192	467
ENSGMOG00000016467	1058	1085	1215	1350	1042	1306	1312
ENSGMOG00000016480	792	796	865	1238	794	30	486
ENSGMOG00000016493	141	226	176	133	156	24	510
ENSGMOG00000016505	1615	2274	2154	1435	1449	1109	2809
ENSGMOG00000016532	79	109	115	141	72	17	123
ENSGMOG00000011519	96	87	101	57	110	66	135
ENSGMOG00000011524	84	63	74	51	49	15	119
ENSGMOG00000002193	7	25	19	15	1	5	7
ENSGMOG00000002219	202	135	53	17	5	18	90
ENSGMOG00000002234	10	8	13	2	0	3	30
ENSGMOG00000002270	631	906	655	667	553	417	1208
ENSGMOG00000013937	19	15	34	20	20	3	72
ENSGMOG00000013962	127	288	172	145	172	34	357
ENSGMOG00000013975	788	765	849	880	477	110	753
ENSGMOG00000014013	14	28	23	10	28	1	6
ENSGMOG00000014062	1228	1390	2506	1987	1355	1785	1618
ENSGMOG00000014091	62	147	227	106	148	285	449
ENSGMOG00000017667	5	3	1	24	0	0	3
ENSGMOG00000017684	2	14	4	12	5	3	4
ENSGMOG00000017698	925	1351	1530	1803	1276	967	1408
ENSGMOG00000017727	114	384	490	139	366	91	187
ENSGMOG00000017747	252	745	720	286	527	415	382
ENSGMOG00000017766	1	1	5	2	0	7	1
ENSGMOG00000017796	1344	1833	1550	1718	1518	1792	2717
ENSGMOG00000017867	323	549	559	432	295	354	719
ENSGMOG00000017967	8	42	2	17	35	90	22
ENSGMOG00000006042	1392	1335	1258	1021	796	205	1590
ENSGMOG00000014600	0	17	15	19	95	0	5
ENSGMOG00000014614	3	7	0	4	3	4	19
ENSGMOG00000014625	0	0	0	0	0	0	0
ENSGMOG00000014639	0	0	7	0	0	0	0
ENSGMOG00000012039	1219	1356	2199	1076	789	514	1515
ENSGMOG00000015092	522	828	906	623	611	576	1600
ENSGMOG00000021725	0	0	0	0	0	0	0
ENSGMOG00000010738	1462	1651	1510	1375	1125	756	2062
ENSGMOG00000010754	22219	31436	32625	26488	32876	62630	37666
ENSGMOG00000003817	101	126	160	156	61	44	222
ENSGMOG00000003839	9	2	8	5	0	2	11
ENSGMOG00000004306	0	2	10	0	0	1	0
ENSGMOG00000004328	2860	2113	1258	1182	957	445	1429
ENSGMOG00000010197	18772	33651	49700	41161	57636	62734	32340
ENSGMOG00000010206	779	1492	726	1463	1180	1108	2211
ENSGMOG00000010213	1401	1918	1741	1497	1272	1133	2583
ENSGMOG00000000389	2085	1488	1411	1124	1135	257	1412
ENSGMOG00000000415	6	4	33	3	39	1	5
ENSGMOG00000013752	83	141	424	26	161	93	45
ENSGMOG00000016139	9	3	18	2	16	0	5
ENSGMOG00000016194	4709	5533	3980	3670	3486	2806	4098
ENSGMOG00000016209	175	319	305	179	266	207	150
ENSGMOG00000016220	271	357	361	251	264	246	653
ENSGMOG00000016313	3	0	2	6	1	0	0
ENSGMOG00000016381	0	0	11	15	0	3	0
ENSGMOG00000016449	5	5	0	1	5	1	3
ENSGMOG00000000453	0	0	0	0	0	0	0
ENSGMOG00000008545	127	251	265	111	152	59	512
ENSGMOG00000008547	1025	1660	1515	1231	1133	545	1782
ENSGMOG00000008549	48	93	85	116	79	16	102
ENSGMOG00000008557	182	233	363	310	244	158	456
ENSGMOG00000011218	2	3	12	0	0	0	0
ENSGMOG00000002861	3	12	4	6	6	0	1
ENSGMOG00000002932	3	141	3	0	39	0	14
ENSGMOG00000014149	0	0	0	0	0	0	0
ENSGMOG00000014335	132	149	166	95	77	52	129
ENSGMOG00000014356	676	271	724	298	352	272	658
ENSGMOG00000014414	1402	1160	818	731	547	203	2103
ENSGMOG00000000342	91	164	245	157	180	76	298
ENSGMOG00000000353	6	6	10	13	15	1	28
ENSGMOG00000000361	0	0	0	0	0	0	0
ENSGMOG00000000365	625	712	1221	242	419	641	1274
ENSGMOG00000000374	266	901	318	531	822	562	250
ENSGMOG00000000388	6	0	0	24	0	18	0
ENSGMOG00000013720	17	49	34	8	15	0	8
ENSGMOG00000020511	123	165	694	116	135	213	68
ENSGMOG00000006055	862	1053	1040	743	1084	917	2159
ENSGMOG00000002549	0	1	0	0	8	3	0
ENSGMOG00000002566	7	5	27	8	2	4	1
ENSGMOG00000001058	0	0	0	0	0	0	0
ENSGMOG00000008546	218	226	207	172	148	297	636
ENSGMOG00000008569	88	116	76	71	80	67	173
ENSGMOG00000008573	153	275	201	179	133	89	398
ENSGMOG00000008579	369	607	604	423	607	410	957
ENSGMOG00000008588	140	375	473	241	314	303	345
ENSGMOG00000008609	1	0	6	0	7	0	0
ENSGMOG00000008616	2	4	16	3	4	3	3
ENSGMOG00000008629	1620	2378	5472	1877	1775	568	3286
ENSGMOG00000004044	2	2	4	0	0	0	0
ENSGMOG00000020042	0	2	0	0	0	0	1
ENSGMOG00000016270	4	13	9	10	12	8	14
ENSGMOG00000016309	4193	4904	2848	3573	3005	2049	7430
ENSGMOG00000016360	349	625	439	436	610	879	637
ENSGMOG00000000161	428	632	892	685	512	321	1212
ENSGMOG00000015420	1625	1897	1445	2564	1422	547	1933
ENSGMOG00000015466	2	5	4	7	5	0	6
ENSGMOG00000013606	1	3	0	3	3	0	0
ENSGMOG00000013632	93	197	220	89	113	163	201
ENSGMOG00000013644	70	51	30	8	14	29	43
ENSGMOG00000013668	186	275	193	145	174	108	335
ENSGMOG00000015256	688	1005	1256	932	803	518	1599
ENSGMOG00000015289	10	66	2	1	15	7	4
ENSGMOG00000012942	33	285	1412	70	570	141	541
ENSGMOG00000018384	1100	1372	945	1386	922	1253	1710
ENSGMOG00000012920	99	128	275	85	115	19	173
ENSGMOG00000012932	87	502	504	112	401	327	77
ENSGMOG00000012062	365	429	432	294	248	174	586
ENSGMOG00000012065	5	2	7	4	13	0	1
ENSGMOG00000000980	2169	2161	1616	1233	1050	459	3699
ENSGMOG00000000998	1	2	1	1	1	0	0
ENSGMOG00000016849	2	0	3	5	0	0	0
ENSGMOG00000019801	73	98	76	74	87	23	119
ENSGMOG00000013928	250	313	192	287	175	98	1098
ENSGMOG00000013950	383	493	590	429	330	246	746
ENSGMOG00000013985	0	0	1	0	0	0	0
ENSGMOG00000014004	41	95	150	196	87	35	76
ENSGMOG00000014026	695	319	183	265	176	143	455
ENSGMOG00000014057	203	231	253	145	197	66	744
ENSGMOG00000014067	148538	183065	185555	128136	145453	146620	173395
ENSGMOG00000014097	2424	3739	4436	4339	3284	1670	3598
ENSGMOG00000015934	565	689	705	658	317	208	608
ENSGMOG00000015955	386	460	593	386	357	328	725
ENSGMOG00000011716	243	445	534	332	259	46	334
ENSGMOG00000011730	6	6	6	0	2	5	0
ENSGMOG00000018688	13	37	25	24	14	22	14
ENSGMOG00000009171	4	0	3	0	6	0	1
ENSGMOG00000009202	75	159	166	80	90	33	213
ENSGMOG00000009213	22	23	30	9	33	8	40
ENSGMOG00000009231	6013	3606	5870	1798	2335	550	6079
ENSGMOG00000009249	951	1346	1260	1010	1247	1305	3849
ENSGMOG00000009257	339	478	400	307	313	100	786
ENSGMOG00000003110	1539	1677	1087	1240	1320	872	2047
ENSGMOG00000003153	1	0	0	0	0	0	0
ENSGMOG00000003161	46	6	15	4	3	2	3
ENSGMOG00000003222	69	8	36	22	8	27	14
ENSGMOG00000003269	64	13	18	4	9	7	18
ENSGMOG00000003328	1926	2646	1733	2309	1325	668	3229
ENSGMOG00000003351	156	414	382	346	437	132	484
ENSGMOG00000003387	72559	46758	34788	28781	20589	32573	27697
ENSGMOG00000017877	9986	14738	9373	13163	9934	4330	3097
ENSGMOG00000017898	0	3	2	0	1	0	3
ENSGMOG00000017912	0	0	0	3	0	0	4
ENSGMOG00000017922	262	118	158	95	72	8	123
ENSGMOG00000017961	49	26	31	22	8	1	15
ENSGMOG00000000635	706	834	1056	618	659	383	2202
ENSGMOG00000000651	0	3	6	5	0	0	12
ENSGMOG00000000653	9	62	57	28	94	8	17
ENSGMOG00000001360	568	799	815	653	588	204	822
ENSGMOG00000009051	1362	1665	1550	2370	1142	1066	1503
ENSGMOG00000009060	225	348	392	191	179	213	324
ENSGMOG00000002063	887	1479	1603	798	907	161	1456
ENSGMOG00000002101	4893	4539	2084	3287	2754	572	13116
ENSGMOG00000019664	213	154	466	164	182	34	134
ENSGMOG00000019667	187	200	292	184	199	25	332
ENSGMOG00000019668	744	728	966	768	588	235	1184
ENSGMOG00000015948	9	8	6	1	1	0	2
ENSGMOG00000015981	0	7	3	1	0	0	0
ENSGMOG00000015986	5	2	2	0	3	0	0
ENSGMOG00000006401	1001	1174	1079	1021	865	307	1330
ENSGMOG00000006423	134	239	223	178	148	86	234
ENSGMOG00000009737	534	875	525	728	636	234	834
ENSGMOG00000009754	340	457	585	446	261	136	498
ENSGMOG00000014170	12201	13881	13404	10647	10326	6652	21822
ENSGMOG00000022005	0	0	3	0	0	0	0
ENSGMOG00000009363	3	1	15	6	2	0	2
ENSGMOG00000009375	0	0	0	0	0	0	0
ENSGMOG00000003250	220	332	428	322	334	113	595
ENSGMOG00000003277	1064	1066	980	1115	946	897	1155
ENSGMOG00000003335	569	721	808	667	584	296	1351
ENSGMOG00000003370	4810	6097	5698	4372	4517	1717	5567
ENSGMOG00000005923	65	69	54	33	26	12	33
ENSGMOG00000005950	1732	1715	367	375	103	673	1699
ENSGMOG00000018587	216	398	640	507	391	193	207
ENSGMOG00000020291	96	236	150	249	178	68	203
ENSGMOG00000020292	41	84	96	99	36	102	150
ENSGMOG00000018628	298	494	535	565	392	168	547
ENSGMOG00000016300	3938	2533	2905	1949	1594	732	3272
ENSGMOG00000016413	0	4	50	4	3	2	1
ENSGMOG00000016431	1132	722	478	525	284	340	1463
ENSGMOG00000016711	1	0	0	0	0	0	0
ENSGMOG00000014100	16	29	10	9	3	0	9
ENSGMOG00000014141	946	2212	2622	1486	796	300	1845
ENSGMOG00000014154	1120	1363	956	1533	656	121	1081
ENSGMOG00000007095	20	8	2	0	2	4	6
ENSGMOG00000007101	19327	7874	9467	10133	5127	5276	9257
ENSGMOG00000007113	3626	6065	5861	4324	3886	3107	7883
ENSGMOG00000021203	0	1	2	2	4	0	0
ENSGMOG00000020856	9	4	0	0	3	0	3
ENSGMOG00000007121	3188	3245	2407	1903	1993	948	5093
ENSGMOG00000011156	173	126	31	36	71	11	34
ENSGMOG00000021530	0	3	4	0	0	0	0
ENSGMOG00000021193	0	0	0	0	0	0	0
ENSGMOG00000020464	156	236	402	206	98	1	159
ENSGMOG00000012706	42	101	112	111	137	84	65
ENSGMOG00000012708	149	182	179	134	86	8	82
ENSGMOG00000012709	0	0	2	2	0	0	0
ENSGMOG00000001605	1614	1878	1283	934	880	699	996
ENSGMOG00000006347	22	51	29	27	55	16	1
ENSGMOG00000017037	822	1285	1321	748	814	661	1506
ENSGMOG00000017088	1	0	0	1	1	1	0
ENSGMOG00000017108	2	2	3	0	0	5	1
ENSGMOG00000017128	554	558	728	465	405	118	672
ENSGMOG00000017149	314	598	639	405	636	785	861
ENSGMOG00000017167	1143	1208	1178	3166	793	924	1884
ENSGMOG00000019171	25	27	13	4	1	0	42
ENSGMOG00000019180	65	102	140	1012	128	66	110
ENSGMOG00000000518	350	288	96	163	90	18	109
ENSGMOG00000000533	1	1	0	1	0	0	0
ENSGMOG00000011832	0	2	1	0	4	0	0
ENSGMOG00000011844	0	0	2	0	0	0	1
ENSGMOG00000011851	0	1	0	0	0	0	0
ENSGMOG00000006872	52	90	135	65	86	15	213
ENSGMOG00000006879	603	684	844	628	601	279	1025
ENSGMOG00000006945	1505	1449	1372	1249	1193	737	2137
ENSGMOG00000003260	1	1	2	6	2	0	7
ENSGMOG00000003275	146	208	207	129	166	50	389
ENSGMOG00000003317	300	514	763	440	860	289	1011
ENSGMOG00000003353	48473	61726	39857	83418	123836	20663	59548
ENSGMOG00000014188	623	1065	1413	931	665	263	1633
ENSGMOG00000014246	92	117	343	114	143	47	381
ENSGMOG00000014268	7	6	196	1	37	6	19
ENSGMOG00000014334	0	0	5	0	0	0	1
ENSGMOG00000004831	1559	2405	8439	4231	3178	2945	1764
ENSGMOG00000004888	6502	6955	5474	4611	3501	1303	5174
ENSGMOG00000004900	140	120	88	75	78	14	94
ENSGMOG00000004929	389	403	237	360	318	256	1242
ENSGMOG00000001870	17205	23885	27339	22440	30032	64657	33289
ENSGMOG00000001874	247	316	274	166	193	61	575
ENSGMOG00000001898	3	1	10	3	2	1	4
ENSGMOG00000001915	1760	2810	1494	1645	1566	1103	3920
ENSGMOG00000021593	0	0	0	0	0	0	0
ENSGMOG00000001939	2660	3761	4420	3203	2522	2716	3811
ENSGMOG00000001961	117	208	204	170	173	146	312
ENSGMOG00000011582	136	223	314	169	161	62	222
ENSGMOG00000011594	2307	2012	1724	1698	1045	892	3784
ENSGMOG00000011603	110	171	184	161	114	29	271
ENSGMOG00000015334	562	937	740	591	408	269	1568
ENSGMOG00000015388	1068	1221	1025	996	622	115	1110
ENSGMOG00000017918	13	37	32	18	42	10	22
ENSGMOG00000020946	1	1	0	0	0	0	0
ENSGMOG00000002781	1904	2695	1295	1029	1182	835	713
ENSGMOG00000009577	0	7	8	5	1	0	0
ENSGMOG00000015273	0	0	0	0	0	0	0
ENSGMOG00000015350	5	11	0	1	2	3	33
ENSGMOG00000007089	3	0	1	2	3	0	0
ENSGMOG00000009359	0	7	10	0	3	0	0
ENSGMOG00000017349	1547	1652	1622	1866	1136	310	1711
ENSGMOG00000017412	8	19	10	53	13	13	2
ENSGMOG00000006137	8718	6501	3277	4751	2147	1670	9278
ENSGMOG00000006154	72	104	139	220	84	195	304
ENSGMOG00000020833	0	0	0	0	0	0	0
ENSGMOG00000014685	3012	1497	1519	844	905	422	1104
ENSGMOG00000014795	0	0	0	0	0	0	0
ENSGMOG00000014816	197	197	188	281	240	43	481
ENSGMOG00000010973	1343	4069	4309	2081	4576	3225	1360
ENSGMOG00000010017	27	36	51	15	29	9	59
ENSGMOG00000010034	399	535	441	454	301	166	419
ENSGMOG00000010047	0	1	3	1	2	1	3
ENSGMOG00000018677	1326	2111	1119	1987	2188	592	1055
ENSGMOG00000018691	288	478	316	156	192	109	263
ENSGMOG00000018700	15290	7422	8636	6582	6194	2775	10195
ENSGMOG00000018712	161	144	124	67	134	143	233
ENSGMOG00000002104	2	7	8	1	0	12	4
ENSGMOG00000015649	0	0	0	0	0	0	1
ENSGMOG00000015662	0	0	0	0	1	0	1
ENSGMOG00000015862	295	623	313	379	497	180	468
ENSGMOG00000015883	55	85	45	42	76	43	70
ENSGMOG00000016332	9817	8441	8290	4026	3859	1549	9392
ENSGMOG00000016358	634	921	1510	676	651	348	1104
ENSGMOG00000016390	112	182	194	61	122	60	127
ENSGMOG00000014281	41321	48275	11570	20028	13776	12680	14556
ENSGMOG00000018644	0	5	2	0	0	2	1
ENSGMOG00000018652	16	15	10	9	8	2	3
ENSGMOG00000018683	66	104	126	63	63	15	55
ENSGMOG00000010575	913	1844	1618	1204	1324	713	2768
ENSGMOG00000010585	457	746	616	418	437	190	1006
ENSGMOG00000010594	670	767	757	336	564	317	1220
ENSGMOG00000018774	3021	6116	6347	4133	2431	1374	5007
ENSGMOG00000017054	0	0	0	18	0	0	0
ENSGMOG00000008264	884	970	954	748	765	446	1324
ENSGMOG00000008267	1795	2390	3457	3760	2000	2276	1966
ENSGMOG00000008268	893	620	458	344	394	62	452
ENSGMOG00000014613	333	400	417	245	242	31	335
ENSGMOG00000014673	4	8	6	10	8	0	12
ENSGMOG00000014710	16	36	22	45	44	4	63
ENSGMOG00000017452	159	534	656	310	415	69	595
ENSGMOG00000017515	0	1	0	1	1	0	0
ENSGMOG00000017533	60	97	82	39	42	19	99
ENSGMOG00000017546	360	488	229	265	264	288	349
ENSGMOG00000017625	9	10	13	19	11	21	4
ENSGMOG00000007215	829	1186	648	338	456	188	741
ENSGMOG00000015514	107	179	238	72	144	48	79
ENSGMOG00000015531	0	0	0	0	0	0	0
ENSGMOG00000015553	84	89	176	83	85	92	55
ENSGMOG00000015579	1287	1467	1540	1200	1207	385	2226
ENSGMOG00000015603	1998	2400	2822	2052	1566	650	1949
ENSGMOG00000001603	373	1095	1473	753	1677	1654	619
ENSGMOG00000001620	1	2	5	0	2	1	0
ENSGMOG00000001624	14	19	7	8	4	0	6
ENSGMOG00000019985	602	476	275	324	277	34	203
ENSGMOG00000001769	1	0	1	1	1	0	0
ENSGMOG00000005531	7	1	3	0	1	5	2
ENSGMOG00000005539	560	740	527	509	375	210	1195
ENSGMOG00000005569	17	14	13	17	10	0	17
ENSGMOG00000005577	163	168	115	102	64	78	368
ENSGMOG00000005754	1686	1607	1506	1078	807	200	2903
ENSGMOG00000005839	19533	29262	29223	23151	25699	42307	29367
ENSGMOG00000005850	0	0	2	0	0	0	0
ENSGMOG00000001917	390	892	739	587	413	81	414
ENSGMOG00000016068	0	0	0	0	15	0	6
ENSGMOG00000016140	1096	1363	883	1429	744	991	1043
ENSGMOG00000016274	25	163	88	40	113	17	23
ENSGMOG00000016323	541	913	716	674	503	479	1352
ENSGMOG00000016422	95	346	354	23	62	1	320
ENSGMOG00000000252	83	228	295	108	166	40	215
ENSGMOG00000000256	25	63	66	42	63	42	56
ENSGMOG00000000262	105	159	270	120	111	150	270
ENSGMOG00000000266	5291	7369	8078	8215	5660	4979	5085
ENSGMOG00000014688	9599	16501	19897	6916	6125	1024	12874
ENSGMOG00000014736	5740	12169	14853	4873	5524	2960	9865
ENSGMOG00000014754	0	3	0	0	0	0	0
ENSGMOG00000013224	4	7	2	0	6	0	14
ENSGMOG00000010775	543	461	559	273	425	136	526
ENSGMOG00000020119	0	8	6	6	8	7	1
ENSGMOG00000003916	0	0	0	1	0	0	0
ENSGMOG00000003947	1816	2737	2484	1639	1334	1187	3518
ENSGMOG00000001708	0	0	0	0	1	0	0
ENSGMOG00000009766	151	124	159	101	108	82	197
ENSGMOG00000009778	564	952	743	728	624	283	1919
ENSGMOG00000015875	215	260	290	201	194	64	659
ENSGMOG00000015907	11	8	60	0	6	4	29
ENSGMOG00000001048	949	1164	946	737	581	226	652
ENSGMOG00000010629	40	28	48	68	23	27	156
ENSGMOG00000010639	11	36	24	30	16	6	46
ENSGMOG00000019370	4	0	1	0	0	0	0
ENSGMOG00000005800	707	1427	699	1085	848	502	1024
ENSGMOG00000005812	1	8	0	0	0	3	0
ENSGMOG00000010818	987	1143	880	995	831	658	492
ENSGMOG00000004011	47	92	91	60	87	86	183
ENSGMOG00000004038	0	0	0	0	0	0	0
ENSGMOG00000004054	0	0	0	0	3	0	0
ENSGMOG00000004077	4771	5374	7574	3271	6629	9944	11155
ENSGMOG00000004094	4609	7542	6317	4940	6671	14044	7712
ENSGMOG00000004133	11689	17038	14752	12917	11886	10799	16421
ENSGMOG00000004144	1183	1404	772	1017	760	78	1990
ENSGMOG00000014532	117	290	165	183	155	53	136
ENSGMOG00000014562	583	595	767	443	528	377	1914
ENSGMOG00000014595	388	336	372	342	387	25	897
ENSGMOG00000015747	3855	3673	2461	2711	1865	500	3846
ENSGMOG00000012179	128	168	155	124	127	61	333
ENSGMOG00000012184	15	43	26	31	10	11	33
ENSGMOG00000012191	0	2	1	2	0	0	0
ENSGMOG00000001677	1532	72	184	62	57	7	22
ENSGMOG00000001096	2356	2546	1771	1815	1479	832	1941
ENSGMOG00000001114	0	0	3	0	2	0	0
ENSGMOG00000001123	5639	6503	2956	4055	3679	1351	3269
ENSGMOG00000001135	265	344	304	323	264	127	705
ENSGMOG00000001149	590	777	600	405	411	204	1509
ENSGMOG00000001206	1792	1226	865	1113	923	452	1443
ENSGMOG00000014364	1043	1471	1329	1225	1042	903	1348
ENSGMOG00000022076	17	3	8	12	3	1	12
ENSGMOG00000014395	276	207	220	170	116	141	282
ENSGMOG00000014410	4305	3735	2851	3485	2157	1083	4661
ENSGMOG00000014440	215	235	258	141	173	86	230
ENSGMOG00000014460	106	232	133	114	70	69	267
ENSGMOG00000001288	0	6	0	0	0	0	1
ENSGMOG00000001310	130	138	135	154	71	60	130
ENSGMOG00000014612	1544	1335	5047	810	691	314	2699
ENSGMOG00000009933	5121	7340	4133	3620	3228	2024	4071
ENSGMOG00000009948	1968	2564	2021	1936	1826	2241	2898
ENSGMOG00000009972	0	2	0	3	0	0	5
ENSGMOG00000009409	137	176	349	164	194	303	258
ENSGMOG00000017554	241	367	382	269	330	130	759
ENSGMOG00000017571	0	1	0	0	0	0	0
ENSGMOG00000003454	0	0	1	0	2	0	0
ENSGMOG00000003462	46	77	117	51	104	37	151
ENSGMOG00000003625	635	861	2225	1686	847	82	857
ENSGMOG00000014219	416	692	451	501	549	1016	1121
ENSGMOG00000014236	13	28	42	30	36	0	25
ENSGMOG00000014261	0	4	3	0	0	0	0
ENSGMOG00000010248	0	2	8	4	15	0	2
ENSGMOG00000010254	12481	17470	11808	4503	9202	8517	7176
ENSGMOG00000011013	0	0	1	0	2	0	0
ENSGMOG00000011028	7	20	14	7	26	6	12
ENSGMOG00000002367	401	464	580	495	527	996	1422
ENSGMOG00000014266	15	43	109	23	51	11	44
ENSGMOG00000010405	74	119	255	52	78	18	316
ENSGMOG00000010426	10	16	72	11	23	10	1
ENSGMOG00000019421	4	17	5	8	4	9	4
ENSGMOG00000019423	218	203	397	361	273	239	561
ENSGMOG00000004065	240	272	253	205	166	103	355
ENSGMOG00000012160	2238	2688	1460	2104	1644	3179	1942
ENSGMOG00000012163	115	135	191	121	109	88	319
ENSGMOG00000012164	0	0	0	0	0	0	0
ENSGMOG00000000917	0	0	0	0	1	0	0
ENSGMOG00000000926	256	498	469	315	368	209	1083
ENSGMOG00000000954	264	435	406	138	298	207	727
ENSGMOG00000000963	2484	2278	2948	1465	1424	773	3007
ENSGMOG00000001007	429	518	553	424	344	206	1203
ENSGMOG00000010259	144	239	246	168	166	178	534
ENSGMOG00000010263	301	495	416	399	349	312	732
ENSGMOG00000010277	9618	10665	19599	11164	12781	6091	5469
ENSGMOG00000000676	10	22	3	11	28	14	2
ENSGMOG00000000683	27	28	39	33	9	7	47
ENSGMOG00000000703	332	240	177	185	88	72	73
ENSGMOG00000000726	0	0	4	0	0	0	8
ENSGMOG00000000734	228	425	352	283	203	221	324
ENSGMOG00000015854	0	0	0	0	0	0	1
ENSGMOG00000015865	234	343	381	300	244	420	627
ENSGMOG00000015877	717	819	852	560	593	490	1207
ENSGMOG00000015902	1102	1782	1134	1487	853	367	1865
ENSGMOG00000015924	24	28	47	41	21	5	84
ENSGMOG00000009433	190	294	354	296	310	229	284
ENSGMOG00000009442	275	324	213	144	184	294	290
ENSGMOG00000009456	859	1164	688	644	691	193	1206
ENSGMOG00000009476	25	5	8	1	6	0	0
ENSGMOG00000001868	3793	4948	8315	4201	3245	976	3292
ENSGMOG00000001889	175	309	377	455	267	37	463
ENSGMOG00000001927	9	10	4	8	10	1	13
ENSGMOG00000004232	2096	2330	2494	1476	1672	482	2738
ENSGMOG00000008535	2609	3623	2956	3135	2036	1340	4547
ENSGMOG00000008543	38	99	20	115	43	46	16
ENSGMOG00000008551	0	0	0	0	0	0	1
ENSGMOG00000016570	1	0	8	0	3	0	4
ENSGMOG00000016605	14	10	68	11	17	0	35
ENSGMOG00000016628	63	95	230	189	43	25	177
ENSGMOG00000005279	968	1837	2636	1683	1733	914	820
ENSGMOG00000008443	216	291	258	176	147	123	767
ENSGMOG00000008444	2806	2003	1642	2086	1072	716	4240
ENSGMOG00000008445	3976	4309	4121	2210	4887	787	3439
ENSGMOG00000008446	115	183	62	123	303	130	20
ENSGMOG00000000810	306	514	1004	569	330	97	592
