ID	sample_10	sample_23	sample_29	sample_36	sample_42	sample_49
ENSGMOG00000001719	0	0	0	0	0	0
ENSGMOG00000018726	1282	867	900	520	280	416
ENSGMOG00000018766	155	102	162	139	156	196
ENSGMOG00000018780	1333	995	1157	751	1119	1401
ENSGMOG00000018801	877	306	562	423	221	273
ENSGMOG00000007973	23	21	28	9	23	21
ENSGMOG00000007980	2818	2131	2093	2190	2343	3172
ENSGMOG00000007989	67	0	118	8	18	0
ENSGMOG00000007991	1345	570	618	1505	930	598
ENSGMOG00000007998	9	4	23	3	6	7
ENSGMOG00000007999	206	150	131	213	193	214
ENSGMOG00000008005	0	0	0	2	0	0
ENSGMOG00000002843	3	0	1	1	0	0
ENSGMOG00000002889	643	359	434	393	944	1030
ENSGMOG00000002914	466	232	298	167	448	529
ENSGMOG00000002954	117	33	70	103	92	88
ENSGMOG00000002979	1686	1064	1904	2262	779	1028
ENSGMOG00000018274	67	70	100	99	39	59
ENSGMOG00000018283	0	0	0	0	0	0
ENSGMOG00000016444	937	386	585	437	747	994
ENSGMOG00000016460	405	194	340	109	347	407
ENSGMOG00000016467	1333	1337	1228	1011	1212	1030
ENSGMOG00000016480	468	543	902	610	392	505
ENSGMOG00000016493	384	105	148	74	450	497
ENSGMOG00000016505	2796	1187	1758	1565	2078	2690
ENSGMOG00000016532	120	121	95	77	57	131
ENSGMOG00000011519	179	58	118	150	95	94
ENSGMOG00000011524	173	44	61	49	81	102
ENSGMOG00000002193	37	14	9	23	24	2
ENSGMOG00000002219	177	34	12	12	110	56
ENSGMOG00000002234	15	3	0	5	8	17
ENSGMOG00000002270	1213	597	630	460	1149	1422
ENSGMOG00000013937	47	28	28	24	48	99
ENSGMOG00000013962	365	95	162	64	292	333
ENSGMOG00000013975	788	535	597	575	490	472
ENSGMOG00000014013	26	4	31	7	0	12
ENSGMOG00000014062	1418	1532	1593	1929	1291	1425
ENSGMOG00000014091	166	137	164	232	250	295
ENSGMOG00000017667	9	18	0	5	29	7
ENSGMOG00000017684	1	5	5	6	4	3
ENSGMOG00000017698	1587	1720	1397	1164	682	1279
ENSGMOG00000017727	262	186	501	252	71	170
ENSGMOG00000017747	420	240	755	352	145	259
ENSGMOG00000017766	1	3	1	1	1	0
ENSGMOG00000017796	1865	1629	1622	1481	1760	2435
ENSGMOG00000017867	752	424	344	246	546	685
ENSGMOG00000017967	34	30	92	63	2	5
ENSGMOG00000006042	1801	751	1098	718	1062	1381
ENSGMOG00000014600	4	10	103	1	2	5
ENSGMOG00000014614	4	1	4	12	17	30
ENSGMOG00000014625	0	0	0	0	0	0
ENSGMOG00000014639	0	0	2	0	0	0
ENSGMOG00000012039	1409	796	1067	1028	984	1423
ENSGMOG00000015092	1053	488	773	516	1007	1461
ENSGMOG00000021725	0	0	0	0	0	0
ENSGMOG00000010738	2007	952	1425	1220	1377	1629
ENSGMOG00000010754	32580	26736	38105	32262	27710	33322
ENSGMOG00000003817	269	127	116	74	51	139
ENSGMOG00000003839	7	1	4	1	4	2
ENSGMOG00000004306	6	0	2	1	1	4
ENSGMOG00000004328	2444	962	1222	788	1667	1432
ENSGMOG00000010197	24382	38994	68614	51555	14653	18702
ENSGMOG00000010206	1426	1198	1287	806	1523	1929
ENSGMOG00000010213	2607	1402	1591	1172	2218	2625
ENSGMOG00000000389	1477	676	1589	908	1261	1470
ENSGMOG00000000415	5	4	30	16	1	2
ENSGMOG00000013752	88	16	219	189	27	32
ENSGMOG00000016139	3	0	15	10	4	3
ENSGMOG00000016194	6085	2999	3537	2295	3290	3558
ENSGMOG00000016209	274	142	362	473	103	126
ENSGMOG00000016220	570	251	286	238	443	510
ENSGMOG00000016313	5	4	3	0	1	0
ENSGMOG00000016381	1	4	0	0	0	0
ENSGMOG00000016449	5	2	4	3	0	1
ENSGMOG00000000453	0	0	0	0	0	0
ENSGMOG00000008545	235	102	228	105	298	392
ENSGMOG00000008547	1908	1077	1149	955	1303	1487
ENSGMOG00000008549	64	64	76	44	66	101
ENSGMOG00000008557	280	284	253	149	341	317
ENSGMOG00000011218	0	0	0	1	0	0
ENSGMOG00000002861	0	2	5	0	2	0
ENSGMOG00000002932	96	9	12	1	2	24
ENSGMOG00000014149	0	0	0	0	0	0
ENSGMOG00000014335	108	78	146	96	75	132
ENSGMOG00000014356	223	289	388	201	554	370
ENSGMOG00000014414	1888	660	634	403	1350	1705
ENSGMOG00000000342	221	142	187	120	214	171
ENSGMOG00000000353	19	4	9	11	17	26
ENSGMOG00000000361	0	0	2	0	0	0
ENSGMOG00000000365	511	261	382	318	449	932
ENSGMOG00000000374	678	503	1397	1070	230	97
ENSGMOG00000000388	0	22	1	11	1	0
ENSGMOG00000013720	63	7	6	7	7	1
ENSGMOG00000020511	102	101	155	198	61	59
ENSGMOG00000006055	1789	663	1259	1000	1730	1997
ENSGMOG00000002549	10	0	4	15	0	0
ENSGMOG00000002566	9	3	5	1	3	0
ENSGMOG00000001058	0	0	0	0	0	0
ENSGMOG00000008546	386	186	167	190	489	604
ENSGMOG00000008569	218	69	61	59	147	128
ENSGMOG00000008573	435	142	167	124	329	431
ENSGMOG00000008579	768	318	696	573	655	884
ENSGMOG00000008588	333	146	430	356	212	255
ENSGMOG00000008609	1	1	0	0	0	0
ENSGMOG00000008616	7	10	8	1	3	20
ENSGMOG00000008629	2832	1309	2112	2053	2291	2991
ENSGMOG00000004044	0	0	0	0	0	1
ENSGMOG00000020042	0	0	0	0	0	0
ENSGMOG00000016270	10	6	10	21	13	14
ENSGMOG00000016309	6016	2868	3643	3105	5756	5490
ENSGMOG00000016360	539	332	642	673	398	451
ENSGMOG00000000161	1012	587	575	448	932	1098
ENSGMOG00000015420	1879	2175	1482	907	1218	1421
ENSGMOG00000015466	8	7	1	5	2	1
ENSGMOG00000013606	1	2	0	0	0	0
ENSGMOG00000013632	211	121	98	128	155	130
ENSGMOG00000013644	102	21	9	25	54	18
ENSGMOG00000013668	411	151	188	168	473	362
ENSGMOG00000015256	1194	849	1021	783	1068	1492
ENSGMOG00000015289	121	0	9	9	3	5
ENSGMOG00000012942	215	51	549	338	220	474
ENSGMOG00000018384	1537	967	1235	1448	1409	1699
ENSGMOG00000012920	128	49	136	44	62	128
ENSGMOG00000012932	326	53	422	256	8	63
ENSGMOG00000012062	632	240	290	214	476	474
ENSGMOG00000012065	0	0	4	3	0	1
ENSGMOG00000000980	3254	1010	1154	922	2268	2651
ENSGMOG00000000998	0	2	1	0	0	0
ENSGMOG00000016849	5	4	0	1	0	0
ENSGMOG00000019801	95	53	98	79	101	99
ENSGMOG00000013928	571	253	170	108	626	1017
ENSGMOG00000013950	600	321	412	388	482	546
ENSGMOG00000013985	0	0	0	1	0	0
ENSGMOG00000014004	35	187	105	61	32	29
ENSGMOG00000014026	338	208	246	158	371	447
ENSGMOG00000014057	368	157	217	154	533	561
ENSGMOG00000014067	195072	117625	170288	152492	121077	145936
ENSGMOG00000014097	4345	3115	3683	3058	2373	3701
ENSGMOG00000015934	851	498	505	468	457	559
ENSGMOG00000015955	561	363	472	297	440	741
ENSGMOG00000011716	406	198	360	175	258	336
ENSGMOG00000011730	2	1	7	1	7	0
ENSGMOG00000018688	43	9	16	17	8	24
ENSGMOG00000009171	0	0	9	0	0	1
ENSGMOG00000009202	125	48	147	41	100	165
ENSGMOG00000009213	41	8	25	32	55	52
ENSGMOG00000009231	4225	1477	3170	2328	2875	2383
ENSGMOG00000009249	2062	1106	1395	931	2287	3259
ENSGMOG00000009257	636	253	377	283	676	751
ENSGMOG00000003110	2005	1056	1558	904	1188	1400
ENSGMOG00000003153	0	1	0	0	0	1
ENSGMOG00000003161	11	9	2	5	5	0
ENSGMOG00000003222	23	28	11	35	20	15
ENSGMOG00000003269	16	21	9	22	18	13
ENSGMOG00000003328	2884	2014	1646	1060	2571	2972
ENSGMOG00000003351	346	175	480	244	353	451
ENSGMOG00000003387	46192	28048	21549	26764	12822	21473
ENSGMOG00000017877	8569	7334	10973	11553	1215	2767
ENSGMOG00000017898	0	0	0	0	0	0
ENSGMOG00000017912	0	0	1	1	1	0
ENSGMOG00000017922	113	46	143	51	89	120
ENSGMOG00000017961	17	6	21	2	14	7
ENSGMOG00000000635	942	516	969	698	1526	1820
ENSGMOG00000000651	9	2	2	2	0	20
ENSGMOG00000000653	68	20	68	26	30	26
ENSGMOG00000001360	1047	588	735	505	822	1047
ENSGMOG00000009051	1913	1826	1410	1184	1308	1364
ENSGMOG00000009060	331	205	297	455	198	259
ENSGMOG00000002063	1277	556	1384	593	813	1212
ENSGMOG00000002101	6812	2520	2887	1780	3891	9897
ENSGMOG00000019664	126	115	226	180	151	127
ENSGMOG00000019667	312	116	238	120	348	323
ENSGMOG00000019668	937	559	644	369	912	1050
ENSGMOG00000015948	20	3	4	2	5	2
ENSGMOG00000015981	2	0	4	2	0	2
ENSGMOG00000015986	10	0	4	2	2	5
ENSGMOG00000006401	1329	783	1015	829	955	1413
ENSGMOG00000006423	275	112	167	87	131	197
ENSGMOG00000009737	922	490	738	427	746	756
ENSGMOG00000009754	364	335	361	333	628	502
ENSGMOG00000014170	16013	8684	12386	11386	13713	18338
ENSGMOG00000022005	0	0	0	0	0	0
ENSGMOG00000009363	3	7	28	9	0	3
ENSGMOG00000009375	0	0	0	0	0	1
ENSGMOG00000003250	493	256	407	310	475	632
ENSGMOG00000003277	1267	953	1243	1238	857	1052
ENSGMOG00000003335	1032	495	870	519	923	1177
ENSGMOG00000003370	6642	3133	5406	4305	3955	5533
ENSGMOG00000005923	50	15	36	22	28	12
ENSGMOG00000005950	2830	393	150	449	1199	1222
ENSGMOG00000018587	264	318	311	307	160	157
ENSGMOG00000020291	229	176	290	205	181	169
ENSGMOG00000020292	63	72	61	96	117	132
ENSGMOG00000018628	565	341	471	356	482	572
ENSGMOG00000016300	2461	1492	2250	1783	2606	2927
ENSGMOG00000016413	9	2	0	2	0	10
ENSGMOG00000016431	1010	514	423	427	635	1137
ENSGMOG00000016711	1	0	0	0	0	1
ENSGMOG00000014100	17	4	4	1	5	7
ENSGMOG00000014141	2286	1379	1683	1247	1670	2024
ENSGMOG00000014154	1176	1052	962	1063	566	724
ENSGMOG00000007095	1	2	1	0	4	14
ENSGMOG00000007101	10066	8498	6712	9669	4503	6300
ENSGMOG00000007113	7618	4212	5327	3578	7004	8803
ENSGMOG00000021203	0	0	0	1	0	0
ENSGMOG00000020856	4	0	0	3	3	0
ENSGMOG00000007121	4028	1483	2506	1589	4733	4626
ENSGMOG00000011156	87	25	75	123	35	22
ENSGMOG00000021530	0	0	0	0	1	0
ENSGMOG00000021193	0	0	0	0	0	0
ENSGMOG00000020464	176	115	68	12	85	168
ENSGMOG00000012706	120	95	195	130	39	83
ENSGMOG00000012708	92	74	119	48	37	88
ENSGMOG00000012709	0	0	0	0	0	0
ENSGMOG00000001605	2644	792	1207	1626	814	941
ENSGMOG00000006347	58	14	56	90	2	15
ENSGMOG00000017037	1678	758	1114	718	1209	1373
ENSGMOG00000017088	1	0	0	0	1	0
ENSGMOG00000017108	0	0	0	5	0	0
ENSGMOG00000017128	731	353	557	436	531	656
ENSGMOG00000017149	584	355	746	693	551	620
ENSGMOG00000017167	2105	2768	910	774	991	1469
ENSGMOG00000019171	25	11	1	1	22	32
ENSGMOG00000019180	134	960	139	123	60	74
ENSGMOG00000000518	410	144	129	90	97	91
ENSGMOG00000000533	0	0	3	2	0	0
ENSGMOG00000011832	11	0	2	0	0	0
ENSGMOG00000011844	0	0	1	0	0	0
ENSGMOG00000011851	0	1	1	0	0	0
ENSGMOG00000006872	149	57	118	68	170	204
ENSGMOG00000006879	696	431	760	883	521	895
ENSGMOG00000006945	1953	1120	1334	1010	1874	1858
ENSGMOG00000003260	1	2	0	8	2	6
ENSGMOG00000003275	202	88	232	135	236	289
ENSGMOG00000003317	579	356	1115	702	500	869
ENSGMOG00000003353	18144	36254	89927	12836	31396	37424
ENSGMOG00000014188	1375	705	937	765	1114	1356
ENSGMOG00000014246	218	126	211	108	290	349
ENSGMOG00000014268	10	3	53	0	1	6
ENSGMOG00000014334	0	0	1	0	1	0
ENSGMOG00000004831	1633	3027	3158	4506	1027	1759
ENSGMOG00000004888	8091	3855	3946	2424	3554	4711
ENSGMOG00000004900	111	69	94	56	90	108
ENSGMOG00000004929	663	284	246	217	684	1240
ENSGMOG00000001870	25419	23299	32437	32371	22299	26383
ENSGMOG00000001874	498	163	285	177	392	483
ENSGMOG00000001898	2	3	2	0	3	1
ENSGMOG00000001915	2729	1451	1715	1180	2194	3344
ENSGMOG00000021593	2	0	2	0	2	0
ENSGMOG00000001939	4615	2854	3299	2536	2853	3735
ENSGMOG00000001961	304	127	203	107	340	333
ENSGMOG00000011582	243	121	190	122	146	155
ENSGMOG00000011594	3289	1482	1185	910	2799	3112
ENSGMOG00000011603	233	127	115	75	216	270
ENSGMOG00000015334	1311	523	610	557	1146	1594
ENSGMOG00000015388	1155	673	917	681	898	964
ENSGMOG00000017918	29	5	25	6	12	31
ENSGMOG00000020946	0	0	6	0	0	3
ENSGMOG00000002781	2147	926	1354	1226	626	431
ENSGMOG00000009577	2	4	6	1	0	0
ENSGMOG00000015273	0	1	0	0	0	0
ENSGMOG00000015350	22	0	1	6	0	10
ENSGMOG00000007089	0	0	0	2	0	1
ENSGMOG00000009359	3	2	6	0	1	0
ENSGMOG00000017349	1932	1229	1272	1069	1257	1585
ENSGMOG00000017412	17	30	18	33	0	3
ENSGMOG00000006137	10135	4250	3212	4015	6387	6824
ENSGMOG00000006154	249	296	146	351	198	200
ENSGMOG00000020833	0	0	0	0	0	0
ENSGMOG00000014685	1389	648	985	689	509	1686
ENSGMOG00000014795	0	0	0	0	0	0
ENSGMOG00000014816	312	149	233	253	283	480
ENSGMOG00000010973	1942	2075	5162	3028	599	690
ENSGMOG00000010017	40	13	51	36	33	39
ENSGMOG00000010034	616	341	403	357	412	388
ENSGMOG00000010047	9	0	5	2	0	0
ENSGMOG00000018677	2507	1481	2318	899	769	1003
ENSGMOG00000018691	417	143	264	286	201	254
ENSGMOG00000018700	8300	4318	6860	2546	9476	7560
ENSGMOG00000018712	160	30	111	123	218	215
ENSGMOG00000002104	29	2	6	7	6	22
ENSGMOG00000015649	0	0	0	0	1	2
ENSGMOG00000015662	2	0	0	0	2	3
ENSGMOG00000015862	509	302	526	177	264	406
ENSGMOG00000015883	142	55	86	48	28	41
ENSGMOG00000016332	9850	4122	5485	4112	8605	7904
ENSGMOG00000016358	1069	538	905	671	769	925
ENSGMOG00000016390	175	52	101	115	54	64
ENSGMOG00000014281	39145	13548	17334	17272	15411	11115
ENSGMOG00000018644	3	0	1	0	0	1
ENSGMOG00000018652	6	7	12	8	0	1
ENSGMOG00000018683	48	71	135	17	103	67
ENSGMOG00000010575	1687	1016	1565	932	1696	2670
ENSGMOG00000010585	749	313	493	260	501	880
ENSGMOG00000010594	1050	251	617	441	900	1040
ENSGMOG00000018774	5333	2625	4007	3838	3946	4808
ENSGMOG00000017054	0	18	2	1	0	0
ENSGMOG00000008264	1126	652	887	615	609	1256
ENSGMOG00000008267	2239	2931	2702	2097	1438	1749
ENSGMOG00000008268	606	233	543	222	281	370
ENSGMOG00000014613	532	169	183	139	305	198
ENSGMOG00000014673	6	7	12	3	9	18
ENSGMOG00000014710	43	21	35	17	47	84
ENSGMOG00000017452	375	325	497	151	405	638
ENSGMOG00000017515	3	0	1	2	0	6
ENSGMOG00000017533	148	41	70	52	58	110
ENSGMOG00000017546	388	222	412	502	395	311
ENSGMOG00000017625	14	13	18	21	2	4
ENSGMOG00000007215	1086	190	616	516	419	581
ENSGMOG00000015514	135	33	118	218	75	68
ENSGMOG00000015531	0	0	0	0	0	0
ENSGMOG00000015553	113	92	93	105	17	39
ENSGMOG00000015579	1522	857	1418	1139	1804	1637
ENSGMOG00000015603	2382	1473	2420	1345	1382	2003
ENSGMOG00000001603	802	807	2011	1008	398	392
ENSGMOG00000001620	0	0	1	6	0	0
ENSGMOG00000001624	14	8	6	12	5	6
ENSGMOG00000019985	350	222	304	349	149	179
ENSGMOG00000001769	0	0	0	0	1	0
ENSGMOG00000005531	2	3	4	10	1	1
ENSGMOG00000005539	975	438	497	279	824	944
ENSGMOG00000005569	26	4	12	1	6	9
ENSGMOG00000005577	350	87	88	159	293	393
ENSGMOG00000005754	2493	880	1171	1155	2243	2412
ENSGMOG00000005839	28897	22175	29414	26547	21287	24555
ENSGMOG00000005850	0	0	0	1	1	1
ENSGMOG00000001917	687	370	603	192	309	376
ENSGMOG00000016068	0	1	15	7	4	4
ENSGMOG00000016140	1422	1250	840	1040	804	638
ENSGMOG00000016274	146	31	97	21	53	24
ENSGMOG00000016323	1247	765	635	399	1421	1453
ENSGMOG00000016422	253	47	85	28	196	361
ENSGMOG00000000252	158	79	251	118	95	212
ENSGMOG00000000256	26	21	58	28	28	61
ENSGMOG00000000262	288	105	114	146	184	245
ENSGMOG00000000266	7002	6178	6786	6363	3479	4948
ENSGMOG00000014688	13549	6616	13203	7125	10499	13118
ENSGMOG00000014736	10953	5156	9669	6192	7842	9490
ENSGMOG00000014754	0	0	0	0	0	2
ENSGMOG00000013224	2	0	1	4	0	17
ENSGMOG00000010775	500	270	512	274	551	443
ENSGMOG00000020119	3	7	8	0	2	1
ENSGMOG00000003916	0	2	1	0	0	0
ENSGMOG00000003947	3585	1532	1748	1678	2684	3352
ENSGMOG00000001708	0	0	0	0	0	0
ENSGMOG00000009766	169	80	142	53	141	150
ENSGMOG00000009778	1242	625	661	439	1303	1605
ENSGMOG00000015875	356	165	261	183	519	608
ENSGMOG00000015907	11	3	12	21	19	14
ENSGMOG00000001048	1089	526	1013	706	599	524
ENSGMOG00000010629	74	35	39	39	133	115
ENSGMOG00000010639	26	24	9	11	14	20
ENSGMOG00000019370	42	22	26	55	1	0
ENSGMOG00000005800	1064	908	901	1030	834	993
ENSGMOG00000005812	5	0	5	1	0	0
ENSGMOG00000010818	781	650	1147	1249	422	495
ENSGMOG00000004011	137	44	103	87	120	155
ENSGMOG00000004038	0	0	0	0	1	0
ENSGMOG00000004054	2	0	0	0	0	0
ENSGMOG00000004077	7154	3407	7712	5690	8038	10814
ENSGMOG00000004094	8771	4718	6990	6948	5440	7254
ENSGMOG00000004133	19447	11686	15052	12841	12805	15315
ENSGMOG00000004144	1559	660	1049	432	898	1647
ENSGMOG00000014532	158	126	183	52	147	144
ENSGMOG00000014562	591	388	613	327	670	1572
ENSGMOG00000014595	447	255	429	175	608	821
ENSGMOG00000015747	4725	2173	2837	2480	2946	3693
ENSGMOG00000012179	204	96	126	65	265	306
ENSGMOG00000012184	35	22	12	27	38	24
ENSGMOG00000012191	0	0	0	1	2	5
ENSGMOG00000001677	63	23	22	52	5	8
ENSGMOG00000001096	2200	1582	1927	1111	1645	1797
ENSGMOG00000001114	2	0	2	1	0	0
ENSGMOG00000001123	5074	2798	4819	3977	3346	3435
ENSGMOG00000001135	584	255	274	186	577	686
ENSGMOG00000001149	976	425	440	355	983	1416
ENSGMOG00000001206	1484	781	885	772	936	1205
ENSGMOG00000014364	1551	936	1102	997	1028	1354
ENSGMOG00000022076	4	3	3	7	6	12
ENSGMOG00000014395	278	100	122	158	161	216
ENSGMOG00000014410	4351	2301	2510	2684	3140	3880
ENSGMOG00000014440	178	122	180	206	174	181
ENSGMOG00000014460	309	93	124	50	252	291
ENSGMOG00000001288	0	0	0	0	3	0
ENSGMOG00000001310	120	93	140	137	86	84
ENSGMOG00000014612	2460	684	977	1056	1391	1728
ENSGMOG00000009933	7483	2919	4221	3538	4029	4501
ENSGMOG00000009948	3223	1520	2112	2320	2619	2977
ENSGMOG00000009972	124	4	5	6	73	65
ENSGMOG00000009409	231	122	235	363	223	220
ENSGMOG00000017554	577	216	314	187	604	664
ENSGMOG00000017571	0	0	0	0	2	0
ENSGMOG00000003454	0	1	0	0	0	2
ENSGMOG00000003462	99	64	135	110	112	109
ENSGMOG00000003625	656	1007	1227	952	344	623
ENSGMOG00000014219	695	440	637	510	691	939
ENSGMOG00000014236	28	26	51	9	19	31
ENSGMOG00000014261	1	0	0	0	3	0
ENSGMOG00000010248	2	2	5	4	0	2
ENSGMOG00000010254	14437	4164	10927	5322	7038	5358
ENSGMOG00000011013	0	0	0	0	0	0
ENSGMOG00000011028	28	4	13	9	35	10
ENSGMOG00000002367	820	434	521	633	765	1303
ENSGMOG00000014266	36	25	51	31	17	37
ENSGMOG00000010405	196	31	85	114	231	296
ENSGMOG00000010426	9	10	28	13	5	1
ENSGMOG00000019421	6	4	7	3	18	6
ENSGMOG00000019423	368	326	355	289	445	512
ENSGMOG00000004065	333	213	176	102	281	293
ENSGMOG00000012160	2856	1997	1826	1935	1766	1828
ENSGMOG00000012163	198	110	171	96	272	323
ENSGMOG00000012164	0	0	0	0	0	0
ENSGMOG00000000917	0	0	0	4	0	0
ENSGMOG00000000926	721	234	341	257	771	842
ENSGMOG00000000954	619	210	263	164	405	599
ENSGMOG00000000963	3410	1054	1709	1517	2138	2564
ENSGMOG00000001007	762	251	516	431	875	1106
ENSGMOG00000010259	469	160	188	153	436	491
ENSGMOG00000010263	571	352	383	242	470	732
ENSGMOG00000010277	8204	9695	16914	13685	3851	3040
ENSGMOG00000000676	14	5	10	17	1	2
ENSGMOG00000000683	50	22	9	24	18	15
ENSGMOG00000000703	294	218	172	85	27	52
ENSGMOG00000000726	4	2	2	0	3	5
ENSGMOG00000000734	328	250	217	201	181	254
ENSGMOG00000015854	0	0	0	0	0	0
ENSGMOG00000015865	492	288	356	288	502	612
ENSGMOG00000015877	983	454	624	556	797	881
ENSGMOG00000015902	1848	1158	1039	771	1196	1566
ENSGMOG00000015924	71	12	47	40	49	68
ENSGMOG00000009433	438	199	391	276	903	250
ENSGMOG00000009442	316	114	305	349	197	210
ENSGMOG00000009456	1237	466	712	402	816	1068
ENSGMOG00000009476	8	4	10	3	2	0
ENSGMOG00000001868	4656	3376	4103	2511	2303	2836
ENSGMOG00000001889	378	327	348	178	327	426
ENSGMOG00000001927	15	2	8	2	5	5
ENSGMOG00000004232	3057	1030	2306	2216	2112	2750
ENSGMOG00000008535	4376	2596	2387	2177	3127	3929
ENSGMOG00000008543	44	44	66	72	3	4
ENSGMOG00000008551	4	0	0	0	1	3
ENSGMOG00000016570	9	1	2	0	1	8
ENSGMOG00000016605	20	23	60	7	19	42
ENSGMOG00000016628	158	215	117	64	111	144
ENSGMOG00000005279	1028	1149	2078	1911	255	494
ENSGMOG00000008443	455	118	169	142	373	654
ENSGMOG00000008444	2803	1853	1353	1615	3076	3449
ENSGMOG00000008445	3671	1241	4761	2075	2532	3210
ENSGMOG00000008446	201	98	414	303	24	18
ENSGMOG00000000810	534	484	442	281	512	562
ENSGMOG00000002915	20	6	3	6	2	4
ENSGMOG00000002928	244	187	527	538	75	158
ENSGMOG00000002942	1910	645	606	458	1497	1406
ENSGMOG00000002964	0	0	0	3	0	0
ENSGMOG00000012881	1382	630	656	477	604	536
ENSGMOG00000012885	697	739	1468	262	203	372
ENSGMOG00000012890	531	296	645	578	598	496
ENSGMOG00000017231	1	0	9	0	2	0
ENSGMOG00000017239	693	283	622	383	900	984
ENSGMOG00000007964	0	0	0	0	0	0
ENSGMOG00000007969	0	0	0	0	0	0
ENSGMOG00000012703	7885	1929	2843	2472	17204	10533
ENSGMOG00000009783	994	846	1083	606	769	895
ENSGMOG00000009792	5376	6014	5009	7209	3171	3597
ENSGMOG00000009806	30	4	33	22	66	167
ENSGMOG00000001735	212	63	120	63	121	79
ENSGMOG00000008585	203	28	17	15	82	37
ENSGMOG00000007141	1673	1024	888	655	1405	1390
ENSGMOG00000007149	61	34	60	50	45	61
ENSGMOG00000007159	517	189	258	165	497	476
ENSGMOG00000007166	504	209	293	185	296	359
ENSGMOG00000008462	3815	1549	2401	1262	2486	2690
ENSGMOG00000009789	441	204	229	246	412	477
ENSGMOG00000009795	2	0	0	1	1	0
ENSGMOG00000009801	22	31	46	10	8	21
ENSGMOG00000009805	0	0	0	0	0	0
ENSGMOG00000003700	0	0	0	0	0	0
ENSGMOG00000003720	7	0	25	4	0	1
ENSGMOG00000003750	1091	479	1202	609	34	12
ENSGMOG00000003787	53	13	49	44	31	27
ENSGMOG00000011203	0	1	0	3	0	2
ENSGMOG00000011213	3	1	5	4	5	3
ENSGMOG00000020135	3	3	3	1	0	6
ENSGMOG00000011224	7	0	0	2	1	2
ENSGMOG00000000156	48	15	63	28	24	18
ENSGMOG00000000157	0	0	0	0	1	0
ENSGMOG00000000158	334	148	242	143	148	167
ENSGMOG00000000733	20	20	19	20	20	18
ENSGMOG00000000740	6618	4607	4859	5225	3502	3805
ENSGMOG00000000755	3986	1920	2476	1609	4128	17252
ENSGMOG00000016583	104	74	164	79	42	104
ENSGMOG00000016626	3	4	8	24	4	3
ENSGMOG00000016648	97	207	218	202	91	186
ENSGMOG00000016671	63	32	62	39	47	33
ENSGMOG00000002653	6309	3130	3393	2564	5181	5548
ENSGMOG00000002701	93	29	153	87	7	48
ENSGMOG00000019158	303	144	370	192	307	424
ENSGMOG00000020309	0	0	0	0	0	0
ENSGMOG00000001089	0	0	0	1	0	0
ENSGMOG00000001100	1483	701	1303	1158	1186	1537
ENSGMOG00000001184	8074	7611	8483	7047	5383	6751
ENSGMOG00000021928	3	5	2	0	2	0
ENSGMOG00000021689	1	3	2	1	1	0
ENSGMOG00000021881	5	13	2	1	1	7
ENSGMOG00000001195	51370	39006	41565	37235	32903	40053
ENSGMOG00000020819	0	0	1	0	0	0
ENSGMOG00000001218	200	80	97	99	120	133
ENSGMOG00000003667	107	38	124	108	61	115
ENSGMOG00000003672	24580	14283	22004	26027	16126	21809
ENSGMOG00000003710	466	237	197	125	289	231
ENSGMOG00000006951	1	0	0	0	0	2
ENSGMOG00000007925	42	131	493	3	17	45
ENSGMOG00000018740	68	4	14	25	56	166
ENSGMOG00000010861	1020	865	799	604	723	1413
ENSGMOG00000010869	2091	894	1578	1023	1631	2054
ENSGMOG00000010881	24571	21422	24420	21270	20644	21468
ENSGMOG00000010884	2971	1357	1982	1338	2733	3588
ENSGMOG00000016074	1458	797	994	722	1299	1374
ENSGMOG00000012589	1	0	0	0	0	0
ENSGMOG00000000169	0	0	1	0	0	0
ENSGMOG00000000173	135	19	25	26	52	19
ENSGMOG00000000182	7	0	5	1	2	2
ENSGMOG00000015506	2	2	0	0	1	1
ENSGMOG00000015524	25	8	11	9	11	8
ENSGMOG00000007323	0	0	0	3	1	0
ENSGMOG00000013216	7266	2889	6001	3607	4815	5182
ENSGMOG00000013266	0	0	3	0	0	0
ENSGMOG00000013276	5385	1164	1155	520	6980	39406
ENSGMOG00000015704	0	0	0	0	1	1
ENSGMOG00000015745	38	12	33	44	17	27
ENSGMOG00000010066	570	321	651	476	481	646
ENSGMOG00000022038	7	1	2	0	6	7
ENSGMOG00000021204	1	1	1	2	0	7
ENSGMOG00000010072	2963	1188	1540	1331	2230	2445
ENSGMOG00000010083	1	3	1	0	0	1
ENSGMOG00000000631	518	1010	706	1057	371	283
ENSGMOG00000017404	399	549	354	421	207	162
ENSGMOG00000017420	2846	1412	2839	2108	2193	2858
ENSGMOG00000019022	495	253	364	250	337	124
ENSGMOG00000019035	0	0	0	0	0	0
ENSGMOG00000003908	406	132	187	121	246	249
ENSGMOG00000020034	2	0	0	0	0	0
ENSGMOG00000003931	1461	571	692	490	1300	1433
ENSGMOG00000003957	5607	1163	2271	1783	1794	965
ENSGMOG00000018320	12	7	16	8	5	15
ENSGMOG00000007363	2676	1252	2285	3099	2035	1840
ENSGMOG00000007425	37	34	52	35	32	44
ENSGMOG00000007439	786	553	542	474	434	668
ENSGMOG00000007446	2500	1753	1945	1336	1506	2151
ENSGMOG00000007462	994	823	967	1078	494	756
