ID	sample_4	sample_9	sample_15	sample_21	sample_34	sample_40	sample_47
ENSGMOG00000000054	585	512	623	773	610	1151	1042
ENSGMOG00000000058	8	27	8	4	0	6	11
ENSGMOG00000000063	28	37	44	21	18	108	72
ENSGMOG00000000067	6	12	3	2	12	21	46
ENSGMOG00000019028	185	59	90	29	46	203	231
ENSGMOG00000019044	0	0	0	0	0	0	3
ENSGMOG00000019054	0	2	0	0	1	1	0
ENSGMOG00000008427	53	82	43	79	57	31	32
ENSGMOG00000014238	0	1	0	0	0	0	0
ENSGMOG00000005934	553	821	576	509	1309	655	488
ENSGMOG00000010677	14	6	4	2	2	65	34
ENSGMOG00000010695	344	309	201	1261	106	761	902
ENSGMOG00000010715	461	296	340	491	142	943	867
ENSGMOG00000010727	234	207	187	139	132	391	452
ENSGMOG00000019334	157	169	51	107	51	108	243
ENSGMOG00000016784	0	0	1	0	0	0	0
ENSGMOG00000016801	0	0	0	0	0	0	0
ENSGMOG00000016803	7	2	3	0	0	0	0
ENSGMOG00000008438	473	490	671	544	622	1161	1239
ENSGMOG00000008440	5735	4415	7225	5876	3774	3271	5758
ENSGMOG00000021500	0	0	0	0	0	0	0
ENSGMOG00000000627	106	103	118	53	191	103	147
ENSGMOG00000005910	1246	1995	1492	5106	5726	2237	1576
ENSGMOG00000004625	364	178	96	210	301	101	272
ENSGMOG00000009076	6	0	8	1	3	1	6
ENSGMOG00000002301	7092	2011	758	811	211	1404	755
ENSGMOG00000002335	654	472	329	873	297	833	724
ENSGMOG00000021582	3	0	2	0	0	0	0
ENSGMOG00000002361	47	51	27	210	54	44	86
ENSGMOG00000002014	9	17	0	1	0	0	1
ENSGMOG00000002056	16	10	12	20	2	29	29
ENSGMOG00000002089	2877	1794	771	1430	911	1970	2431
ENSGMOG00000003809	1262	545	625	346	294	476	535
ENSGMOG00000017841	50	31	28	28	42	26	99
ENSGMOG00000019857	770	514	538	523	271	1402	850
ENSGMOG00000017853	567	515	489	666	424	827	821
ENSGMOG00000017859	687	539	441	486	352	1463	1680
ENSGMOG00000017905	1	3	7	3	10	3	5
ENSGMOG00000017589	948	985	759	855	814	2087	2421
ENSGMOG00000020688	0	0	0	0	0	0	0
ENSGMOG00000021487	0	0	0	0	0	0	0
ENSGMOG00000004138	78	454	293	131	47	14	18
ENSGMOG00000015688	4	2	0	0	2	1	4
ENSGMOG00000007575	1	0	0	0	1	0	0
ENSGMOG00000007577	2	0	0	0	0	0	0
ENSGMOG00000007583	4	0	2	0	0	0	0
ENSGMOG00000007587	4	1	2	0	0	0	0
ENSGMOG00000018522	356	577	122	101	471	872	358
ENSGMOG00000018546	4634	3696	4469	4671	2933	8785	9268
ENSGMOG00000018565	56	56	29	49	48	87	142
ENSGMOG00000002599	1144	892	964	641	889	1164	1713
ENSGMOG00000020200	1	2	0	0	0	2	3
ENSGMOG00000020201	3	1	43	5	1	0	0
ENSGMOG00000020202	6	13	33	12	23	4	2
ENSGMOG00000020203	19	3	62	6	9	6	4
ENSGMOG00000020204	8	5	27	14	6	19	23
ENSGMOG00000002829	1428	223	486	328	344	766	557
ENSGMOG00000002845	135	138	323	251	218	180	310
ENSGMOG00000009098	272	179	187	192	182	424	462
ENSGMOG00000009104	828	601	517	553	457	1219	1466
ENSGMOG00000019874	4	2	4	2	8	0	1
ENSGMOG00000017172	2484	2150	1665	1472	2452	1910	2205
ENSGMOG00000017187	5101	311	970	761	305	622	1029
ENSGMOG00000017204	3	0	3	0	2	0	1
ENSGMOG00000017211	499	522	867	476	648	325	492
ENSGMOG00000017215	145	453	132	416	518	307	110
ENSGMOG00000017224	1329	1775	853	818	2467	1788	2028
ENSGMOG00000017252	3817	2163	1433	2600	1313	1719	2783
ENSGMOG00000018834	436	468	244	138	244	989	1451
ENSGMOG00000020302	3885	5208	1801	136	488	1036	3
ENSGMOG00000018870	0	2	0	0	0	0	0
ENSGMOG00000018873	110	111	17	21	39	7	12
ENSGMOG00000003875	62	49	44	16	35	73	89
ENSGMOG00000004310	84	85	175	107	12	45	79
ENSGMOG00000004321	8	22	10	4	1	4	8
ENSGMOG00000020054	9	9	11	6	6	9	9
ENSGMOG00000017618	39	13	73	90	64	26	97
ENSGMOG00000016164	3011	1375	1406	1211	1185	1991	2744
ENSGMOG00000018126	291	203	119	165	154	405	424
ENSGMOG00000018148	1	0	0	0	1	1	2
ENSGMOG00000012391	4295	8066	7313	9604	7828	4927	2465
ENSGMOG00000012395	2530	1767	1216	816	955	1871	3476
ENSGMOG00000000541	1414	840	1907	901	890	1071	1951
ENSGMOG00000019784	0	0	0	0	0	0	0
ENSGMOG00000000587	729	682	477	482	771	838	706
ENSGMOG00000000608	3213	2988	4050	3936	3548	3926	4176
ENSGMOG00000013801	1450	1121	949	1077	737	3171	2452
ENSGMOG00000013814	39	35	302	68	249	1209	313
ENSGMOG00000013835	0	1	2	0	5	2	4
ENSGMOG00000013883	1961	1350	629	900	571	608	1127
ENSGMOG00000015929	19	13	16	5	15	6	9
ENSGMOG00000006547	528	797	802	526	750	2830	1183
ENSGMOG00000000656	1201	893	788	1294	827	1973	1484
ENSGMOG00000000667	0	0	0	1	0	0	1
ENSGMOG00000004249	0	0	0	0	0	0	0
ENSGMOG00000004264	0	0	0	3	0	0	0
ENSGMOG00000010617	164	138	161	148	124	820	769
ENSGMOG00000010626	148	118	201	89	127	339	353
ENSGMOG00000010635	11	17	25	13	11	9	39
ENSGMOG00000005631	1	1	15	1	2	8	4
ENSGMOG00000005647	605	646	428	220	179	231	683
ENSGMOG00000005683	13976	25178	22041	27030	18296	7858	7807
ENSGMOG00000016737	3794	1172	903	603	606	906	1245
ENSGMOG00000004966	0	1	0	0	2	0	0
ENSGMOG00000002505	3	7	0	0	0	2	2
ENSGMOG00000019004	43742	48476	79077	58524	76636	57988	67459
ENSGMOG00000019012	89	62	71	40	44	169	214
ENSGMOG00000017609	425	496	595	757	933	526	1086
ENSGMOG00000017640	375	301	346	443	333	815	874
ENSGMOG00000017648	0	0	0	0	0	0	0
ENSGMOG00000017662	1826	1951	1159	1294	994	2062	2675
ENSGMOG00000017707	29	11	51	14	20	29	61
ENSGMOG00000012436	0	0	1	0	0	0	0
ENSGMOG00000021827	0	0	0	0	0	0	0
ENSGMOG00000014417	1	4	4	0	1	0	0
ENSGMOG00000014735	1143	773	602	428	431	873	1040
ENSGMOG00000009155	124	68	88	73	32	191	183
ENSGMOG00000012594	0	0	0	0	0	0	0
ENSGMOG00000018302	1370	2569	7758	3088	2352	1563	2332
ENSGMOG00000018318	1212	961	509	575	568	1068	1188
ENSGMOG00000018322	1224	3555	3324	2598	1607	1547	1297
ENSGMOG00000015106	209	302	155	218	215	351	324
ENSGMOG00000016668	1	1	0	1	1	2	1
ENSGMOG00000017010	1	2	0	0	1	0	1
ENSGMOG00000017030	544	609	601	425	416	875	1349
ENSGMOG00000017051	25	57	31	9	34	9	34
ENSGMOG00000017077	3	5	1	0	3	0	0
ENSGMOG00000009139	0	0	0	10	0	1	0
ENSGMOG00000009143	5	5	0	13	5	8	5
ENSGMOG00000009148	903	1305	826	1848	1259	859	1092
ENSGMOG00000009167	257	149	194	262	110	595	562
ENSGMOG00000014871	903	749	861	733	551	1161	1267
ENSGMOG00000014896	9	3	6	17	4	1	3
ENSGMOG00000014904	14985	11547	11648	7047	10860	9648	18234
ENSGMOG00000014927	350	46	31	50	36	16	45
ENSGMOG00000014943	777	664	1048	766	1173	1443	1884
ENSGMOG00000000879	0	0	0	0	0	0	0
ENSGMOG00000000886	3	2	0	0	0	0	0
ENSGMOG00000020368	0	0	0	0	0	0	0
ENSGMOG00000016486	1	0	0	0	0	1	0
ENSGMOG00000013078	17	23	29	7	2	5	6
ENSGMOG00000013139	130	216	87	103	132	98	117
ENSGMOG00000013147	772	1202	622	374	872	653	739
ENSGMOG00000013157	770	733	880	738	592	1040	1545
ENSGMOG00000002871	5	0	0	3	2	0	0
ENSGMOG00000002890	3943	2353	2456	2398	1853	678	1452
ENSGMOG00000013391	42	18	25	34	5	20	40
ENSGMOG00000017981	2412	1588	1553	2037	1228	4726	4063
ENSGMOG00000003505	4	2	0	0	1	1	1
ENSGMOG00000003610	12	1	1	5	3	4	5
ENSGMOG00000003623	573	311	306	260	180	1079	995
ENSGMOG00000003647	351	409	195	299	270	606	573
ENSGMOG00000003664	1459	1144	995	972	997	1656	1886
ENSGMOG00000007016	2	0	0	1	0	0	0
ENSGMOG00000007021	145	41	60	25	32	70	65
ENSGMOG00000021092	0	0	0	0	0	0	0
ENSGMOG00000011388	228	401	116	228	185	316	491
ENSGMOG00000006339	153	142	129	169	57	167	154
ENSGMOG00000006353	802	215	642	246	186	245	336
ENSGMOG00000006374	14	19	35	5	12	13	13
ENSGMOG00000006407	15	14	25	8	13	15	14
ENSGMOG00000006421	80	91	70	103	68	55	67
ENSGMOG00000011535	308	27	71	4	41	41	30
ENSGMOG00000004036	153	138	48	108	72	94	114
ENSGMOG00000004080	11793	9318	11214	14479	9949	18594	19665
ENSGMOG00000004131	53	54	39	22	10	31	30
ENSGMOG00000004155	236	112	50	124	59	64	145
ENSGMOG00000004215	520	636	1528	559	526	487	540
ENSGMOG00000004326	489	445	960	1168	656	399	186
ENSGMOG00000006145	1	6	26	0	18	2	2
ENSGMOG00000006150	1160	1260	1393	1297	1610	4388	3916
ENSGMOG00000006174	5	7	5	6	5	23	9
ENSGMOG00000006230	2	1	7	0	0	0	0
ENSGMOG00000006236	108	40	21	9	10	16	19
ENSGMOG00000008917	547	233	138	71	191	53	224
ENSGMOG00000008935	314	262	165	142	244	425	401
ENSGMOG00000005041	735	725	767	675	685	1495	1886
ENSGMOG00000004711	0	1	0	2	0	0	2
ENSGMOG00000004733	0	5	5	3	1	22	4
ENSGMOG00000005084	25	97	63	13	15	73	101
ENSGMOG00000014920	0	3	5	1	3	0	0
ENSGMOG00000014945	0	17	9	0	13	0	0
ENSGMOG00000014964	640	508	1448	645	1300	608	593
ENSGMOG00000014984	432	329	933	180	1203	131	215
ENSGMOG00000007950	8	2	0	5	0	2	0
ENSGMOG00000013154	122	128	76	109	79	300	202
ENSGMOG00000013160	0	0	0	0	1	0	1
ENSGMOG00000013165	8	2	0	0	0	0	0
ENSGMOG00000013170	11	18	0	0	2	0	4
ENSGMOG00000013186	1762	2231	521	2210	1036	1135	1715
ENSGMOG00000013213	11848	267	119	176	215	1	170
ENSGMOG00000005997	38	51	21	19	40	28	25
ENSGMOG00000004049	8	5	31	24	22	23	16
ENSGMOG00000004071	0	0	0	0	0	0	0
ENSGMOG00000004096	693	585	266	574	263	721	814
ENSGMOG00000009201	430	222	182	271	178	502	327
ENSGMOG00000020614	339	111	0	136	0	3	190
ENSGMOG00000002520	2	3	4	3	4	0	1
ENSGMOG00000002581	111	98	326	75	62	60	83
ENSGMOG00000002594	70	88	175	30	91	93	138
ENSGMOG00000002629	2802	2462	1438	890	891	1420	2188
ENSGMOG00000001019	731	886	384	502	876	624	1873
ENSGMOG00000001080	0	1	0	1	1	2	0
ENSGMOG00000014024	2	22	37	0	67	2	0
ENSGMOG00000004897	1483	1721	317	925	776	816	747
ENSGMOG00000004923	1175	870	945	1262	739	2280	2120
ENSGMOG00000004948	0	1	0	2	1	22	2
ENSGMOG00000017290	1	0	0	0	0	0	0
ENSGMOG00000017297	2260	1972	1951	2287	2345	4525	4924
ENSGMOG00000017414	661	444	446	214	273	243	677
ENSGMOG00000017469	1170	1224	672	1186	1158	1157	1374
ENSGMOG00000017557	0	2	9	2	2	0	0
ENSGMOG00000003386	72	71	44	82	58	48	99
ENSGMOG00000019204	7805	617	2648	685	716	1206	850
ENSGMOG00000001434	1470	1626	2511	2309	2596	2323	2189
ENSGMOG00000018416	537	588	933	1412	472	901	655
ENSGMOG00000020283	0	0	0	0	0	0	0
ENSGMOG00000020307	74	8	37	25	14	16	25
ENSGMOG00000011000	2	11	11	8	0	0	1
ENSGMOG00000011009	196	10	55	12	81	16	47
ENSGMOG00000011077	0	1	11	0	2	0	1
ENSGMOG00000011095	0	0	2	0	0	0	0
ENSGMOG00000010806	328	42	158	40	36	22	18
ENSGMOG00000010875	4728	8335	3151	2406	2528	2018	4621
ENSGMOG00000010906	0	5	9	5	9	2	14
ENSGMOG00000009887	5	11	19	5	18	23	3
ENSGMOG00000020520	71	33	118	25	38	94	31
ENSGMOG00000009901	1323	1188	490	405	348	1301	1354
ENSGMOG00000009915	67	156	22	50	44	32	40
ENSGMOG00000010109	864	356	436	317	209	795	624
ENSGMOG00000008731	257	215	299	240	253	361	394
ENSGMOG00000008741	668	470	778	927	421	1137	1002
ENSGMOG00000008749	803	816	464	623	678	804	924
ENSGMOG00000020913	11	4	2	5	7	0	0
ENSGMOG00000008762	0	1	0	14	0	6	12
ENSGMOG00000008767	0	0	0	0	0	0	0
ENSGMOG00000009943	310	141	410	122	68	258	372
ENSGMOG00000009951	7	41	16	22	62	4	4
ENSGMOG00000009958	18	6	34	22	29	12	10
ENSGMOG00000009965	46	47	71	40	73	34	4
ENSGMOG00000009971	12	7	93	25	68	7	4
ENSGMOG00000009980	0	0	0	0	1	0	1
ENSGMOG00000009992	23	31	126	70	44	21	39
ENSGMOG00000020524	0	0	0	5	1	0	3
ENSGMOG00000020525	14	10	117	42	108	11	2
ENSGMOG00000020684	0	0	0	3	0	0	0
ENSGMOG00000013803	285	207	187	105	123	43	153
ENSGMOG00000019785	0	0	0	0	7	0	1
ENSGMOG00000005364	0	1	1	0	0	8	0
ENSGMOG00000020444	0	0	0	0	0	0	0
ENSGMOG00000020445	1	1	0	2	2	0	1
ENSGMOG00000001722	1793	1000	884	947	480	452	1095
ENSGMOG00000012798	147	210	232	204	179	209	213
ENSGMOG00000012800	131	175	278	220	81	21	59
ENSGMOG00000009514	233	232	216	179	290	663	432
ENSGMOG00000009522	0	0	0	0	3	6	2
ENSGMOG00000009533	282	329	345	186	374	230	635
ENSGMOG00000009551	143	131	185	95	100	289	270
ENSGMOG00000009557	395	373	187	391	201	552	376
ENSGMOG00000002628	3038	1971	360	798	1301	793	1359
ENSGMOG00000002742	184	220	136	162	94	330	325
ENSGMOG00000021919	10	4	12	0	1	0	0
ENSGMOG00000007582	1	2	0	1	0	0	0
ENSGMOG00000007589	24	13	17	7	0	4	1
ENSGMOG00000007604	349	275	222	206	136	808	776
ENSGMOG00000007614	87	34	290	142	68	64	17
ENSGMOG00000016436	0	1	0	0	0	0	0
ENSGMOG00000016470	8	7	11	20	8	20	27
ENSGMOG00000020367	86	46	53	66	19	79	33
ENSGMOG00000016477	1276	181	415	263	133	157	228
ENSGMOG00000016483	9	69	16	47	40	23	7
ENSGMOG00000015349	6	5	5	13	3	3	0
ENSGMOG00000015426	0	4	0	1	0	0	0
ENSGMOG00000001070	2	1	0	4	3	1	2
ENSGMOG00000001091	0	0	11	0	0	0	0
ENSGMOG00000009223	295	154	133	107	116	181	177
ENSGMOG00000009240	1160	1395	742	877	1911	895	908
ENSGMOG00000009251	538	716	457	365	656	501	512
ENSGMOG00000000966	1164	1042	1086	509	560	373	1835
ENSGMOG00000019934	1866	3125	767	1188	2583	614	1285
ENSGMOG00000015950	18	37	46	17	16	28	8
ENSGMOG00000015958	150	114	127	158	105	122	183
ENSGMOG00000003993	0	20	20	1	23	1	8
ENSGMOG00000021242	0	0	0	0	0	0	0
ENSGMOG00000004023	420	399	460	406	619	720	785
ENSGMOG00000004039	459	615	270	126	611	116	298
ENSGMOG00000004159	65	27	64	19	69	89	115
ENSGMOG00000016316	0	4	0	0	0	0	0
ENSGMOG00000016411	12	1	2	4	2	1	0
ENSGMOG00000016488	0	0	3	0	0	1	1
ENSGMOG00000016514	42	55	57	36	118	37	101
ENSGMOG00000007210	1	4	7	0	9	1	3
ENSGMOG00000012425	47	22	8	18	11	5	18
ENSGMOG00000012433	45	13	15	6	9	5	15
ENSGMOG00000015686	124	114	74	64	115	112	183
ENSGMOG00000015699	28	18	62	25	15	96	73
ENSGMOG00000015712	274	434	411	557	469	1599	1139
ENSGMOG00000017833	44	48	5	29	9	34	31
ENSGMOG00000016553	2018	2067	986	712	1029	817	2027
ENSGMOG00000016603	41	40	37	124	10	28	38
ENSGMOG00000004922	216	103	23	58	103	413	113
ENSGMOG00000004436	33	421	446	53	171	8	3
ENSGMOG00000004490	2	7	28	65	44	18	5
ENSGMOG00000004502	8	1	10	4	4	1	8
ENSGMOG00000004528	780	471	1292	354	386	301	750
ENSGMOG00000008988	302	352	427	351	370	486	545
ENSGMOG00000009004	1583	1240	641	1166	603	617	2026
ENSGMOG00000010559	1065	1391	379	692	630	518	564
ENSGMOG00000013260	93	71	63	82	63	121	139
ENSGMOG00000013269	436	343	201	363	222	758	572
ENSGMOG00000015316	2822	2081	2315	2303	2318	6037	4892
ENSGMOG00000015377	38	79	71	35	61	181	161
ENSGMOG00000013171	585	84	104	79	50	92	154
ENSGMOG00000013185	581	67	85	146	92	116	140
ENSGMOG00000013191	1850	746	1217	1959	995	2891	3170
ENSGMOG00000013203	439	258	402	313	193	580	677
ENSGMOG00000013205	0	0	0	0	0	0	0
ENSGMOG00000010230	6	1	6	2	0	0	0
ENSGMOG00000010236	1084	238	294	187	77	240	337
ENSGMOG00000003965	2429	3381	4548	8178	7021	3991	3461
ENSGMOG00000003986	133	130	115	129	80	196	158
ENSGMOG00000004314	2379	1049	620	581	387	1197	1920
ENSGMOG00000020037	113	73	86	106	26	61	48
ENSGMOG00000004373	718	813	456	756	851	880	1050
ENSGMOG00000011167	178	175	166	168	166	509	607
ENSGMOG00000011180	9	3	2	23	0	8	8
ENSGMOG00000018885	5	9	0	0	2	2	8
ENSGMOG00000018893	350	318	197	80	143	166	357
ENSGMOG00000018904	34	70	18	11	25	71	45
ENSGMOG00000016510	1297	2142	2518	296	2580	1278	1984
ENSGMOG00000016538	72	42	30	32	21	72	21
ENSGMOG00000016557	0	0	0	3	0	0	0
ENSGMOG00000000414	837	841	760	799	1038	1049	1237
ENSGMOG00000000431	1	0	0	0	0	0	0
ENSGMOG00000015549	0	0	0	0	0	0	0
ENSGMOG00000015561	0	0	0	0	0	0	0
ENSGMOG00000017479	6	23	10	0	0	3	3
ENSGMOG00000019827	82	107	77	78	54	39	42
ENSGMOG00000005528	1143	923	578	680	496	510	887
ENSGMOG00000006672	10	6	0	0	2	1	2
ENSGMOG00000006698	1101	1247	1036	906	964	1063	1312
ENSGMOG00000006719	300	326	266	328	262	360	343
ENSGMOG00000006740	1	1	0	0	2	0	0
ENSGMOG00000006753	633	501	487	179	740	363	457
ENSGMOG00000009961	5	12	3	6	4	5	0
ENSGMOG00000009968	0	0	0	0	1	0	2
ENSGMOG00000009979	786	831	429	569	613	820	975
ENSGMOG00000009985	575	623	390	432	659	666	727
ENSGMOG00000009995	101	190	162	156	195	293	285
ENSGMOG00000010022	1841	1486	1293	1606	1221	3020	2948
ENSGMOG00000010030	2304	1310	1081	1642	923	2822	2504
ENSGMOG00000011083	0	0	1	0	0	0	1
ENSGMOG00000018463	3482	3222	1477	1683	2581	2981	3388
ENSGMOG00000018493	251	219	87	137	132	162	144
ENSGMOG00000020285	0	2	2	0	0	0	1
ENSGMOG00000017383	852	803	295	1286	343	585	677
ENSGMOG00000006711	1819	1138	266	534	566	440	732
ENSGMOG00000006730	525	325	337	366	638	659	636
ENSGMOG00000006738	2813	3762	998	1707	323	8343	6662
ENSGMOG00000006766	1611	1800	710	513	1030	775	1355
ENSGMOG00000006798	2480	1590	2570	2289	2035	4638	4658
ENSGMOG00000020687	2	1	0	0	3	2	0
ENSGMOG00000006806	0	0	1	8	4	0	1
ENSGMOG00000005116	253	183	174	174	138	309	374
ENSGMOG00000005128	65	95	102	32	35	67	201
ENSGMOG00000013778	20	32	31	17	30	20	47
ENSGMOG00000013794	83	115	79	67	71	206	372
ENSGMOG00000013863	28	20	12	13	27	29	43
ENSGMOG00000013872	173	129	185	115	148	497	576
ENSGMOG00000001712	0	0	0	0	0	0	0
ENSGMOG00000001726	0	0	3	0	0	0	0
ENSGMOG00000016425	1023	662	462	452	558	2581	5069
ENSGMOG00000016456	145	144	95	133	99	291	303
ENSGMOG00000004854	2179	1659	2474	2034	2032	3485	4891
ENSGMOG00000004873	839	448	627	771	424	1074	863
ENSGMOG00000004884	804	1006	805	322	530	457	1201
ENSGMOG00000015373	1841	1571	1063	1028	833	893	1800
ENSGMOG00000018829	15	26	13	10	15	35	35
ENSGMOG00000018838	36318	40290	65649	52957	76266	61997	61008
ENSGMOG00000021363	16	2	12	11	10	14	10
ENSGMOG00000020896	5	17	18	4	5	19	11
ENSGMOG00000018849	13	14	20	5	37	39	36
ENSGMOG00000022039	0	0	0	0	0	0	0
ENSGMOG00000018856	393	219	247	395	208	698	609
ENSGMOG00000018869	271	365	409	259	511	1264	669
ENSGMOG00000018875	177	224	197	274	258	349	282
ENSGMOG00000018938	2469	3493	3629	7057	3363	950	2128
ENSGMOG00000010508	1	11	0	0	0	0	0
ENSGMOG00000017650	644	544	434	361	428	253	611
ENSGMOG00000017697	430	388	354	331	299	327	335
ENSGMOG00000017703	2	22	15	17	24	0	0
ENSGMOG00000017712	904	689	1641	989	1774	362	581
ENSGMOG00000017735	1545	934	1216	1040	1087	1604	1763
ENSGMOG00000017763	680	365	551	449	399	799	706
ENSGMOG00000017774	2716	1957	2630	2725	2249	5882	5889
ENSGMOG00000017792	616	529	513	365	335	342	527
ENSGMOG00000003808	0	0	0	1	0	1	2
ENSGMOG00000003834	0	1	2	0	0	0	0
ENSGMOG00000003851	179	332	485	447	419	881	734
ENSGMOG00000016562	1016	581	713	547	524	994	1534
ENSGMOG00000016631	0	3	0	4	0	43	0
ENSGMOG00000020374	32	25	38	20	175	8	8
ENSGMOG00000012967	405	277	608	356	252	906	954
ENSGMOG00000012969	532	279	416	269	351	506	330
ENSGMOG00000010533	744	407	387	382	213	98	905
ENSGMOG00000007264	473	232	431	204	241	724	1156
ENSGMOG00000007274	3	2	2	0	3	1	2
ENSGMOG00000007277	1	0	0	0	0	0	0
ENSGMOG00000007282	955	613	571	753	442	1678	1817
ENSGMOG00000020365	223	217	220	277	235	406	559
ENSGMOG00000007324	1292	1271	845	912	1011	2038	2195
ENSGMOG00000001709	0	0	0	0	0	0	0
ENSGMOG00000001719	0	0	0	0	0	0	0
ENSGMOG00000018726	1232	1439	231	892	483	267	398
ENSGMOG00000018766	93	132	102	121	134	179	210
ENSGMOG00000018780	1027	752	901	1106	642	918	1391
ENSGMOG00000018801	585	731	238	303	400	218	284
ENSGMOG00000007973	16	10	20	11	15	17	13
ENSGMOG00000007980	1900	2103	1767	2356	2318	3051	2952
ENSGMOG00000007989	1	79	81	0	3	10	0
ENSGMOG00000007991	922	1206	764	533	1132	741	582
ENSGMOG00000007998	11	6	0	7	5	3	9
ENSGMOG00000007999	118	102	91	133	224	234	191
ENSGMOG00000008005	0	2	0	0	0	0	0
ENSGMOG00000002843	2	0	0	0	0	0	1
ENSGMOG00000002889	640	361	312	477	441	1184	944
ENSGMOG00000002914	289	209	154	281	188	599	511
ENSGMOG00000002954	198	78	84	28	68	46	79
ENSGMOG00000002979	1136	1557	1017	853	2156	915	954
ENSGMOG00000018274	29	60	80	56	67	45	46
ENSGMOG00000018283	0	0	3	0	0	0	0
ENSGMOG00000016444	357	445	610	436	496	817	1018
ENSGMOG00000016460	245	178	338	218	159	558	418
ENSGMOG00000016467	926	811	1236	1566	1135	1603	1160
ENSGMOG00000016480	610	540	302	490	208	258	366
ENSGMOG00000016493	167	166	74	172	87	557	492
ENSGMOG00000016505	1692	1476	1465	1156	1426	1995	2618
ENSGMOG00000016532	69	79	64	148	47	87	132
ENSGMOG00000011519	187	147	88	18	120	56	105
ENSGMOG00000011524	150	144	53	29	25	44	79
ENSGMOG00000002193	8	15	6	28	2	37	17
ENSGMOG00000002219	226	88	92	34	9	223	79
ENSGMOG00000002234	20	3	8	8	3	17	17
ENSGMOG00000002270	672	532	592	713	462	1691	1298
ENSGMOG00000013937	23	13	20	20	9	76	62
ENSGMOG00000013962	170	118	90	146	60	388	329
ENSGMOG00000013975	675	590	406	620	463	589	555
ENSGMOG00000014013	18	12	20	2	13	4	5
ENSGMOG00000014062	1116	1016	2002	1949	1987	1639	1419
ENSGMOG00000014091	79	112	227	162	270	326	375
ENSGMOG00000017667	7	2	2	30	0	12	15
ENSGMOG00000017684	4	5	1	5	10	3	4
ENSGMOG00000017698	869	1063	1382	1681	1165	951	1366
ENSGMOG00000017727	99	267	322	163	232	91	148
ENSGMOG00000017747	201	415	634	194	349	181	268
ENSGMOG00000017766	0	0	3	0	2	0	0
ENSGMOG00000017796	1385	1273	1519	1903	1637	2834	2314
ENSGMOG00000017867	361	350	469	441	280	862	595
ENSGMOG00000017967	2	24	5	18	100	17	14
ENSGMOG00000006042	1755	984	621	347	450	354	1251
ENSGMOG00000014600	4	3	12	17	6	11	1
ENSGMOG00000014614	1	2	3	1	8	25	13
ENSGMOG00000014625	0	0	0	0	0	0	1
ENSGMOG00000014639	1	0	0	0	0	0	2
ENSGMOG00000012039	1124	938	1413	769	844	1063	1374
ENSGMOG00000015092	472	506	728	473	600	1047	1476
ENSGMOG00000021725	0	0	0	0	1	0	0
ENSGMOG00000010738	1441	1068	1319	990	1085	1466	1622
ENSGMOG00000010754	20606	20717	36422	32054	37608	37919	35839
ENSGMOG00000003817	93	95	57	114	61	39	171
ENSGMOG00000003839	1	1	5	2	1	2	4
ENSGMOG00000004306	0	3	4	0	0	1	0
ENSGMOG00000004328	3301	1147	1048	1189	796	1938	1590
ENSGMOG00000010197	17500	27971	51863	48484	57999	22022	17031
ENSGMOG00000010206	822	882	711	1352	897	2222	1999
ENSGMOG00000010213	1581	1320	1425	1552	1106	2732	2517
ENSGMOG00000000389	2200	830	574	427	586	604	1051
ENSGMOG00000000415	4	5	20	1	7	1	4
ENSGMOG00000013752	75	110	193	18	145	30	26
ENSGMOG00000016139	1	4	17	0	5	0	7
ENSGMOG00000016194	4657	3387	4486	2764	2542	2699	3566
ENSGMOG00000016209	96	251	166	143	408	103	115
ENSGMOG00000016220	345	290	282	245	307	508	682
ENSGMOG00000016313	2	4	2	7	2	0	0
ENSGMOG00000016381	0	0	0	12	0	0	0
ENSGMOG00000016449	4	9	0	0	0	1	0
ENSGMOG00000000453	0	1	0	0	0	0	0
ENSGMOG00000008545	135	70	274	202	117	400	407
ENSGMOG00000008547	1145	902	1106	1212	873	1467	1526
ENSGMOG00000008549	73	61	60	108	23	61	60
ENSGMOG00000008557	213	161	239	270	172	320	466
ENSGMOG00000011218	1	1	5	1	0	0	0
ENSGMOG00000002861	5	2	2	2	0	8	2
ENSGMOG00000002932	5	99	0	27	2	4	9
ENSGMOG00000014149	0	0	0	0	2	0	0
ENSGMOG00000014335	179	72	152	41	77	63	127
ENSGMOG00000014356	417	319	704	421	222	767	469
ENSGMOG00000014414	1726	774	651	559	342	1045	1828
ENSGMOG00000000342	157	100	272	176	140	297	294
ENSGMOG00000000353	17	15	12	1	4	38	24
ENSGMOG00000000361	0	0	0	0	0	0	0
ENSGMOG00000000365	390	890	1655	326	353	648	1051
ENSGMOG00000000374	198	944	275	304	1203	201	159
ENSGMOG00000000388	4	1	0	23	29	0	0
ENSGMOG00000013720	17	60	23	4	2	1	12
ENSGMOG00000020511	98	93	339	92	211	58	81
ENSGMOG00000006055	820	853	834	559	1017	1796	2118
ENSGMOG00000002549	2	1	0	0	16	0	1
ENSGMOG00000002566	12	4	3	4	0	4	1
ENSGMOG00000001058	0	0	0	0	0	0	0
ENSGMOG00000008546	261	175	258	206	130	700	571
ENSGMOG00000008569	103	91	75	95	65	190	148
ENSGMOG00000008573	212	193	195	142	144	418	404
ENSGMOG00000008579	397	393	446	313	613	967	927
ENSGMOG00000008588	113	214	298	135	391	232	265
