ID	sample_11	sample_17	sample_24	sample_30	sample_37	sample_50
ENSGMOG00000014541	10	3	4	14	47	0
ENSGMOG00000015183	134	33	34	37	38	35
ENSGMOG00000001844	280	228	163	150	227	25
ENSGMOG00000002745	0	0	0	0	2	0
ENSGMOG00000002754	217	323	144	217	363	190
ENSGMOG00000019889	3	1	0	12	0	0
ENSGMOG00000015974	2340	1044	1462	1289	1547	1686
ENSGMOG00000012926	375	227	323	543	195	46
ENSGMOG00000015473	713	420	454	469	601	321
ENSGMOG00000006642	0	6	5	0	11	9
ENSGMOG00000004423	499	549	210	331	377	76
ENSGMOG00000004440	6	7	0	8	3	5
ENSGMOG00000015303	295	36	159	116	232	185
ENSGMOG00000012964	353	201	184	248	211	38
ENSGMOG00000001386	0	1	0	0	0	0
ENSGMOG00000017999	848	1551	411	682	1013	190
ENSGMOG00000018014	2475	1892	1910	2039	2133	3482
ENSGMOG00000012453	1	1	2	0	238	0
ENSGMOG00000011395	297	233	199	192	231	355
ENSGMOG00000020803	1	1	1	0	0	0
ENSGMOG00000021883	6	3	2	12	2	3
ENSGMOG00000020989	1	8	4	3	12	0
ENSGMOG00000015244	486	285	464	339	473	1409
ENSGMOG00000015301	939	581	686	521	747	956
ENSGMOG00000000238	49	33	32	26	49	16
ENSGMOG00000014185	288	137	117	167	188	35
ENSGMOG00000020092	7	5	3	24	16	0
ENSGMOG00000014205	84	21	33	51	70	0
ENSGMOG00000014255	19594	14186	21162	14709	20358	6582
ENSGMOG00000006549	2	4	7	19	0	0
ENSGMOG00000021125	0	0	0	0	1	0
ENSGMOG00000019782	0	0	0	0	0	0
ENSGMOG00000012855	3	3	78	3	43	23
ENSGMOG00000020789	0	0	0	0	0	0
ENSGMOG00000020399	407	321	268	326	483	743
ENSGMOG00000007965	1376	738	711	913	1371	319
ENSGMOG00000019324	0	3	0	0	1	0
ENSGMOG00000017356	113	112	89	94	6	6
ENSGMOG00000021464	0	0	0	0	0	0
ENSGMOG00000014391	5	7	4	16	11	1
ENSGMOG00000014501	0	0	0	0	0	0
ENSGMOG00000018217	9135	5960	5214	6254	8091	4713
ENSGMOG00000013856	948	2816	1857	284	720	251
ENSGMOG00000014450	1	0	0	0	1	0
ENSGMOG00000016625	171	184	83	51	29	119
ENSGMOG00000013727	1133	646	697	948	997	1015
ENSGMOG00000006582	775	462	533	561	618	568
ENSGMOG00000021898	341	325	227	126	270	485
ENSGMOG00000017923	6507	4804	3472	3917	5452	1816
ENSGMOG00000020556	0	0	0	0	0	0
ENSGMOG00000004505	24	24	17	8	3	1
ENSGMOG00000000187	0	0	0	0	0	0
ENSGMOG00000000191	2	4	4	0	3	0
ENSGMOG00000019438	11	5	3	2	5	0
ENSGMOG00000017752	25	0	7	9	5	3
ENSGMOG00000010171	330	248	212	178	177	686
ENSGMOG00000017567	3813	2766	3210	3301	3907	1855
ENSGMOG00000015177	722	477	387	326	609	270
ENSGMOG00000010160	0	0	0	0	3	0
ENSGMOG00000013146	1237	484	466	696	839	621
ENSGMOG00000013158	3	12	9	1	9	0
ENSGMOG00000007560	16616	4990	9886	4914	3206	20171
ENSGMOG00000021730	21	21	35	31	2	2
ENSGMOG00000011290	0	0	0	0	0	0
ENSGMOG00000008525	237	180	148	110	112	81
ENSGMOG00000007168	888	196	182	425	810	37
ENSGMOG00000018035	50	10	48	38	34	0
ENSGMOG00000018041	592	474	375	427	435	1035
ENSGMOG00000018060	1646	960	348	182	372	904
ENSGMOG00000012803	1044	1011	781	514	1132	49
ENSGMOG00000008253	0	0	0	0	0	0
ENSGMOG00000017092	5	4	2	0	1	2
ENSGMOG00000009235	779	333	422	241	421	245
ENSGMOG00000020573	483	154	88	181	258	15
ENSGMOG00000002939	2	0	0	0	4	0
ENSGMOG00000002963	0	3	1	1	5	0
ENSGMOG00000001633	0	4	0	0	1	0
ENSGMOG00000009106	18	21	1	91	10	6
ENSGMOG00000010096	20	20	18	12	24	1
ENSGMOG00000014223	76	91	30	36	37	3
ENSGMOG00000015480	202	142	100	158	224	42
ENSGMOG00000013673	1652	2411	1403	1388	1630	2011
ENSGMOG00000013723	2632	1293	2458	1359	2077	772
ENSGMOG00000003201	749	383	469	825	1250	268
ENSGMOG00000017942	161	104	85	79	85	254
ENSGMOG00000008065	371	194	202	181	346	405
ENSGMOG00000000125	5	0	1	3	1	0
ENSGMOG00000000130	1648	728	3202	834	405	504
ENSGMOG00000016856	32	28	5	24	10	3
ENSGMOG00000011974	12	95	22	8	35	13
ENSGMOG00000011982	7	61	5	6	17	1
ENSGMOG00000007638	1248	470	636	1072	856	298
ENSGMOG00000015972	79	57	12	64	56	27
ENSGMOG00000016000	146	181	124	79	114	297
ENSGMOG00000005387	0	0	0	0	0	0
ENSGMOG00000005408	9	0	3	7	0	0
ENSGMOG00000009193	2	0	8	2	3	0
ENSGMOG00000003097	34	22	6	6	11	0
ENSGMOG00000013969	1	21	33	23	0	4
ENSGMOG00000014470	333	766	188	775	85	102
ENSGMOG00000000002	303	199	221	164	207	39
ENSGMOG00000008040	71	60	33	14	24	8
ENSGMOG00000016958	777	490	489	522	533	174
ENSGMOG00000011168	706	133	197	303	428	75
ENSGMOG00000000830	36	23	18	43	31	30
ENSGMOG00000020816	42	44	25	22	55	159
ENSGMOG00000000838	58227	42901	38563	52397	65269	87315
ENSGMOG00000021989	16	20	51	35	19	29
ENSGMOG00000021635	1	5	11	8	9	31
ENSGMOG00000021890	1	1	0	3	4	1
ENSGMOG00000020830	1	0	4	0	0	3
ENSGMOG00000016521	680	365	284	342	419	377
ENSGMOG00000016526	80	132	14	43	69	15
ENSGMOG00000016533	137	324	21	70	109	24
ENSGMOG00000012711	11	9	7	3	0	4
ENSGMOG00000008882	36	51	28	27	25	15
ENSGMOG00000012844	17	25	3	5	3	5
ENSGMOG00000012846	671	518	403	438	430	363
ENSGMOG00000010148	6	10	3	13	8	0
ENSGMOG00000010152	7	27	17	8	19	13
ENSGMOG00000012640	4726	2464	1279	1279	1275	789
ENSGMOG00000009750	774	294	437	435	614	313
ENSGMOG00000003228	66	62	52	10	32	26
ENSGMOG00000003285	67	40	49	58	79	166
ENSGMOG00000016427	898	1225	568	973	1043	187
ENSGMOG00000004530	77	102	95	31	18	68
ENSGMOG00000004553	1960	3711	1786	2580	1887	1128
ENSGMOG00000000040	20016	28020	29282	45934	101535	3022
ENSGMOG00000007153	23	5	6	9	2	4
ENSGMOG00000007158	83	77	133	33	75	4
ENSGMOG00000005162	2268	1404	1382	339	1314	7
ENSGMOG00000006434	154	93	73	137	191	23
ENSGMOG00000006021	9	3	0	0	2	0
ENSGMOG00000003244	0	0	0	1	0	0
ENSGMOG00000009132	29	26	8	21	37	13
ENSGMOG00000002178	6	8	3	1	22	1
ENSGMOG00000012972	487	338	422	487	562	264
ENSGMOG00000011044	10	10	15	10	14	0
ENSGMOG00000007027	44	22	19	33	28	6
ENSGMOG00000010212	582	340	525	474	485	570
ENSGMOG00000016371	0	0	0	0	0	0
ENSGMOG00000004025	96	28	42	104	56	22
ENSGMOG00000013613	0	0	2	1	0	0
ENSGMOG00000001642	0	0	0	0	0	0
ENSGMOG00000002580	14	2	4	4	3	2
ENSGMOG00000013670	0	29	10	1	9	0
ENSGMOG00000013724	29	32	27	51	16	19
ENSGMOG00000021024	1	0	0	0	0	0
ENSGMOG00000014279	1250	345	184	408	728	54
ENSGMOG00000004497	2703	1105	1949	2985	1346	622
ENSGMOG00000016298	363	207	119	175	684	193
ENSGMOG00000002418	0	1	0	0	0	0
ENSGMOG00000004582	651	446	386	336	467	411
ENSGMOG00000010305	10	0	0	0	1	0
ENSGMOG00000020546	0	0	0	0	0	0
ENSGMOG00000005347	1955	1082	973	1243	2026	1807
ENSGMOG00000005360	1027	1765	692	679	995	421
ENSGMOG00000015246	1210	593	1167	1253	650	362
ENSGMOG00000008032	38	16	12	29	14	5
ENSGMOG00000002595	315	116	193	82	249	29
ENSGMOG00000009600	0	0	0	0	0	0
ENSGMOG00000001909	1640	1840	1109	1031	1225	662
ENSGMOG00000007221	40	14	18	33	75	4
ENSGMOG00000000127	0	1	0	0	1	4
ENSGMOG00000012074	5092	3121	4106	2976	3208	3809
ENSGMOG00000015124	667	552	591	429	549	519
ENSGMOG00000009579	106	130	80	71	29	79
ENSGMOG00000004184	1260	990	1417	900	1071	1526
ENSGMOG00000004201	15	9	7	16	20	11
ENSGMOG00000014662	10056	5396	4301	5874	13484	737
ENSGMOG00000010524	865	529	435	845	853	800
ENSGMOG00000006936	829	343	216	610	907	55
ENSGMOG00000006941	672	636	298	342	900	307
ENSGMOG00000011329	4	55	5	5	6	0
ENSGMOG00000011366	568	578	346	445	407	1512
ENSGMOG00000005674	145	137	65	66	109	314
ENSGMOG00000005693	1	2	1	1	0	0
ENSGMOG00000000222	578	316	225	299	421	212
ENSGMOG00000007031	258	105	167	161	302	853
ENSGMOG00000006771	5594	9902	4601	7127	5476	1451
ENSGMOG00000009100	0	2	0	2	1	0
ENSGMOG00000014302	4064	2450	2314	2096	3846	866
ENSGMOG00000014023	0	0	0	0	0	0
ENSGMOG00000014114	330	265	125	184	235	191
ENSGMOG00000014163	414	159	444	166	205	18
ENSGMOG00000021979	0	2	0	0	0	0
ENSGMOG00000007976	3	9	0	0	4	0
ENSGMOG00000013966	111	22	29	21	33	0
ENSGMOG00000003550	3	13	18	13	13	7
ENSGMOG00000000472	0	0	2	0	0	0
ENSGMOG00000005729	1050	444	409	770	610	179
ENSGMOG00000013248	131	99	50	45	82	155
ENSGMOG00000002284	147	159	66	63	55	52
ENSGMOG00000011572	756	242	270	367	762	129
ENSGMOG00000008070	2504	1740	1293	1955	1954	608
ENSGMOG00000010348	2754	536	1208	1129	1943	9
ENSGMOG00000002460	387	309	281	377	387	287
ENSGMOG00000018114	145	87	52	106	65	9
ENSGMOG00000010118	1113	1013	832	758	1001	1207
ENSGMOG00000006964	1	1	0	2	2	0
ENSGMOG00000010979	6	6	0	7	12	0
ENSGMOG00000021248	0	0	0	0	0	0
ENSGMOG00000002075	0	4	3	0	0	0
ENSGMOG00000002081	781	636	542	524	690	843
ENSGMOG00000018918	42	126	13	8	19	8
ENSGMOG00000016321	46	26	3	27	31	13
ENSGMOG00000008441	1650	1115	1129	1171	1453	1408
ENSGMOG00000013392	622	73	171	51	1007	30
ENSGMOG00000017532	1	2	0	12	6	3
ENSGMOG00000019307	0	1	0	0	1	0
ENSGMOG00000003384	10	1	0	1	0	0
ENSGMOG00000007138	0	1	1	1	0	0
ENSGMOG00000007144	1	17	1	0	3	0
ENSGMOG00000013737	3	1	0	0	0	0
ENSGMOG00000017292	359	173	289	244	368	120
ENSGMOG00000017273	16841	11413	9762	8168	9813	4671
ENSGMOG00000001128	623	535	401	408	531	56
ENSGMOG00000021957	0	0	0	0	0	0
ENSGMOG00000017467	57	43	12	23	39	28
ENSGMOG00000019979	37	9	4	41	11	0
ENSGMOG00000009178	68	230	72	17	213	32
ENSGMOG00000013654	7933	5785	4689	10155	9358	512
ENSGMOG00000015347	559	119	52	836	1056	16
ENSGMOG00000015374	3956	2517	3188	3183	3553	2345
ENSGMOG00000012696	0	0	0	0	0	0
ENSGMOG00000008243	5	2	8	0	5	6
ENSGMOG00000007289	13	15	19	22	17	1
ENSGMOG00000007011	5	64	27	2	5	12
ENSGMOG00000004154	141	7	85	62	89	0
ENSGMOG00000014531	1	24	3	2	31	0
ENSGMOG00000001754	479	369	284	476	476	252
ENSGMOG00000005879	13	24	1	9	11	1
ENSGMOG00000012091	253	107	165	192	214	88
ENSGMOG00000001826	903	478	859	178	977	1177
ENSGMOG00000018082	0	5	0	0	5	0
ENSGMOG00000018225	4826	4220	3026	4275	5277	2825
ENSGMOG00000020267	0	0	0	0	0	0
ENSGMOG00000020311	132	146	123	116	199	76
ENSGMOG00000019227	860	445	535	480	535	519
ENSGMOG00000008062	13276	8900	6686	10037	11667	7151
ENSGMOG00000013507	738	2439	546	496	1955	4
ENSGMOG00000002391	1911	1827	2425	1739	1750	2116
ENSGMOG00000002405	330	377	432	194	335	262
ENSGMOG00000002425	2744	2637	2165	2030	2000	5950
ENSGMOG00000007006	2	5	0	0	7	0
ENSGMOG00000007013	98	59	55	57	45	91
ENSGMOG00000010054	26	13	2	0	9	0
ENSGMOG00000019811	82	110	112	85	107	0
ENSGMOG00000000196	0	0	0	1	0	0
ENSGMOG00000017234	315	207	183	265	334	205
ENSGMOG00000019759	116	127	172	82	24	7
ENSGMOG00000017549	23	22	1	6	26	0
ENSGMOG00000016121	452	394	311	415	484	463
ENSGMOG00000002442	4	0	0	0	4	0
ENSGMOG00000015207	10	6	2	1	2	4
ENSGMOG00000009777	245	132	165	115	144	124
ENSGMOG00000007457	0	1	0	0	0	0
ENSGMOG00000017080	19	37	3	5	11	17
ENSGMOG00000001672	89	64	35	62	107	5
ENSGMOG00000000308	358	218	236	234	264	104
ENSGMOG00000000015	735	513	757	473	502	1185
ENSGMOG00000010597	1362	1474	921	915	1308	2852
ENSGMOG00000013092	59	5	51	47	48	6
ENSGMOG00000018842	1	2	0	0	1	0
ENSGMOG00000021367	0	0	0	0	0	0
ENSGMOG00000021757	0	0	0	0	0	0
ENSGMOG00000000837	143	138	255	167	219	266
ENSGMOG00000014906	194	254	227	33	153	82
ENSGMOG00000021190	0	7	7	4	26	0
ENSGMOG00000000325	1885	1174	1867	1231	1738	976
ENSGMOG00000004882	33	143	22	40	17	11
ENSGMOG00000014455	5	1	0	0	0	0
ENSGMOG00000014476	5	7	8	20	23	0
ENSGMOG00000014506	1	0	0	0	0	0
ENSGMOG00000015528	5534	4142	3800	4619	4071	10499
ENSGMOG00000015637	0	14	1	16	0	0
ENSGMOG00000018265	121	64	13	60	145	1
ENSGMOG00000007189	0	1	0	4	2	0
ENSGMOG00000007197	1	0	1	0	2	0
ENSGMOG00000018199	0	0	0	0	0	0
ENSGMOG00000006519	5858	6360	7075	7919	8748	1818
ENSGMOG00000009925	16	12	8	1	17	4
ENSGMOG00000003498	598	608	552	750	395	233
ENSGMOG00000000107	168762	183882	172612	161819	205514	164389
ENSGMOG00000013802	914	603	665	630	466	674
ENSGMOG00000002990	6	0	3	11	1	0
ENSGMOG00000010671	102	63	43	57	84	84
ENSGMOG00000003368	173	98	57	44	110	21
ENSGMOG00000002542	219	158	115	104	183	312
ENSGMOG00000011391	8438	5674	6988	4823	5530	4837
ENSGMOG00000006922	2036	1069	1363	2163	1072	851
ENSGMOG00000009336	5504	3471	3431	4076	5346	5475
ENSGMOG00000012593	0	1	0	0	0	0
ENSGMOG00000009026	16	6	4	21	17	3
ENSGMOG00000001669	460	235	228	221	311	38
ENSGMOG00000020609	3	5	0	1	1	0
ENSGMOG00000020610	41	21	4	11	11	0
ENSGMOG00000017890	201	134	48	133	329	118
ENSGMOG00000016569	1054	563	487	133	444	22
ENSGMOG00000002893	1	118	0	1	3	0
ENSGMOG00000014797	577	457	466	910	793	765
ENSGMOG00000012075	0	0	0	0	0	0
ENSGMOG00000010196	369	200	261	131	217	25
ENSGMOG00000005635	1334	792	678	755	664	1890
ENSGMOG00000013528	531	250	266	204	345	36
ENSGMOG00000006506	551	356	330	359	586	1712
ENSGMOG00000015825	0	0	0	0	0	0
ENSGMOG00000015832	527	181	163	405	589	250
ENSGMOG00000015840	2608	1613	1018	3182	4103	2624
ENSGMOG00000010963	3	8	4	2	0	0
ENSGMOG00000012694	1046	1740	6762	2729	2503	2154
ENSGMOG00000011270	487	258	200	264	331	47
ENSGMOG00000018724	52	159	40	58	25	24
ENSGMOG00000016577	0	2	0	0	0	0
ENSGMOG00000004708	4	1	1	2	0	0
ENSGMOG00000003006	1072	662	417	648	609	221
ENSGMOG00000000858	0	0	0	1	1	0
ENSGMOG00000018490	932	677	657	706	950	625
ENSGMOG00000002334	105	65	138	77	59	25
ENSGMOG00000000438	561	487	481	550	537	320
ENSGMOG00000000477	500	354	237	277	265	19
ENSGMOG00000016314	1	0	0	0	0	0
ENSGMOG00000009799	522	378	304	342	492	393
ENSGMOG00000009301	14	34	23	15	13	19
ENSGMOG00000009581	54	3	320	155	0	0
ENSGMOG00000021412	0	0	0	0	0	0
ENSGMOG00000007609	1423	1181	926	729	615	1425
ENSGMOG00000004611	6881	4241	3726	3951	3584	148
ENSGMOG00000002419	91	138	126	144	12	53
ENSGMOG00000003936	31	26	16	16	36	17
ENSGMOG00000003949	1124	873	798	692	1092	504
ENSGMOG00000003956	114	175	68	83	87	108
ENSGMOG00000008497	73	39	30	14	18	5
ENSGMOG00000019538	673	348	164	251	714	135
ENSGMOG00000000760	3	19	8	61	8	0
ENSGMOG00000014682	1	3	0	0	1	0
ENSGMOG00000010876	0	3	0	0	0	0
ENSGMOG00000020104	126	95	4	66	0	0
ENSGMOG00000017594	773	597	801	553	829	231
ENSGMOG00000015108	215	322	7	757	9	78
ENSGMOG00000016869	0	0	0	0	0	0
ENSGMOG00000013039	7	18	2	3	7	0
ENSGMOG00000003511	0	2	0	2	2	0
ENSGMOG00000019989	14	24	27	15	4	6
ENSGMOG00000018670	0	0	0	0	0	0
ENSGMOG00000004167	98	59	3	9	8	10
ENSGMOG00000011625	23	17	18	25	14	40
ENSGMOG00000011635	6	2	9	15	7	20
ENSGMOG00000007936	238	220	91	89	181	549
ENSGMOG00000000270	260	117	126	152	118	74
ENSGMOG00000007150	379	232	316	157	181	1155
ENSGMOG00000007156	55	28	20	30	23	57
ENSGMOG00000007167	358	324	316	224	219	1014
ENSGMOG00000003297	0	0	0	0	0	1
ENSGMOG00000018758	37	26	3	22	7	0
ENSGMOG00000008682	0	1	0	0	0	0
ENSGMOG00000021833	0	0	0	0	0	0
ENSGMOG00000012699	1111	929	654	667	739	369
ENSGMOG00000004610	2822	2263	965	3250	1169	1706
ENSGMOG00000014201	1036	209	264	834	1254	361
ENSGMOG00000015910	36	17	39	46	50	8
ENSGMOG00000002768	126	93	142	63	64	15
ENSGMOG00000020043	9	8	8	6	7	0
ENSGMOG00000012810	0	0	0	0	0	0
ENSGMOG00000013711	1513	1030	655	669	1538	173
ENSGMOG00000019349	509	225	166	318	239	42
ENSGMOG00000020494	89	46	14	17	57	0
ENSGMOG00000020219	20	8	0	2	7	1
ENSGMOG00000006009	428	2	0	99	38	103
ENSGMOG00000020378	1	0	0	5	5	0
ENSGMOG00000003939	255	203	436	92	126	721
ENSGMOG00000019657	1510	801	786	726	930	229
ENSGMOG00000004151	214	187	277	184	286	296
ENSGMOG00000001646	178	143	71	252	389	51
ENSGMOG00000020590	5	0	10	8	90	0
ENSGMOG00000018485	613	768	603	439	466	554
ENSGMOG00000010946	438	347	321	245	270	1061
ENSGMOG00000012055	0	0	0	0	0	0
ENSGMOG00000021022	0	0	0	0	0	0
ENSGMOG00000001365	1155	934	636	669	852	1566
ENSGMOG00000018862	844	395	450	364	433	646
ENSGMOG00000007831	2	7	0	0	5	0
ENSGMOG00000002177	20	427	24	28	167	22
ENSGMOG00000011060	0	0	0	0	0	0
ENSGMOG00000013919	1	1	1	4	7	0
ENSGMOG00000011798	4	1	4	0	7	10
ENSGMOG00000003127	94	101	58	73	133	68
ENSGMOG00000016911	202	150	120	119	124	263
ENSGMOG00000005896	0	1	0	0	2	0
ENSGMOG00000020390	434	330	194	170	207	20
ENSGMOG00000001383	395	371	102	208	558	105
ENSGMOG00000014982	64	161	108	64	119	14
ENSGMOG00000016662	3535	2468	2452	1997	2025	4891
ENSGMOG00000011882	743	551	602	452	440	746
ENSGMOG00000019883	62	72	58	12	12	0
ENSGMOG00000015996	76	14	59	20	85	25
ENSGMOG00000006943	285	88	80	146	124	34
ENSGMOG00000020256	53	31	3	43	45	0
ENSGMOG00000010937	395	80	206	294	253	58
ENSGMOG00000019159	74	37	58	24	47	5
ENSGMOG00000011306	0	0	0	0	0	0
ENSGMOG00000021714	0	0	0	0	0	0
ENSGMOG00000002604	10	0	7	2	5	0
ENSGMOG00000014468	103	40	40	34	84	9
ENSGMOG00000015396	45	87	35	49	35	8
ENSGMOG00000007115	1162	361	941	1053	915	4324
ENSGMOG00000008921	586	489	310	312	397	976
ENSGMOG00000010267	105	40	33	30	98	12
ENSGMOG00000000166	155	98	89	120	467	10
ENSGMOG00000002874	3	1	0	3	5	4
ENSGMOG00000019594	400	342	368	258	625	124
ENSGMOG00000008984	396	200	261	228	261	77
ENSGMOG00000016591	574	293	330	248	540	119
ENSGMOG00000011113	543	496	501	277	255	1343
ENSGMOG00000010376	899	1142	678	702	1017	1406
ENSGMOG00000019344	131	102	76	89	109	39
ENSGMOG00000019738	38	2	0	3	0	0
ENSGMOG00000004821	17	2	7	3	9	18
ENSGMOG00000004838	339	324	163	155	174	456
ENSGMOG00000018012	125	123	68	41	1	47
ENSGMOG00000016161	229	120	49	164	222	107
ENSGMOG00000017164	402	311	183	266	252	186
ENSGMOG00000003142	619	590	313	376	447	828
ENSGMOG00000020739	0	5	0	0	0	0
ENSGMOG00000003819	507	251	231	369	586	137
ENSGMOG00000016927	0	0	0	0	0	0
ENSGMOG00000005548	136	90	86	49	103	52
ENSGMOG00000001196	334	264	167	226	220	175
ENSGMOG00000010663	286	166	150	214	92	15
ENSGMOG00000001904	19	28	16	4	6	0
ENSGMOG00000010531	1475	1076	989	1071	1657	476
ENSGMOG00000006850	408	247	222	145	230	54
ENSGMOG00000000136	306	236	137	181	272	81
ENSGMOG00000009487	1	0	0	0	0	1
ENSGMOG00000013885	0	5	0	0	0	0
ENSGMOG00000016172	971	588	744	623	1100	1137
ENSGMOG00000000880	65	23	21	24	12	0
ENSGMOG00000006003	28	7	9	9	20	3
ENSGMOG00000010649	245	249	199	190	221	194
ENSGMOG00000012109	1	2	0	2	2	0
ENSGMOG00000021540	0	0	0	0	0	0
ENSGMOG00000012111	0	0	0	0	0	0
ENSGMOG00000018696	593	614	713	410	366	184
ENSGMOG00000017955	0	1	0	0	0	0
ENSGMOG00000005925	2513	1591	1720	2368	1728	1842
ENSGMOG00000014811	73	61	26	54	29	1
ENSGMOG00000020305	336	152	164	200	116	15
ENSGMOG00000011924	79	80	129	38	81	225
ENSGMOG00000011927	9	28	49	11	27	5
ENSGMOG00000009719	2890	1661	1646	1449	2267	3512
ENSGMOG00000016015	206	183	72	307	133	10
ENSGMOG00000018899	1677	1071	1057	1743	2324	4010
ENSGMOG00000005172	454	250	257	280	198	530
ENSGMOG00000021768	18	0	0	2	0	0
ENSGMOG00000003216	0	0	0	0	0	0
ENSGMOG00000008049	800	629	584	478	778	781
ENSGMOG00000021353	36	67	5	0	16	0
ENSGMOG00000001994	860	421	342	402	509	576
ENSGMOG00000020293	2	1	2	4	1	0
ENSGMOG00000008416	1277	543	611	520	633	250
ENSGMOG00000015300	150135	74305	215702	83050	104225	87266
ENSGMOG00000001652	8	9	7	1	0	0
ENSGMOG00000020080	1	0	0	0	3	0
ENSGMOG00000003069	445	297	434	563	577	631
ENSGMOG00000018386	29	252	27	41	37	249
ENSGMOG00000013963	123	59	135	84	101	32
ENSGMOG00000008146	281	188	96	174	353	245
ENSGMOG00000002285	510	410	177	489	648	138
ENSGMOG00000001363	0	1	0	5	4	0
ENSGMOG00000012447	3	15	5	3	12	0
ENSGMOG00000008868	101	35	65	92	67	14
ENSGMOG00000005337	130	68	39	92	155	3
ENSGMOG00000008531	188	71	50	90	80	172
ENSGMOG00000011677	4	1	0	1	4	0
ENSGMOG00000001138	297	28	74	113	601	7
ENSGMOG00000001366	720	311	199	320	218	149
ENSGMOG00000019274	191	69	31	74	214	130
ENSGMOG00000010018	18	12	1	4	4	0
ENSGMOG00000002388	261	132	190	109	178	20
ENSGMOG00000007302	2	2	0	1	4	0
ENSGMOG00000012860	28	14	5	18	28	22
ENSGMOG00000006250	6	1	0	0	3	0
ENSGMOG00000002144	0	1	0	1	0	0
ENSGMOG00000010577	195	238	127	126	141	14
ENSGMOG00000009856	36	39	19	49	23	21
ENSGMOG00000017357	1326	517	223	781	991	944
ENSGMOG00000004185	0	3	0	0	0	0
ENSGMOG00000001456	0	0	0	0	0	0
ENSGMOG00000013756	0	0	0	0	1	0
ENSGMOG00000005223	563	191	134	200	143	38
ENSGMOG00000000616	261	237	301	170	158	248
ENSGMOG00000000573	2378	2764	2056	2361	2669	1866
ENSGMOG00000004890	29	25	16	36	13	4
ENSGMOG00000005440	16	13	19	20	31	9
ENSGMOG00000008613	81	11	9	20	15	23
ENSGMOG00000013420	2	4	0	2	1	0
ENSGMOG00000016353	6	8	16	3	6	1
ENSGMOG00000021933	0	0	0	0	0	0
ENSGMOG00000004035	5007	3844	3342	3235	5058	3134
ENSGMOG00000001223	430	317	310	384	464	698
ENSGMOG00000000784	67	120	39	51	60	114
ENSGMOG00000012863	0	2	5	0	10	12
ENSGMOG00000013339	9	29	10	17	15	9
ENSGMOG00000019551	2	0	1	0	4	1
ENSGMOG00000009820	113	153	153	321	278	125
ENSGMOG00000009275	8157	6265	4424	3119	1514	3961
ENSGMOG00000014186	1407	1446	1013	926	971	1003
ENSGMOG00000013207	1008	690	703	590	658	137
ENSGMOG00000014661	18	15	13	21	25	0
ENSGMOG00000018828	433	289	215	239	316	251
ENSGMOG00000021720	1	0	0	0	0	0
ENSGMOG00000010067	371	124	265	111	156	36
ENSGMOG00000009614	9	0	9	0	9	6
ENSGMOG00000005615	36	71	26	63	46	11
ENSGMOG00000000602	308	200	182	154	249	364
ENSGMOG00000019969	2	2	7	1	3	0
ENSGMOG00000007428	391	370	128	154	42	51
ENSGMOG00000019330	3	0	1	0	1	0
ENSGMOG00000003635	31	10	49	12	2	0
ENSGMOG00000005759	44	9	12	50	20	7
ENSGMOG00000010226	10	3	4	20	5	5
ENSGMOG00000000154	929	1735	891	2214	464	873
ENSGMOG00000013105	5773	11021	6688	5761	6799	4859
ENSGMOG00000017761	30	18	13	20	17	17
ENSGMOG00000014247	0	1	0	0	0	0
ENSGMOG00000001280	15985	8693	14513	15626	17281	9117
ENSGMOG00000018363	0	0	1	2	0	0
ENSGMOG00000010504	871	614	606	424	482	191
ENSGMOG00000019802	54	58	115	64	48	14
ENSGMOG00000018575	1	48	0	0	6	0
ENSGMOG00000008889	352	243	237	139	168	112
ENSGMOG00000014050	12	4	9	3	10	12
ENSGMOG00000004979	4	5	0	9	9	1
ENSGMOG00000015424	235	123	142	201	107	130
ENSGMOG00000017768	11	17	1	5	1	13
ENSGMOG00000011236	3994	5045	4284	7498	3660	585
ENSGMOG00000004318	295	234	212	208	341	33
ENSGMOG00000000425	0	1	4	2	2	7
ENSGMOG00000001385	6	7	8	0	2	0
ENSGMOG00000018998	21	26	12	22	17	31
ENSGMOG00000003188	7	4	4	3	3	0
ENSGMOG00000013345	842	633	518	650	740	1660
ENSGMOG00000000205	12	6	0	9	0	0
ENSGMOG00000021899	0	0	0	0	0	0
ENSGMOG00000003561	903	779	732	549	456	173
ENSGMOG00000018239	1124	889	433	543	1047	1073
ENSGMOG00000015441	310	202	258	196	201	160
ENSGMOG00000009919	39	19	34	32	23	55
ENSGMOG00000011848	1	2	0	0	0	0
ENSGMOG00000016539	105	86	39	31	42	53
ENSGMOG00000019925	26	54	49	20	18	11
ENSGMOG00000009536	986	442	353	515	875	37
ENSGMOG00000004943	392	323	267	335	338	598
ENSGMOG00000003247	287	247	279	203	315	528
ENSGMOG00000003419	81	58	50	68	37	11
ENSGMOG00000005071	48	15	18	16	15	92
ENSGMOG00000008918	2	1	23	0	1	4
ENSGMOG00000012504	909	639	372	539	808	735
ENSGMOG00000006244	1	1	0	0	0	0
ENSGMOG00000011482	117	47	55	44	45	7
ENSGMOG00000009115	276	98	140	148	350	111
ENSGMOG00000012891	297	1419	91	238	280	397
ENSGMOG00000015272	0	0	0	0	0	0
ENSGMOG00000000861	318	308	97	151	183	168
ENSGMOG00000013938	16	8	0	17	7	0
