ID	sample_1	sample_6	sample_12	sample_18	sample_25	sample_31	sample_38	sample_44
ENSGMOG00000012029	9106	26796	5873	6836	6680	5658	12263	10121
ENSGMOG00000002047	318	79	381	433	960	626	569	694
ENSGMOG00000009049	506	1495	1097	559	1588	3654	1522	941
ENSGMOG00000009063	28	5	26	17	56	20	25	39
ENSGMOG00000009070	494	589	1239	428	707	1101	678	625
ENSGMOG00000009088	548	528	661	525	614	880	891	841
ENSGMOG00000009107	13	27	34	5	18	24	22	48
ENSGMOG00000009125	596	376	587	395	607	826	652	594
ENSGMOG00000009137	1227	605	1872	1495	2229	1421	1556	2699
ENSGMOG00000020792	0	0	0	0	0	0	0	0
ENSGMOG00000008855	0	0	0	0	2	0	2	0
ENSGMOG00000019867	0	0	0	0	0	0	0	0
ENSGMOG00000017870	176	62	233	166	261	233	395	174
ENSGMOG00000017873	44	16	167	59	82	66	122	126
ENSGMOG00000017891	140	191	151	181	164	215	260	237
ENSGMOG00000017925	6	4	15	3	0	6	0	0
ENSGMOG00000017949	399	237	443	226	540	527	537	312
ENSGMOG00000017959	150	69	180	34	13	22	399	58
ENSGMOG00000017977	1	1	2	0	0	9	2	0
ENSGMOG00000017989	29	15	4	2	17	25	16	25
ENSGMOG00000005535	509	414	803	226	428	617	95	242
ENSGMOG00000005550	0	0	2	0	1	0	1	0
ENSGMOG00000005570	3	14	10	1	7	6	4	0
ENSGMOG00000005581	46	58	386	45	51	50	147	126
ENSGMOG00000005610	404	176	655	413	774	544	605	585
ENSGMOG00000005623	541	265	750	327	595	553	1222	1324
ENSGMOG00000005671	230	146	328	127	208	184	552	561
ENSGMOG00000005688	335	238	623	220	426	315	1310	1366
ENSGMOG00000005737	688	448	835	699	888	912	761	717
ENSGMOG00000010835	4	0	19	5	9	1	10	1
ENSGMOG00000010841	12	1	3	4	10	2	14	3
ENSGMOG00000010863	8	0	0	1	2	3	0	3
ENSGMOG00000010868	0	0	0	0	0	0	0	0
ENSGMOG00000010231	967	511	191	228	128	216	836	385
ENSGMOG00000020542	0	0	0	0	0	0	1	0
ENSGMOG00000010264	163	88	234	131	122	129	509	573
ENSGMOG00000010279	0	0	2	0	3	1	8	13
ENSGMOG00000010307	0	1	3	0	2	2	0	0
ENSGMOG00000010323	1	0	8	0	0	0	6	4
ENSGMOG00000012674	189	15	145	29	26	23	236	64
ENSGMOG00000015249	0	0	0	0	0	0	0	0
ENSGMOG00000015275	0	0	0	0	0	0	0	0
ENSGMOG00000015294	0	0	2	1	1	2	2	2
ENSGMOG00000018170	166	291	305	91	157	270	234	289
ENSGMOG00000018175	5602	13409	8750	5735	6344	6782	7812	6545
ENSGMOG00000018187	32	40	71	32	38	39	49	43
ENSGMOG00000018273	112	203	185	87	106	109	226	145
ENSGMOG00000018289	985	553	1745	938	862	785	1746	1805
ENSGMOG00000018313	2014	3028	6535	2178	2596	3856	3819	3319
ENSGMOG00000020271	50	96	47	16	88	115	61	25
ENSGMOG00000018340	0	9	1	4	3	3	3	8
ENSGMOG00000009209	36	32	34	29	58	21	43	109
ENSGMOG00000000437	481	305	675	444	556	531	613	606
ENSGMOG00000000645	1	0	14	14	15	18	2	0
ENSGMOG00000000666	222	208	387	63	124	169	92	54
ENSGMOG00000007182	0	101	15	15	0	28	5	0
ENSGMOG00000003681	5	0	27	0	8	1	6	9
ENSGMOG00000003724	58	107	483	136	356	329	151	80
ENSGMOG00000003737	3	2	3	1	7	4	5	1
ENSGMOG00000003744	2	4	0	3	0	6	4	9
ENSGMOG00000003757	0	0	0	0	0	0	0	0
ENSGMOG00000022053	0	0	0	0	0	0	0	0
ENSGMOG00000022016	0	0	0	0	0	0	0	0
ENSGMOG00000003766	227	261	259	186	360	290	795	450
ENSGMOG00000011737	595	202	774	269	433	606	430	588
ENSGMOG00000011742	3046	2853	1944	1284	2378	2245	2805	2847
ENSGMOG00000011752	37	37	92	24	55	47	92	75
ENSGMOG00000020163	0	0	0	0	0	0	2	0
ENSGMOG00000012414	23	14	33	32	63	53	78	35
ENSGMOG00000013911	323	811	568	456	429	652	1648	1241
ENSGMOG00000001244	673	268	882	764	733	682	241	301
ENSGMOG00000001304	148	152	492	181	72	264	193	366
ENSGMOG00000001315	198	392	34	55	78	163	182	153
ENSGMOG00000008961	5	3	3	3	0	29	1	1
ENSGMOG00000008976	242	84	561	270	783	457	645	421
ENSGMOG00000008997	1	5	1	0	0	0	10	10
ENSGMOG00000009022	179	305	534	399	510	523	1626	2650
ENSGMOG00000008983	2	0	6	0	10	3	2	0
ENSGMOG00000005830	1696	1230	2195	1233	1368	1552	3687	3626
ENSGMOG00000005852	249	26	316	159	445	393	509	508
ENSGMOG00000005871	424	186	954	446	559	524	1017	1211
ENSGMOG00000005893	355	567	827	287	519	614	484	520
ENSGMOG00000005906	1	6	2	3	1	1	0	7
ENSGMOG00000005926	456	469	721	304	482	435	1174	1260
ENSGMOG00000005973	318	898	603	408	498	601	929	829
ENSGMOG00000005995	113	123	94	84	150	129	297	265
ENSGMOG00000006007	89	107	137	63	130	262	273	296
ENSGMOG00000014938	6452	4686	4509	2320	3322	3860	4522	3754
ENSGMOG00000015041	5	0	1	0	5	0	1	0
ENSGMOG00000010794	0	1	0	0	0	0	0	0
ENSGMOG00000010803	0	5	2	0	0	2	0	2
ENSGMOG00000019413	216	45	269	81	176	259	239	291
ENSGMOG00000019418	4811	1322	3179	1578	5104	4848	1231	1269
ENSGMOG00000019425	41	153	56	68	64	66	229	138
ENSGMOG00000019430	24	0	8	18	40	21	36	44
ENSGMOG00000019436	0	0	0	1	9	0	0	3
ENSGMOG00000019443	37	7	51	1	11	27	7	11
ENSGMOG00000006162	0	0	0	0	0	0	1	8
ENSGMOG00000006342	113	23	5	33	49	6	72	75
ENSGMOG00000006399	234	326	426	155	196	228	300	237
ENSGMOG00000001706	1345	1532	1808	1050	1350	1179	3886	3526
ENSGMOG00000001727	1545	709	2040	1195	1961	1882	1640	1520
ENSGMOG00000001750	336	582	268	281	892	890	225	191
ENSGMOG00000008779	160	71	265	111	345	198	705	252
ENSGMOG00000008807	9	5	13	20	16	31	12	19
ENSGMOG00000006387	288	409	406	170	314	360	851	511
ENSGMOG00000000803	25	4	14	11	14	20	34	40
ENSGMOG00000018895	901	208	702	985	1165	1039	942	2015
ENSGMOG00000018928	35	44	46	23	42	31	117	68
ENSGMOG00000012854	1290	564	1739	395	1509	1094	1668	1552
ENSGMOG00000012867	3	3	15	0	8	6	10	50
ENSGMOG00000008373	3272	2900	1547	1001	1649	1348	3544	2036
ENSGMOG00000008379	1909	415	939	433	752	631	1596	1067
ENSGMOG00000008383	1443	631	1902	888	1216	1435	1789	2036
ENSGMOG00000008384	2231	3871	5993	3952	3341	4630	4023	4753
ENSGMOG00000014040	1262	1656	2317	1176	983	944	1770	1762
ENSGMOG00000014072	0	9	10	3	4	1	5	2
ENSGMOG00000014083	2019	755	1404	1204	1316	1219	2182	2218
ENSGMOG00000014119	510	715	875	672	760	547	207	145
ENSGMOG00000001025	12	0	4	0	2	0	0	0
ENSGMOG00000017287	0	0	0	0	0	1	0	0
ENSGMOG00000017310	67	46	74	81	78	64	255	200
ENSGMOG00000017319	110	205	200	76	138	171	479	474
ENSGMOG00000017344	0	0	2	1	0	0	0	0
ENSGMOG00000017350	6	2	49	5	22	17	36	28
ENSGMOG00000017578	82	48	47	17	128	37	104	54
ENSGMOG00000017678	590	140	568	388	255	286	641	786
ENSGMOG00000017785	47	158	40	71	199	209	246	56
ENSGMOG00000004233	20	15	43	21	27	31	79	76
ENSGMOG00000004236	6	0	8	4	12	5	1	2
ENSGMOG00000004265	37	44	37	41	51	78	28	11
ENSGMOG00000004302	8	27	11	3	59	29	59	58
ENSGMOG00000004311	6163	8978	9168	4746	6555	7197	12524	12636
ENSGMOG00000004337	93	70	139	99	128	136	214	224
ENSGMOG00000004355	838	821	922	811	740	964	1079	1039
ENSGMOG00000004381	337	417	674	256	525	457	994	798
ENSGMOG00000004411	372	155	438	145	349	356	438	347
ENSGMOG00000021649	6	0	7	5	5	0	0	2
ENSGMOG00000004426	1371	285	1964	481	1269	1222	1051	1354
ENSGMOG00000004469	4041	4894	4278	3396	2966	3004	5651	5505
ENSGMOG00000003099	481	483	568	310	639	498	981	821
ENSGMOG00000003115	167	225	392	109	315	146	584	537
ENSGMOG00000003138	106	291	265	90	202	119	414	450
ENSGMOG00000003157	796	1193	1144	524	782	841	2327	2124
ENSGMOG00000003189	138	48	150	29	57	116	108	136
ENSGMOG00000003223	197	219	260	187	191	184	404	404
ENSGMOG00000003256	29	53	51	35	71	12	43	54
ENSGMOG00000003463	65	83	144	172	170	132	161	114
ENSGMOG00000020667	3	2	2	1	0	4	0	0
ENSGMOG00000021652	6	15	3	3	3	1	2	1
ENSGMOG00000003512	92	139	66	83	85	58	95	50
ENSGMOG00000021876	0	0	0	0	0	0	0	0
ENSGMOG00000020676	1	4	0	1	0	5	0	0
ENSGMOG00000003532	960	534	781	733	697	1036	1137	1113
ENSGMOG00000008734	1921	3010	1960	2668	3086	3168	1152	1401
ENSGMOG00000008742	618	1311	817	690	723	490	891	852
ENSGMOG00000008748	106	30	73	105	175	388	86	32
ENSGMOG00000008782	0	0	4	4	0	1	5	0
ENSGMOG00000008800	806	365	1188	618	984	771	1466	1578
ENSGMOG00000008821	249	111	348	321	446	507	389	517
ENSGMOG00000008842	87	78	127	64	85	107	332	309
ENSGMOG00000016861	4296	6214	3949	2867	2948	4554	4652	4710
ENSGMOG00000016874	20	15	20	10	7	77	77	15
ENSGMOG00000016887	0	0	8	0	1	0	1	0
ENSGMOG00000016893	0	3	0	1	7	1	0	0
ENSGMOG00000016902	0	0	1	0	0	0	4	1
ENSGMOG00000016910	0	0	2	0	1	0	0	0
ENSGMOG00000016915	22591	32104	14236	12178	12356	17072	22885	24540
ENSGMOG00000016942	38	16	23	1	25	21	54	52
ENSGMOG00000016963	0	0	0	0	0	0	0	0
ENSGMOG00000003772	1	0	0	0	0	0	0	0
ENSGMOG00000019747	0	0	0	0	0	0	0	0
ENSGMOG00000003784	182	156	254	152	188	184	398	378
ENSGMOG00000003989	210	122	307	270	387	403	518	546
ENSGMOG00000004070	14	35	22	14	20	22	15	9
ENSGMOG00000004083	777	389	403	532	564	715	325	297
ENSGMOG00000004104	99	110	129	55	81	89	323	249
ENSGMOG00000004111	13	10	21	11	22	20	35	61
ENSGMOG00000004127	969	1490	2874	1932	1619	2241	101	674
ENSGMOG00000004158	153	194	200	95	193	279	153	200
ENSGMOG00000004174	33	16	36	15	43	28	50	67
ENSGMOG00000004183	539	331	1137	617	560	349	722	685
ENSGMOG00000004193	119	104	185	73	98	123	466	365
ENSGMOG00000004227	385	181	787	214	489	407	589	417
ENSGMOG00000013917	0	0	0	0	0	0	0	2
ENSGMOG00000003436	413	768	431	301	312	318	840	853
ENSGMOG00000003450	1	0	2	0	0	0	3	3
ENSGMOG00000003458	0	0	0	0	0	0	0	1
ENSGMOG00000003465	0	0	0	1	0	0	0	1
ENSGMOG00000003473	664	1086	879	567	864	894	1004	857
ENSGMOG00000011914	0	0	3	0	7	0	0	2
ENSGMOG00000011918	162	217	2693	1102	225	327	534	512
ENSGMOG00000011921	337	338	435	272	516	697	784	833
ENSGMOG00000011925	806	724	983	385	655	519	1297	1368
ENSGMOG00000011928	26	102	43	16	25	41	59	40
ENSGMOG00000011934	20	39	34	7	38	50	95	71
ENSGMOG00000011946	21	18	20	26	17	26	82	108
ENSGMOG00000011335	424	91	548	193	516	314	363	305
ENSGMOG00000020046	8	22	11	0	0	3	10	18
ENSGMOG00000004211	0	0	4	0	0	0	0	0
ENSGMOG00000004231	165	310	247	124	180	168	575	539
ENSGMOG00000004266	1030	1258	1854	1096	1418	944	2049	2346
ENSGMOG00000004409	82	231	149	93	79	52	120	148
ENSGMOG00000004432	273	153	484	134	323	171	338	455
ENSGMOG00000004465	394	373	588	54	413	358	174	331
ENSGMOG00000004516	817	1925	1357	995	1210	1145	2145	1975
ENSGMOG00000004540	3981	4858	4317	3275	3474	3792	4016	4872
ENSGMOG00000004552	524	251	999	271	329	542	858	982
ENSGMOG00000003613	336	124	324	138	214	191	439	533
ENSGMOG00000003640	55	47	50	22	40	24	35	34
ENSGMOG00000003661	5	0	10	3	11	2	8	14
ENSGMOG00000018486	223	168	306	223	413	338	229	306
ENSGMOG00000018506	220	226	273	173	345	469	379	254
ENSGMOG00000018519	36	8	54	17	56	31	68	53
ENSGMOG00000020286	27	15	39	28	16	22	35	45
ENSGMOG00000018531	215	136	261	129	396	353	350	465
ENSGMOG00000018551	744	247	495	151	425	295	421	488
ENSGMOG00000018566	1284	1391	2309	1237	1738	817	3201	3331
ENSGMOG00000018593	5076	7155	7294	2817	5941	5471	7909	7971
ENSGMOG00000018632	601	610	695	488	427	409	989	1076
ENSGMOG00000000579	0	0	0	0	0	0	0	0
ENSGMOG00000000584	59	107	92	60	80	85	166	159
ENSGMOG00000000597	0	0	0	0	0	0	0	0
ENSGMOG00000000603	83	162	222	108	150	189	378	304
ENSGMOG00000000626	0	2	7	0	10	0	0	3
ENSGMOG00000000632	3415	679	1563	1839	4105	5203	1678	1119
ENSGMOG00000017909	3	0	3	0	5	3	1	14
ENSGMOG00000016112	0	0	0	0	0	0	0	0
ENSGMOG00000016134	2888	3310	3730	1733	3336	2615	5046	4599
ENSGMOG00000001256	0	0	0	0	0	0	0	0
ENSGMOG00000001271	104	26	950	25	34	206	10	41
ENSGMOG00000012412	714	1029	530	687	377	631	1045	689
ENSGMOG00000012416	1618	4077	3085	1892	2323	2894	2877	4057
ENSGMOG00000012419	614	2241	853	828	697	710	2036	1688
ENSGMOG00000020602	0	0	0	0	0	0	0	0
ENSGMOG00000014678	310	379	575	245	398	453	829	994
ENSGMOG00000014703	18	26	60	6	30	24	50	37
ENSGMOG00000019288	440	367	576	192	437	355	821	789
ENSGMOG00000019296	275	361	471	315	268	295	726	810
ENSGMOG00000019302	2	6	23	48	43	63	20	13
ENSGMOG00000019316	205	504	396	237	171	218	608	708
ENSGMOG00000019322	0	0	0	1	0	0	0	0
ENSGMOG00000001557	1117	1530	1228	741	1164	1268	2057	2226
ENSGMOG00000001581	518	406	636	311	536	490	980	942
ENSGMOG00000001590	2	0	19	2	0	0	12	19
ENSGMOG00000003712	483	83	813	297	653	453	1097	1024
ENSGMOG00000003742	0	0	0	2	0	0	1	0
ENSGMOG00000004499	260	222	474	206	370	485	537	186
ENSGMOG00000004518	287	80	491	197	658	253	376	420
ENSGMOG00000004546	11	3	18	5	41	33	17	30
ENSGMOG00000004551	2	3	6	3	11	7	3	2
ENSGMOG00000004573	0	0	0	0	0	2	0	0
ENSGMOG00000004585	0	0	0	0	0	0	0	0
ENSGMOG00000004603	0	0	0	0	6	0	0	3
ENSGMOG00000002146	2	6	4	0	13	1	2	1
ENSGMOG00000004771	2187	4122	2765	1968	2260	2253	4405	4706
ENSGMOG00000004845	31	15	58	35	54	21	36	50
ENSGMOG00000004855	112	41	51	88	177	197	104	62
ENSGMOG00000004879	83	88	70	69	75	84	81	43
ENSGMOG00000004659	678	359	971	435	1051	812	871	1264
ENSGMOG00000004729	369	233	393	380	474	378	893	977
ENSGMOG00000004749	80	35	7	5	14	44	7	0
ENSGMOG00000004761	3787	4671	5771	2865	4802	4515	10390	11029
ENSGMOG00000004783	1203	1955	1495	1520	1126	1211	2396	2415
ENSGMOG00000004807	23	1	25	17	68	15	51	32
ENSGMOG00000009649	30	5	33	2	4	4	12	8
ENSGMOG00000009669	69	70	84	81	54	37	155	153
ENSGMOG00000009712	2	0	2	0	0	3	0	2
ENSGMOG00000009717	512	539	819	138	242	513	524	433
ENSGMOG00000009759	317	27	220	120	199	262	220	214
ENSGMOG00000009781	210	108	152	93	140	155	157	173
ENSGMOG00000009785	96	30	55	31	62	86	263	121
ENSGMOG00000009802	621	491	604	876	713	1254	813	684
ENSGMOG00000009398	13	7	93	5	6	15	70	43
ENSGMOG00000013236	33	4	15	15	36	59	17	21
ENSGMOG00000013242	2	0	0	0	0	0	8	3
ENSGMOG00000013249	71	40	55	45	70	127	25	100
ENSGMOG00000022013	30	54	39	13	50	29	41	10
ENSGMOG00000013287	4	1	2	5	2	0	0	1
ENSGMOG00000012978	1865	525	2060	826	1715	1759	1800	1542
ENSGMOG00000013016	49	324	398	161	48	348	153	239
ENSGMOG00000013031	305	138	529	256	407	470	325	397
ENSGMOG00000014291	785	190	1694	571	1144	818	1753	1690
ENSGMOG00000014433	143	66	369	162	154	124	242	237
ENSGMOG00000014464	579	243	615	444	436	367	922	938
ENSGMOG00000000148	275	548	346	190	321	269	365	356
ENSGMOG00000000149	22	4	17	4	2	17	51	60
ENSGMOG00000000153	2	2	0	1	1	0	2	2
ENSGMOG00000000155	31	24	19	13	46	51	27	30
ENSGMOG00000021557	0	0	0	0	0	0	0	0
ENSGMOG00000002667	351	772	956	338	696	530	494	333
ENSGMOG00000002682	12	35	6	14	10	39	15	9
ENSGMOG00000002694	1168	2382	1521	1165	1287	2121	1376	1359
ENSGMOG00000002716	291	122	305	285	434	404	328	350
ENSGMOG00000011278	52	89	66	38	99	112	120	116
ENSGMOG00000011297	4926	2786	9318	3142	5136	6153	5352	7268
ENSGMOG00000011308	4794	4241	6533	4191	4608	3162	5891	7107
ENSGMOG00000011314	67	205	232	190	135	152	217	216
ENSGMOG00000011322	4478	5585	4218	3342	3240	4236	6007	6751
ENSGMOG00000020138	0	0	0	1	0	0	0	0
ENSGMOG00000011332	12442	26719	9016	8768	6133	8182	6102	8182
ENSGMOG00000011336	1	0	0	9	69	17	34	29
ENSGMOG00000011340	0	0	0	0	0	0	0	0
ENSGMOG00000011344	89	58	107	112	286	101	85	124
ENSGMOG00000011353	156	107	163	82	105	119	125	113
ENSGMOG00000011358	51	30	18	58	27	63	50	26
ENSGMOG00000011361	71	28	166	117	140	132	326	304
ENSGMOG00000009610	0	0	0	0	0	0	0	0
ENSGMOG00000009623	3095	8086	4494	4107	4367	4913	6668	6423
ENSGMOG00000009626	69	67	156	16	48	91	75	126
ENSGMOG00000009705	17	8	19	6	15	15	11	7
ENSGMOG00000009742	55	23	124	46	129	66	122	86
ENSGMOG00000009748	201	316	416	195	286	197	369	241
ENSGMOG00000009794	0	1	22	0	21	10	2	0
ENSGMOG00000005513	134	49	233	135	186	194	353	474
ENSGMOG00000003934	89	20	42	58	193	279	34	35
ENSGMOG00000020036	81	32	23	79	70	81	22	30
ENSGMOG00000003968	1478	1126	438	976	1786	2806	432	503
ENSGMOG00000004009	23	62	49	62	158	97	76	70
ENSGMOG00000021039	1	9	11	0	5	2	6	2
ENSGMOG00000021510	0	0	0	0	0	0	0	0
ENSGMOG00000004032	850	840	1348	829	1340	1860	2229	2176
ENSGMOG00000004055	60	1077	127	64	128	148	302	113
ENSGMOG00000010100	0	1	0	0	0	0	0	0
ENSGMOG00000010104	1	5	0	1	0	12	8	8
ENSGMOG00000010106	134	43	217	163	135	123	364	286
ENSGMOG00000010112	0	0	0	0	0	0	0	0
ENSGMOG00000010117	0	0	0	0	0	0	0	0
ENSGMOG00000012042	543	436	520	489	968	1005	743	656
ENSGMOG00000020580	1	7	5	0	4	7	2	12
ENSGMOG00000012045	3	4	4	1	2	9	4	12
ENSGMOG00000009565	390	329	332	193	238	280	848	743
ENSGMOG00000009572	2	5	3	1	0	0	3	2
ENSGMOG00000009591	1281	2337	1975	1348	1540	1571	4151	4763
ENSGMOG00000009602	1098	1559	5951	1333	2730	1201	1416	1023
ENSGMOG00000004699	279	123	352	124	247	278	583	613
ENSGMOG00000004739	128	124	172	87	110	176	316	293
ENSGMOG00000004755	666	295	895	593	1407	1064	803	842
ENSGMOG00000004786	22	11	38	22	69	40	123	185
ENSGMOG00000004793	596	1312	907	650	659	721	1473	1422
ENSGMOG00000004852	39	11	29	5	2	0	59	17
ENSGMOG00000004903	7	14	4	1	22	6	22	10
ENSGMOG00000004914	3	0	1	3	1	13	0	3
ENSGMOG00000004939	486	1421	830	682	896	897	1020	1052
ENSGMOG00000004947	46	42	77	29	206	73	175	87
ENSGMOG00000004964	5130	5545	4097	5305	4420	5759	3762	4929
ENSGMOG00000002281	0	1	0	0	0	2	0	0
ENSGMOG00000002304	0	0	0	0	0	0	0	0
ENSGMOG00000002317	0	0	0	0	5	0	1	0
ENSGMOG00000002349	0	0	0	0	0	0	0	0
ENSGMOG00000009732	83	218	209	72	98	184	214	132
ENSGMOG00000009749	1	0	0	0	0	0	0	0
ENSGMOG00000009757	0	0	2	0	0	1	0	0
ENSGMOG00000009763	21	0	17	11	40	37	43	33
ENSGMOG00000020039	6	10	28	22	51	54	24	26
ENSGMOG00000003996	87	5	246	60	145	116	134	99
ENSGMOG00000010560	69	14	105	87	89	153	175	189
ENSGMOG00000010614	1273	2019	2132	1819	1868	2366	2411	2531
ENSGMOG00000010658	104	233	249	292	239	333	332	320
ENSGMOG00000010665	48	180	64	50	215	176	54	36
ENSGMOG00000018206	1575	2133	1400	637	3073	522	4960	5037
ENSGMOG00000018262	50	27	46	36	94	54	47	44
ENSGMOG00000018281	119	71	230	106	229	149	443	412
ENSGMOG00000018291	421	276	522	190	263	177	923	814
ENSGMOG00000018310	307	349	442	148	282	80	446	910
ENSGMOG00000018334	60	17	104	21	87	30	127	168
ENSGMOG00000006544	619	164	578	612	1211	730	953	663
ENSGMOG00000014557	175	181	162	84	234	159	153	135
ENSGMOG00000014602	50	39	72	32	80	48	193	172
ENSGMOG00000014749	18	0	3	0	1	1	5	13
ENSGMOG00000000884	352	283	127	88	299	412	208	199
ENSGMOG00000000958	1348	1480	1629	1369	1798	1567	3961	2594
ENSGMOG00000001069	1098	290	1245	720	1045	997	2036	2253
ENSGMOG00000001094	4	0	0	1	2	0	5	1
ENSGMOG00000001103	113	225	172	144	160	95	187	175
ENSGMOG00000001115	3526	1564	1431	1688	3143	3153	8493	5308
ENSGMOG00000005562	142	56	104	75	76	86	122	78
ENSGMOG00000005576	202	349	407	176	277	332	599	529
ENSGMOG00000005611	678	1500	862	688	749	638	1420	1066
ENSGMOG00000005646	0	0	3	1	0	3	0	0
ENSGMOG00000005661	4	4	2	0	1	11	15	2
ENSGMOG00000005686	349	633	574	377	491	473	1154	1023
ENSGMOG00000005707	454	586	413	278	561	453	599	694
ENSGMOG00000020456	9	1	6	7	6	5	8	10
ENSGMOG00000020457	24	4	0	4	0	2	1	1
ENSGMOG00000005774	423	2745	490	1827	2723	939	11736	24506
ENSGMOG00000005818	0	0	0	0	0	0	0	0
ENSGMOG00000016017	1	0	8	1	5	1	3	0
ENSGMOG00000016027	2127	1866	1992	1508	1447	1499	4095	3315
ENSGMOG00000016043	94	52	32	23	19	34	71	53
ENSGMOG00000016052	1316	675	747	612	1174	959	2017	1324
ENSGMOG00000016087	270	334	429	199	309	270	905	722
ENSGMOG00000016105	22	34	50	15	38	71	63	43
ENSGMOG00000002993	142	83	219	58	87	86	292	273
ENSGMOG00000003014	111	17	164	102	115	92	313	309
ENSGMOG00000003024	149	222	261	103	167	179	563	473
ENSGMOG00000003064	526	494	567	143	461	241	620	315
ENSGMOG00000003103	1853	1152	1333	1529	1539	2124	1433	1426
ENSGMOG00000003141	48	12	59	55	80	126	106	190
ENSGMOG00000000985	342	346	469	285	462	398	803	717
ENSGMOG00000000999	1359	1241	763	644	898	1222	797	642
ENSGMOG00000001020	173	413	310	233	447	335	1010	795
ENSGMOG00000009873	0	10	6	0	18	2	12	4
ENSGMOG00000009889	8978	7815	9215	6417	5096	6754	14055	13151
ENSGMOG00000015296	759	799	1201	567	1025	1312	2294	1182
ENSGMOG00000015365	567	628	1200	495	834	721	5134	3379
ENSGMOG00000015371	137	235	160	101	172	253	454	218
ENSGMOG00000015399	337	351	501	436	567	560	759	793
ENSGMOG00000015423	5824	6847	1887	1817	2968	6909	5112	4165
ENSGMOG00000015439	184	106	341	89	223	271	200	198
ENSGMOG00000015470	12137	20283	20948	18107	20114	26812	28948	32414
ENSGMOG00000012637	3383	1162	1732	1216	1778	1037	1872	2025
ENSGMOG00000012638	670	1088	644	577	537	547	1200	983
ENSGMOG00000012642	421	121	518	320	568	478	726	728
ENSGMOG00000012644	1612	2976	4828	1696	2701	1262	2654	2741
ENSGMOG00000012645	2	0	10	4	5	9	0	0
ENSGMOG00000012653	139	76	303	118	216	152	212	283
ENSGMOG00000012656	0	6	2	0	2	1	5	1
ENSGMOG00000019904	35	60	96	13	52	24	92	67
ENSGMOG00000014738	79	20	152	49	122	66	185	213
ENSGMOG00000014764	132	167	274	99	206	213	673	739
ENSGMOG00000014789	312	107	214	155	300	231	502	896
ENSGMOG00000004641	115	99	764	72	162	336	352	129
ENSGMOG00000004672	1420	3814	2668	1455	2291	1494	2873	2546
ENSGMOG00000004682	51	34	90	61	101	101	149	221
ENSGMOG00000004712	184	435	390	261	303	287	578	617
ENSGMOG00000004728	16	22	9	2	1	45	26	88
ENSGMOG00000015126	0	0	0	0	0	0	2	0
ENSGMOG00000019939	0	0	0	0	0	0	0	0
ENSGMOG00000014477	0	1	0	9	0	9	10	0
ENSGMOG00000007660	3	0	11	2	3	1	2	4
ENSGMOG00000007685	429	445	413	462	565	397	537	570
ENSGMOG00000008086	473	470	179	47	163	188	33	25
ENSGMOG00000008096	456	402	312	284	516	509	448	277
ENSGMOG00000008101	44	11	46	41	51	48	70	55
ENSGMOG00000015912	8	18	17	17	10	30	29	41
ENSGMOG00000015941	0	0	0	0	1	0	0	0
ENSGMOG00000015947	34	21	103	29	48	34	134	161
ENSGMOG00000015961	172	333	192	130	102	150	329	326
ENSGMOG00000013046	1588	1731	2553	1166	2087	2063	3036	3304
ENSGMOG00000013067	49	156	109	39	41	53	114	95
ENSGMOG00000013082	131	128	296	80	119	111	203	385
ENSGMOG00000017460	13	17	69	2	22	52	0	2
ENSGMOG00000017500	654	569	693	593	1065	917	501	472
ENSGMOG00000017551	422	493	310	734	971	520	490	380
ENSGMOG00000017565	392	118	395	430	556	477	496	687
ENSGMOG00000017820	359	901	710	581	596	432	1123	1105
ENSGMOG00000017840	6	0	1	0	1	0	6	9
ENSGMOG00000017855	7	52	33	2	23	21	99	82
ENSGMOG00000017876	886	343	867	380	1180	1545	958	948
ENSGMOG00000017924	233	190	620	368	533	604	743	525
ENSGMOG00000001730	0	0	3	1	4	6	0	0
ENSGMOG00000001741	2747	2214	1243	2163	793	1062	1667	2157
ENSGMOG00000014052	14	47	47	10	46	32	72	38
ENSGMOG00000014073	850	313	863	320	549	412	1050	979
ENSGMOG00000014127	2	2	11	4	11	8	14	7
ENSGMOG00000014138	3	2	2	11	6	15	9	2
ENSGMOG00000014276	35	29	29	15	54	47	4	1
ENSGMOG00000009156	0	0	0	0	0	0	0	0
ENSGMOG00000021717	4	2	3	1	6	1	1	1
ENSGMOG00000020806	0	0	3	1	2	2	0	0
ENSGMOG00000020972	0	0	0	0	0	0	0	0
ENSGMOG00000010032	621	841	891	706	796	759	1140	1044
ENSGMOG00000020921	7	3	4	17	4	0	1	0
ENSGMOG00000010039	7344	12204	8149	5753	6440	9548	10091	8488
ENSGMOG00000021147	11	13	14	19	10	6	8	2
ENSGMOG00000021945	1	0	8	6	5	10	0	0
ENSGMOG00000021865	17	7	21	22	12	7	2	4
ENSGMOG00000021698	60	25	49	23	41	39	18	14
ENSGMOG00000021383	3	16	7	12	12	7	6	0
ENSGMOG00000010044	2024	1928	2171	3271	2810	2919	3916	4167
ENSGMOG00000010070	786	3100	5598	1808	1645	1822	2952	4628
ENSGMOG00000009008	0	0	70	7	12	4	12	10
ENSGMOG00000009057	97	25	182	139	136	135	259	262
ENSGMOG00000009069	60	17	71	43	51	39	90	116
ENSGMOG00000009079	1474	928	1158	1274	2219	1881	2279	2603
ENSGMOG00000016983	380	694	505	380	351	372	799	780
