ID	sample_5	sample_16	sample_22	sample_28	sample_35	sample_48
ENSGMOG00000016680	0	0	0	0	0	0
ENSGMOG00000016693	73	84	29	332	94	107
ENSGMOG00000019161	29	24	17	39	29	76
ENSGMOG00000019169	57713	6704	13014	6697	5979	94647
ENSGMOG00000019177	8057	1710	3116	1615	1760	22189
ENSGMOG00000019186	651	715	273	521	628	1954
ENSGMOG00000019193	25	13	12	2	1	427
ENSGMOG00000019197	152	63	74	198	149	100
ENSGMOG00000019207	1	1	1	0	6	0
ENSGMOG00000019215	0	4	13	2	2	72
ENSGMOG00000019224	3	0	0	0	0	0
ENSGMOG00000019228	47	39	24	92	131	16
ENSGMOG00000020310	4	27	20	14	10	0
ENSGMOG00000019237	1211	1057	792	1479	1057	3436
ENSGMOG00000019257	766	643	498	710	1215	1842
ENSGMOG00000019278	221	238	166	227	205	540
ENSGMOG00000019283	514	508	347	449	285	691
ENSGMOG00000019287	246	597	355	555	426	475
ENSGMOG00000019292	1305	1305	727	774	699	1799
ENSGMOG00000019299	1181	1149	815	793	807	3186
ENSGMOG00000019314	0	0	0	0	0	0
ENSGMOG00000019323	545	915	799	782	659	1479
ENSGMOG00000019327	555	388	122	150	110	191
ENSGMOG00000013820	0	2	0	3	1	0
ENSGMOG00000013834	145	126	217	175	245	155
ENSGMOG00000013841	66	105	67	56	110	84
ENSGMOG00000013848	66	86	74	92	134	73
ENSGMOG00000013854	84	99	99	114	118	89
ENSGMOG00000013861	0	0	0	0	0	0
ENSGMOG00000021044	0	0	0	0	0	0
ENSGMOG00000013882	0	0	2	11	25	0
ENSGMOG00000013892	0	0	0	0	0	0
ENSGMOG00000013898	0	0	3	8	18	0
ENSGMOG00000013912	184	190	103	151	175	470
ENSGMOG00000013935	71	89	137	101	135	302
ENSGMOG00000013982	17	16	23	16	36	30
ENSGMOG00000013999	2990	3113	8213	5079	12258	1450
ENSGMOG00000014043	49	79	77	81	103	88
ENSGMOG00000014090	1733	1483	1163	1732	2368	1368
ENSGMOG00000014140	64	91	65	94	56	51
ENSGMOG00000014147	137	164	114	151	92	250
ENSGMOG00000014179	2	0	5	1	0	0
ENSGMOG00000014200	158	189	241	294	223	303
ENSGMOG00000014231	596	571	500	595	485	1360
ENSGMOG00000014250	11	12	9	3	8	7
ENSGMOG00000014260	0	0	0	0	0	0
ENSGMOG00000014324	3887	3560	3263	3044	3910	3733
ENSGMOG00000002637	3559	2608	3489	1575	2542	2394
ENSGMOG00000002700	59	14	46	48	13	349
ENSGMOG00000002713	2063	1778	1944	1794	2514	3312
ENSGMOG00000002788	720	1118	905	636	1071	1207
ENSGMOG00000002816	48	112	22	40	46	76
ENSGMOG00000002867	3	1	2	0	1	2
ENSGMOG00000002896	845	605	698	1055	1046	4028
ENSGMOG00000002923	228	328	296	346	429	420
ENSGMOG00000002984	0	0	1	0	0	0
ENSGMOG00000000588	16	46	11	11	21	44
ENSGMOG00000000610	1268	952	1172	910	2088	1027
ENSGMOG00000000624	1283	1907	1755	1192	1049	1943
ENSGMOG00000000638	296	534	602	528	404	682
ENSGMOG00000000648	910	1054	873	632	583	1672
ENSGMOG00000000652	324	438	202	261	192	927
ENSGMOG00000000674	0	0	0	0	0	0
ENSGMOG00000000698	1	0	8	0	0	2
ENSGMOG00000000705	0	0	1	0	4	0
ENSGMOG00000000717	234	301	309	373	195	708
ENSGMOG00000000728	16	28	18	40	63	42
ENSGMOG00000000746	0	0	0	0	0	0
ENSGMOG00000000756	681	831	505	1223	810	1778
ENSGMOG00000008316	241	279	168	201	202	457
ENSGMOG00000008319	0	6	0	1	0	0
ENSGMOG00000008322	0	3	0	0	1	0
ENSGMOG00000008323	808	1327	747	853	883	751
ENSGMOG00000008326	337	681	267	549	459	945
ENSGMOG00000008328	448	450	306	428	312	633
ENSGMOG00000008331	417	354	491	332	323	272
ENSGMOG00000008332	2	7	33	9	32	11
ENSGMOG00000008334	37	2	0	2	1	7
ENSGMOG00000008336	0	0	0	0	0	1
ENSGMOG00000008338	2	5	1	4	2	0
ENSGMOG00000008340	394	393	220	356	229	947
ENSGMOG00000008342	15	6	17	36	13	1
ENSGMOG00000008345	1341	1486	1377	1516	2499	1632
ENSGMOG00000008347	4115	3266	3343	3133	3534	4126
ENSGMOG00000008349	610	154	155	212	95	118
ENSGMOG00000008350	167	254	262	260	312	228
ENSGMOG00000008351	3289	2323	2321	3145	3760	3828
ENSGMOG00000008352	732	534	343	458	327	1162
ENSGMOG00000008353	0	0	0	0	0	0
ENSGMOG00000008354	2174	651	116	65	46	150
ENSGMOG00000008355	1764	1771	1240	1584	1185	2824
ENSGMOG00000008356	2	2	0	5	2	3
ENSGMOG00000008358	18	55	20	48	36	106
ENSGMOG00000008359	65129	103497	74442	86863	104453	88755
ENSGMOG00000021791	10	6	3	16	16	20
ENSGMOG00000008360	169	182	72	107	91	71
ENSGMOG00000021054	9	15	35	23	21	36
ENSGMOG00000021939	15	16	11	9	19	31
ENSGMOG00000008361	3	1	0	2	1	4
ENSGMOG00000008362	131	151	146	116	88	327
ENSGMOG00000008363	183	577	457	376	471	379
ENSGMOG00000008364	147	235	119	272	140	338
ENSGMOG00000008365	1019	998	913	809	843	1742
ENSGMOG00000008366	37	27	17	16	20	43
ENSGMOG00000008367	6	19	11	21	16	27
ENSGMOG00000008369	0	6	2	2	2	0
ENSGMOG00000008372	752	699	489	599	756	965
ENSGMOG00000008374	557	542	538	535	458	1127
ENSGMOG00000008375	350	425	376	543	588	906
ENSGMOG00000003000	434	156	136	44	146	40
ENSGMOG00000003112	2412	1100	1425	1903	1997	1027
ENSGMOG00000003122	375	984	1192	727	542	559
ENSGMOG00000003130	1887	1303	1044	1007	1342	1404
ENSGMOG00000003163	361	502	512	579	365	571
ENSGMOG00000003170	389	658	371	472	514	737
ENSGMOG00000003181	3334	1345	1360	1791	2199	1567
ENSGMOG00000003196	3071	2387	1777	1876	2832	3799
ENSGMOG00000003253	186	199	166	216	250	448
ENSGMOG00000005530	2648	730	1098	1134	4314	1194
ENSGMOG00000005554	61	52	16	44	275	4
ENSGMOG00000005587	2	35	7	13	32	6
ENSGMOG00000005604	346	437	594	450	414	664
ENSGMOG00000005618	2809	3094	3168	3099	3642	2189
ENSGMOG00000005630	6434	5713	6018	4621	6199	7620
ENSGMOG00000005660	513	608	562	510	441	1102
ENSGMOG00000005682	137	166	86	131	197	412
ENSGMOG00000005706	48	123	26	82	67	203
ENSGMOG00000005730	0	0	0	0	0	0
ENSGMOG00000005750	0	0	0	0	0	0
ENSGMOG00000005772	654	489	668	555	590	1426
ENSGMOG00000005788	1276	1210	1191	1364	1785	1499
ENSGMOG00000005799	629	806	594	765	807	1215
ENSGMOG00000005840	336	159	100	94	103	293
ENSGMOG00000020455	33	39	17	23	22	37
ENSGMOG00000005860	130	115	90	141	137	229
ENSGMOG00000005892	123	306	139	144	160	363
ENSGMOG00000005900	594	661	769	529	663	1122
ENSGMOG00000005916	289	508	515	541	396	697
ENSGMOG00000005936	976	1071	468	1057	803	2980
ENSGMOG00000005980	719	526	721	580	1822	1314
ENSGMOG00000006034	141	152	104	120	115	352
ENSGMOG00000006046	139	217	131	130	89	576
ENSGMOG00000006067	49	48	54	25	57	19
ENSGMOG00000006141	333	213	219	283	257	591
ENSGMOG00000006175	0	0	0	2	0	0
ENSGMOG00000006189	4	1	0	6	0	5
ENSGMOG00000011717	182	221	106	207	170	338
ENSGMOG00000011722	137936	203089	128537	180227	187858	186661
ENSGMOG00000021080	20	24	14	14	11	25
ENSGMOG00000021332	4	12	27	1	8	0
ENSGMOG00000011732	0	0	0	0	0	0
ENSGMOG00000011735	582	942	1593	288	240	331
ENSGMOG00000011747	0	0	0	0	3	0
ENSGMOG00000011754	14	30	33	44	45	45
ENSGMOG00000011762	693	1069	1632	1112	1289	998
ENSGMOG00000011769	727	533	743	650	629	1046
ENSGMOG00000011778	417	296	305	360	366	605
ENSGMOG00000011783	127	4	19	41	6	11
ENSGMOG00000011807	12	0	1	3	1	1
ENSGMOG00000011811	13	0	0	2	2	2
ENSGMOG00000011820	8	0	1	1	2	0
ENSGMOG00000011825	0	0	0	0	0	0
ENSGMOG00000011829	389	496	245	382	419	965
ENSGMOG00000011849	0	8	0	2	8	0
ENSGMOG00000011855	13215	17642	12155	14031	13567	15998
ENSGMOG00000011861	318	270	210	187	155	592
ENSGMOG00000011866	47	26	32	70	44	34
ENSGMOG00000011873	15	29	30	75	30	159
ENSGMOG00000011884	3300	3658	2819	3698	3835	4673
ENSGMOG00000007571	686	425	407	625	919	480
ENSGMOG00000007578	296	270	263	436	372	489
ENSGMOG00000007593	3031	1772	1137	2046	1147	2344
ENSGMOG00000007612	807	983	1236	1522	1084	971
ENSGMOG00000007618	1072	1376	1239	857	1027	1275
ENSGMOG00000007622	114	286	284	291	223	162
ENSGMOG00000007626	42430	46884	31797	41965	79733	58524
ENSGMOG00000007631	297	207	159	217	253	432
ENSGMOG00000020381	170	185	246	252	251	143
ENSGMOG00000007639	375	371	205	364	289	657
ENSGMOG00000007653	179	129	81	113	121	163
ENSGMOG00000007670	317	639	289	576	446	393
ENSGMOG00000007684	514	384	384	366	264	770
ENSGMOG00000007690	341	355	157	282	236	497
ENSGMOG00000007696	27	201	22	152	103	6
ENSGMOG00000007731	0	0	0	0	0	0
ENSGMOG00000007747	3529	2779	3677	2798	3389	3319
ENSGMOG00000007752	6	6	1	1	0	8
ENSGMOG00000007758	2139	2411	1694	2213	1827	4759
ENSGMOG00000007763	9382	8703	5597	10356	5862	10557
ENSGMOG00000007769	11	17	17	37	31	49
ENSGMOG00000007771	21	4	1	3	8	2
ENSGMOG00000007781	1110	947	953	1230	1954	1851
ENSGMOG00000007787	3278	9883	6722	7010	5557	6891
ENSGMOG00000007792	908	1675	1524	1461	929	649
ENSGMOG00000007795	1488	4306	3256	3461	2787	3588
ENSGMOG00000007797	446	487	292	285	241	748
ENSGMOG00000007802	65	128	49	62	70	173
ENSGMOG00000007808	3	4	4	9	6	19
ENSGMOG00000009072	92	187	140	218	105	587
ENSGMOG00000009124	339	316	80	140	156	639
ENSGMOG00000009129	2617	1552	418	715	922	1621
ENSGMOG00000009173	2017	3413	1990	2165	1279	2029
ENSGMOG00000009190	3809	7171	6453	5063	6511	3561
ENSGMOG00000009210	579	878	832	1079	1655	973
ENSGMOG00000009239	1994	1565	1210	1418	1059	4358
ENSGMOG00000009255	63	13	12	3	6	21
ENSGMOG00000009273	2374	1952	1602	1706	1275	3033
ENSGMOG00000009290	5135	4581	3134	3677	4595	5199
ENSGMOG00000009310	381	607	1590	624	415	262
ENSGMOG00000009317	54	69	59	49	47	115
ENSGMOG00000009329	123	62	47	54	39	118
ENSGMOG00000009337	1015	1010	467	797	802	2096
ENSGMOG00000009361	6	9	3	1	0	1
ENSGMOG00000009371	956	770	248	389	256	601
ENSGMOG00000009389	99	149	112	120	207	322
ENSGMOG00000009399	286	410	165	257	178	576
ENSGMOG00000009407	53	74	47	56	48	114
ENSGMOG00000009411	536	654	274	410	289	1295
ENSGMOG00000009418	7	50	0	22	34	44
ENSGMOG00000009439	1014	767	426	519	510	2023
ENSGMOG00000009454	2013	989	533	625	533	529
ENSGMOG00000010420	370	534	269	395	421	739
ENSGMOG00000010449	814	731	990	802	841	1857
ENSGMOG00000010458	378	1509	1327	1303	1437	779
ENSGMOG00000010468	86	82	33	29	63	106
ENSGMOG00000010479	0	0	2	0	0	1
ENSGMOG00000010487	5	3	3	7	0	0
ENSGMOG00000010495	1678	1428	993	1213	1185	3762
ENSGMOG00000010510	28	46	19	18	45	81
ENSGMOG00000020550	13	31	25	14	16	56
ENSGMOG00000010514	122	77	36	37	62	95
ENSGMOG00000010528	18	19	27	39	5	32
ENSGMOG00000010535	141	162	150	96	140	263
ENSGMOG00000010550	1	1	0	0	0	2
ENSGMOG00000003883	15	41	33	61	20	98
ENSGMOG00000003910	179	0	2	40	11	0
ENSGMOG00000004002	53	11	1	1	4	0
ENSGMOG00000004021	209	275	173	218	140	404
ENSGMOG00000004037	189	96	86	166	129	152
ENSGMOG00000004103	2142	1314	1345	1870	1005	2311
ENSGMOG00000004113	6	2	5	5	5	1
ENSGMOG00000004161	624	410	288	498	401	2460
ENSGMOG00000021331	1	4	0	8	1	0
ENSGMOG00000004196	9173	8683	7946	10355	9428	8308
ENSGMOG00000004230	1217	1205	870	976	1063	1626
ENSGMOG00000004252	0	0	0	0	0	0
ENSGMOG00000004261	0	0	0	1	0	0
ENSGMOG00000021362	0	0	0	0	0	0
ENSGMOG00000004271	0	0	2	1	1	1
ENSGMOG00000004293	0	0	0	0	0	0
ENSGMOG00000004301	10	3	10	20	35	1
ENSGMOG00000004313	0	0	0	0	0	0
ENSGMOG00000004329	0	0	0	3	0	0
ENSGMOG00000004346	56	87	50	101	63	211
ENSGMOG00000004380	6799	8541	4544	5542	5775	10955
ENSGMOG00000004396	15	10	11	15	13	65
ENSGMOG00000020031	0	1	2	2	1	2
ENSGMOG00000004434	2	5	15	13	6	18
ENSGMOG00000004453	1	5	1	5	52	13
ENSGMOG00000004473	642	448	369	1038	808	939
ENSGMOG00000004519	2295	1576	2780	2316	2070	2561
ENSGMOG00000004548	425	381	312	281	316	811
ENSGMOG00000004590	1	1	1	1	7	0
ENSGMOG00000004605	0	0	0	0	0	0
ENSGMOG00000012127	12	9	10	30	7	7
ENSGMOG00000012128	294	515	177	764	401	858
ENSGMOG00000012132	117	206	107	146	168	417
ENSGMOG00000012135	233	164	197	208	333	392
ENSGMOG00000012138	200	512	362	549	1087	40
ENSGMOG00000012139	250	364	322	351	467	337
ENSGMOG00000012144	350	245	228	244	423	325
ENSGMOG00000012151	803	685	610	636	539	1449
ENSGMOG00000012153	8842	9234	4539	9968	8425	12473
ENSGMOG00000012156	494	427	218	306	250	693
ENSGMOG00000012158	1098	706	575	836	1118	1220
ENSGMOG00000012171	70	123	37	47	36	23
ENSGMOG00000012173	409	86	19	26	42	155
ENSGMOG00000012178	1491	2994	2197	2777	2852	8459
ENSGMOG00000012180	45	53	30	25	22	77
ENSGMOG00000012185	761	1078	814	1021	950	1286
ENSGMOG00000012190	291	206	126	154	125	220
ENSGMOG00000012193	1	116	10	21	2	10
ENSGMOG00000012199	0	0	0	0	9	0
ENSGMOG00000012205	77	312	100	368	442	155
ENSGMOG00000012219	668	1019	611	614	630	1620
ENSGMOG00000012223	6	1	3	4	4	22
ENSGMOG00000012228	437	497	346	329	276	623
ENSGMOG00000012233	2364	3287	1718	2153	1548	3028
ENSGMOG00000012237	503	385	267	244	295	511
ENSGMOG00000012242	217	129	116	137	203	431
ENSGMOG00000012248	15	13	12	15	15	9
ENSGMOG00000012252	2007	2968	1531	2171	2321	3743
ENSGMOG00000012260	108	112	112	132	254	167
ENSGMOG00000012263	3240	4519	2655	3598	3219	6298
ENSGMOG00000008153	0	0	0	0	0	0
ENSGMOG00000008160	103	89	31	51	141	76
ENSGMOG00000008162	335	452	427	420	404	1076
ENSGMOG00000008163	91	421	136	328	186	98
ENSGMOG00000008165	4098	2681	1708	2433	2730	3996
ENSGMOG00000021029	1	6	8	9	5	2
ENSGMOG00000008170	22	36	28	30	27	10
ENSGMOG00000008173	193	214	177	187	134	354
ENSGMOG00000008175	8	2	2	7	17	1
ENSGMOG00000008184	0	0	0	0	0	0
ENSGMOG00000008187	78	28	23	58	34	90
ENSGMOG00000008191	476	280	282	224	225	834
ENSGMOG00000008194	961	2017	2568	2949	2108	906
ENSGMOG00000008195	0	1	0	5	7	2
ENSGMOG00000008198	1620	1375	700	1172	953	1424
ENSGMOG00000008200	578	369	285	408	214	387
ENSGMOG00000008202	1504	860	810	956	1213	947
ENSGMOG00000008205	481	263	558	521	616	734
ENSGMOG00000020820	0	0	0	0	0	0
ENSGMOG00000008206	1666	1195	561	823	413	1079
ENSGMOG00000021550	0	2	0	0	2	0
ENSGMOG00000008208	276	338	210	242	678	99
ENSGMOG00000008213	783	650	511	522	554	1908
ENSGMOG00000008215	41	15	22	21	10	69
ENSGMOG00000008219	8913	4036	4562	4867	7257	7123
ENSGMOG00000020405	6	2	1	7	4	6
ENSGMOG00000008224	86	56	75	184	70	110
ENSGMOG00000020406	32	9	81	75	80	4
ENSGMOG00000008226	27	38	43	46	55	111
ENSGMOG00000008231	29	121	121	78	164	5
ENSGMOG00000008236	2437	2572	1892	3311	3025	3914
ENSGMOG00000008239	2842	872	937	733	2393	454
ENSGMOG00000008242	3693	2469	3302	3008	1163	3346
ENSGMOG00000008248	0	0	2	2	0	1
ENSGMOG00000008250	937	737	621	773	668	2210
ENSGMOG00000008262	3	1	0	2	1	0
ENSGMOG00000021736	0	0	1	2	0	1
ENSGMOG00000021855	5	2	2	9	5	1
ENSGMOG00000008910	1999	2470	600	889	1496	2422
ENSGMOG00000008939	108	245	84	182	188	552
ENSGMOG00000008980	1564	1037	563	519	427	897
ENSGMOG00000009000	414	376	551	515	523	284
ENSGMOG00000009016	7	1	1	7	26	0
ENSGMOG00000009044	0	0	0	0	1	0
ENSGMOG00000009056	0	0	0	0	0	0
ENSGMOG00000009068	39	92	48	4	35	19
ENSGMOG00000009090	41	45	112	106	226	118
ENSGMOG00000009094	2	3	1	25	7	1
ENSGMOG00000009101	869	789	533	764	472	1011
ENSGMOG00000009110	245	260	157	295	217	394
ENSGMOG00000009121	14	50	2	22	27	15
ENSGMOG00000009177	378	356	84	155	72	157
ENSGMOG00000003804	2537	3530	2418	2619	3004	5214
ENSGMOG00000003829	743	431	749	580	615	543
ENSGMOG00000003866	890	729	937	1015	1800	860
ENSGMOG00000003932	0	0	0	0	0	0
ENSGMOG00000003950	1	1	1	8	7	4
ENSGMOG00000003966	36585	13084	6906	8850	8400	6930
ENSGMOG00000003984	5863	2042	1287	1230	829	934
ENSGMOG00000004019	140	122	99	122	130	237
ENSGMOG00000004041	39	83	34	87	22	251
ENSGMOG00000004089	671	853	757	870	1160	917
ENSGMOG00000004175	344	117	25	30	20	45
ENSGMOG00000004260	21	12	16	13	9	16
ENSGMOG00000004287	852	571	435	449	282	1237
ENSGMOG00000004322	882	912	1875	1254	4835	1181
ENSGMOG00000021710	5	1	3	0	1	3
ENSGMOG00000004379	9	6	9	10	19	14
ENSGMOG00000004398	1	6	0	5	2	4
ENSGMOG00000004418	6	12	6	8	3	21
ENSGMOG00000004444	374	233	123	173	221	739
ENSGMOG00000004466	376	188	106	154	216	585
ENSGMOG00000004503	63	69	4	30	15	181
ENSGMOG00000004520	288	3008	402	499	605	624
ENSGMOG00000004542	5084	5088	3266	4321	10001	5745
ENSGMOG00000004608	410	798	443	437	594	746
ENSGMOG00000004648	87	351	88	97	85	112
ENSGMOG00000004657	765	882	373	536	1605	321
ENSGMOG00000004693	409	486	433	454	627	496
ENSGMOG00000004705	165	225	89	190	206	289
ENSGMOG00000004743	4	74	7	17	12	14
ENSGMOG00000004763	766	940	517	702	407	733
ENSGMOG00000004778	343	353	333	330	349	774
ENSGMOG00000004801	10	12	10	12	5	6
ENSGMOG00000004832	166	231	219	271	165	327
ENSGMOG00000004968	940	1014	911	816	985	1646
ENSGMOG00000004999	2346	2897	2338	1521	2262	4883
ENSGMOG00000005024	0	15	1	1	2	0
ENSGMOG00000005038	20	89	139	36	73	224
ENSGMOG00000005055	15	17	4	10	12	8
ENSGMOG00000005076	136	130	69	99	131	272
ENSGMOG00000013931	635	663	550	523	382	1077
ENSGMOG00000013957	1042	1097	1037	976	900	2077
ENSGMOG00000014005	103	82	87	60	53	94
ENSGMOG00000014031	554	632	489	383	712	750
ENSGMOG00000014047	252	344	175	219	268	717
ENSGMOG00000014080	1681	954	1063	2226	4168	1036
ENSGMOG00000014112	670	724	227	361	296	796
ENSGMOG00000014167	1	5	2	0	3	8
ENSGMOG00000014174	1391	670	471	139	375	513
ENSGMOG00000014220	2	0	0	2	0	0
ENSGMOG00000014229	1563	1780	1327	1498	1656	2740
ENSGMOG00000020932	0	0	0	1	0	1
ENSGMOG00000014298	0	8	0	0	4	0
ENSGMOG00000014320	0	0	0	0	0	0
ENSGMOG00000014361	0	0	0	1	0	0
ENSGMOG00000014377	4256	3251	3636	2363	2847	6338
ENSGMOG00000014427	81	89	2	15	47	8
ENSGMOG00000014434	19	14	19	18	12	25
ENSGMOG00000014448	82244	91495	44869	65367	35973	109440
ENSGMOG00000014466	508	369	273	306	380	332
ENSGMOG00000004792	214	420	74	304	74	51
ENSGMOG00000004951	87	209	94	109	109	255
ENSGMOG00000004969	880	749	518	608	403	1158
ENSGMOG00000005001	778	774	608	733	457	1096
ENSGMOG00000005020	945	798	860	662	500	1952
ENSGMOG00000005036	0	1	1	1	1	4
ENSGMOG00000005051	11	21	15	27	17	25
ENSGMOG00000005061	28	29	10	26	32	53
ENSGMOG00000005080	0	0	0	0	0	0
ENSGMOG00000005190	134	176	140	194	143	315
ENSGMOG00000005206	0	0	0	0	0	0
ENSGMOG00000005228	75	34	15	7	12	153
ENSGMOG00000005282	418	442	625	489	520	940
ENSGMOG00000005339	3598	3146	1591	2857	2250	8276
ENSGMOG00000020061	488	890	775	291	841	533
ENSGMOG00000017027	393	437	563	728	388	1018
ENSGMOG00000017043	1963	4222	16534	6382	4005	4586
ENSGMOG00000017064	10	9	6	11	13	7
ENSGMOG00000017070	5	11	3	0	1	4
ENSGMOG00000017091	62	39	18	23	35	21
ENSGMOG00000017132	0	2	0	0	4	0
ENSGMOG00000017145	4	8	2	5	3	5
ENSGMOG00000017154	279	300	71	193	222	306
ENSGMOG00000017179	3105	3963	2738	2842	2784	3959
ENSGMOG00000017189	1301	1436	1192	1278	821	1594
ENSGMOG00000017212	922	1123	865	1123	1151	1968
ENSGMOG00000017241	1	0	0	0	0	0
ENSGMOG00000017286	64	52	73	149	73	83
ENSGMOG00000021155	0	0	0	0	0	0
ENSGMOG00000017301	116	262	213	288	298	446
ENSGMOG00000017313	49	311	123	86	231	43
ENSGMOG00000017328	1119	869	535	860	602	1570
ENSGMOG00000017351	1	2	3	0	1	0
ENSGMOG00000017365	0	0	0	0	0	0
ENSGMOG00000017382	26	158	49	58	78	59
ENSGMOG00000018120	3	0	1	5	1	1
ENSGMOG00000018132	813	585	513	656	697	2431
ENSGMOG00000018146	325	365	472	507	497	971
ENSGMOG00000018157	12480	8077	2384	7174	6237	25749
ENSGMOG00000018205	34	16	1	8	3	14
ENSGMOG00000018219	187	136	67	118	145	296
ENSGMOG00000018278	74	101	103	111	138	178
ENSGMOG00000018295	4	0	1	0	1	0
ENSGMOG00000018304	266	261	135	288	321	344
ENSGMOG00000018315	189	1201	456	1364	1546	564
ENSGMOG00000018343	18	16	21	29	22	6
ENSGMOG00000018366	41	3	10	21	17	55
ENSGMOG00000018387	1540	770	497	554	838	1287
ENSGMOG00000018407	5	2	10	1	17	1
ENSGMOG00000018413	0	0	0	1	0	1
ENSGMOG00000018433	414	758	517	593	705	902
ENSGMOG00000018441	164	551	162	247	127	65
ENSGMOG00000018473	810	553	506	607	728	779
ENSGMOG00000018502	0	0	0	2	0	0
ENSGMOG00000018535	1	3	0	0	0	2
ENSGMOG00000007179	698	724	623	451	734	1176
ENSGMOG00000007191	87	69	94	104	55	83
ENSGMOG00000007286	5	4	15	14	5	5
ENSGMOG00000007394	160	45	130	156	108	122
ENSGMOG00000007411	26	19	17	24	39	44
ENSGMOG00000007417	1	3	2	15	9	12
ENSGMOG00000007424	7	16	7	21	14	21
ENSGMOG00000007430	0	0	0	0	0	0
ENSGMOG00000020360	0	1	0	1	3	0
ENSGMOG00000007431	1280	1514	1159	1595	2148	1837
ENSGMOG00000007445	524	650	501	471	581	798
ENSGMOG00000007463	19	289	139	132	125	34
ENSGMOG00000020683	0	0	0	0	0	0
ENSGMOG00000007468	181	245	172	292	158	640
ENSGMOG00000007476	7	10	0	7	7	3
ENSGMOG00000007482	3	12	9	13	6	6
ENSGMOG00000007484	44	69	67	103	52	111
ENSGMOG00000007488	324	330	304	462	319	417
ENSGMOG00000007495	298	258	332	346	258	455
ENSGMOG00000007504	51	129	214	252	212	48
ENSGMOG00000007508	0	0	0	0	0	0
ENSGMOG00000007525	0	0	0	0	0	0
ENSGMOG00000007532	7	0	1	12	2	0
ENSGMOG00000007542	9426	4201	5365	5267	11720	4905
ENSGMOG00000007562	1343	1285	1667	2029	1967	1927
ENSGMOG00000007579	2623	2952	1083	1817	1872	4779
ENSGMOG00000007605	368	519	215	366	340	802
ENSGMOG00000007615	2126	1849	1812	1919	1354	4057
ENSGMOG00000019168	0	0	2	1	0	0
ENSGMOG00000019179	956	791	441	557	554	1462
ENSGMOG00000019201	8	4	2	0	1	8
ENSGMOG00000019223	0	0	0	0	0	0
ENSGMOG00000019226	10	14	14	4	3	4
ENSGMOG00000019242	0	0	0	0	0	0
ENSGMOG00000019254	8	11	0	11	10	1
ENSGMOG00000019265	77	113	69	99	91	154
ENSGMOG00000019267	1305	1393	579	920	583	831
ENSGMOG00000019280	408	415	812	869	1591	265
ENSGMOG00000019285	2	3	0	2	3	0
ENSGMOG00000019293	191	217	218	202	172	524
ENSGMOG00000019297	9	9	4	15	6	27
ENSGMOG00000019311	285	110	227	528	275	211
ENSGMOG00000019315	330	609	280	379	380	948
ENSGMOG00000019332	2	6	8	6	5	5
ENSGMOG00000003479	1379	1537	1199	1476	1218	2007
ENSGMOG00000003495	0	0	0	0	0	0
ENSGMOG00000003500	202	263	126	174	147	452
ENSGMOG00000003516	435	515	298	437	338	851
ENSGMOG00000003543	158	203	144	203	88	371
ENSGMOG00000003564	23	5	8	5	8	64
ENSGMOG00000003579	451	1042	1037	759	946	1031
ENSGMOG00000003586	381	288	345	363	432	847
ENSGMOG00000003655	0	5	0	0	0	0
ENSGMOG00000003674	11	28	19	18	28	61
ENSGMOG00000003701	2035	2173	598	1405	603	2244
ENSGMOG00000003881	27	80	58	85	68	85
ENSGMOG00000003901	123	130	49	41	30	68
ENSGMOG00000003943	297	353	452	473	940	425
ENSGMOG00000003974	0	3	0	0	0	0
ENSGMOG00000004051	0	0	0	1	0	0
ENSGMOG00000004106	4	4	3	14	2	2
ENSGMOG00000004122	66	37	98	83	48	79
ENSGMOG00000004147	251	141	209	186	167	405
ENSGMOG00000004188	2194	2669	1939	2040	1978	6977
ENSGMOG00000004251	1	6	0	0	4	6
ENSGMOG00000004262	394	323	272	285	255	590
ENSGMOG00000004286	142	91	93	128	87	280
ENSGMOG00000021682	205	79	95	108	147	37
ENSGMOG00000004294	1101	901	728	836	740	652
ENSGMOG00000004317	1453	1653	1391	1332	1130	3100
ENSGMOG00000004336	1205	1570	1071	845	1778	1180
ENSGMOG00000004388	1013	2325	1418	1468	1842	3730
ENSGMOG00000022108	2	8	3	13	7	11
ENSGMOG00000004439	333	411	268	351	241	445
ENSGMOG00000004461	858	442	424	908	204	227
ENSGMOG00000019727	393	664	494	336	269	663
ENSGMOG00000010588	172	553	291	467	610	340
ENSGMOG00000010620	290	395	245	290	219	768
ENSGMOG00000010632	1160	1457	1280	1367	1405	1322
ENSGMOG00000010642	18	25	52	36	35	14
ENSGMOG00000010650	10	21	6	7	8	8
ENSGMOG00000010669	215	170	117	111	135	448
ENSGMOG00000010684	54	40	41	76	36	75
ENSGMOG00000010732	465	310	600	428	592	450
ENSGMOG00000010742	3	1	6	3	2	2
ENSGMOG00000010750	43	219	63	140	207	45
ENSGMOG00000010765	808	3027	374	1870	2577	366
ENSGMOG00000010781	43	28	3	3	6	25
ENSGMOG00000010801	634	655	536	696	625	1666
ENSGMOG00000010819	856	781	538	645	806	1184
ENSGMOG00000010844	12	54	14	25	17	1
ENSGMOG00000010866	357	71	31	33	14	32
ENSGMOG00000010878	935	786	757	1274	1713	1137
ENSGMOG00000010897	1676	786	1559	1482	2882	472
ENSGMOG00000010928	149	76	78	121	278	18
