,sample_1,sample_2,sample_3
ENSGMOG00000000475,19.51230081,14.5503792,19.69049126
ENSGMOG00000000476,110.2703214,104.4495204,121.4832988
ENSGMOG00000000477,6.264593701,7.552717267,6.383181233
ENSGMOG00000000478,2.492365236,1.962517085,2.028553358
ENSGMOG00000000479,12.05765884,12.25086423,12.82045722
ENSGMOG00000000480,9.206033754,9.277353493,8.803921574
ENSGMOG00000000481,10.57571195,11.20022377,9.926387765
ENSGMOG00000000482,12.12502007,12.03280677,11.03533027
ENSGMOG00000000483,203.363531,236.5328673,200.4481191
ENSGMOG00000000484,3.165977462,3.211391594,2.894069457
ENSGMOG00000000485,1.684030565,2.220221349,1.812174333
ENSGMOG00000000486,2.829171349,4.202561839,2.258456072
ENSGMOG00000000487,9.09376505,6.977838525,8.601066238
ENSGMOG00000000488,33.47852763,34.03678621,30.46887144
ENSGMOG00000000489,0.493982299,0.317174478,0.338092226
ENSGMOG00000000490,0,0,0
ENSGMOG00000000491,0.471528558,0.455938313,0.392186983
ENSGMOG00000000492,32.6926467,32.23285637,34.80997562
ENSGMOG00000000493,0,0,0.040571067
ENSGMOG00000000494,4.333571987,4.182738434,3.813680313
ENSGMOG00000000495,37.67737717,44.5233674,38.20442158
ENSGMOG00000000496,0.044907482,0.07929362,0.202855336
ENSGMOG00000000497,0.583797262,0.93170003,0.811421343
ENSGMOG00000000498,0.696065967,1.149757484,0.635613386
ENSGMOG00000000499,0.179629927,0.099117024,0.175807958
ENSGMOG00000000500,22.38637964,25.39378168,22.9767477
ENSGMOG00000000501,409.758317,349.6253922,404.7910607
ENSGMOG00000000502,0.628704744,0.495585122,0.676184453
ENSGMOG00000000503,0.179629927,0.099117024,0.135236891
ENSGMOG00000000504,0.067361223,0.03964681,0.189331647
ENSGMOG00000000505,20.275728,19.54587723,18.02707751
ENSGMOG00000000506,120.2846898,106.7886822,115.9385863
ENSGMOG00000000507,0.134722445,0.376644693,0.189331647
ENSGMOG00000000508,142.0872722,130.1208298,144.176049
ENSGMOG00000000509,0.224537409,0.118940429,0.121713201
ENSGMOG00000000510,71.1559048,71.24531721,73.14963409
ENSGMOG00000000511,145.7247782,153.4331539,149.9912353
ENSGMOG00000000512,28.1345373,29.5566967,25.22168008
ENSGMOG00000000513,142.9405143,143.5610983,139.0235235
ENSGMOG00000000514,12.37201122,16.37413245,12.94217042
ENSGMOG00000000515,15.08891386,11.63633868,14.56501311
ENSGMOG00000000516,4.243757023,5.094615059,3.921869825
ENSGMOG00000000517,14.81946897,11.25969398,13.75359177
ENSGMOG00000000518,5.748157661,5.01532144,6.558989191
ENSGMOG00000000519,29.86347535,32.88702873,31.97000092
ENSGMOG00000000520,30.37991139,32.17338615,29.38697631
ENSGMOG00000000521,57.34685417,65.73441065,58.20595769
ENSGMOG00000000522,5.478712771,4.222385244,5.125478151
ENSGMOG00000000523,18.14262262,14.13408769,16.83699287
ENSGMOG00000000524,40.10238118,40.08292471,43.35694711
ENSGMOG00000000525,89.52306483,115.0352186,91.97460925
ENSGMOG00000000526,282.4456063,302.8223332,279.4940817
ENSGMOG00000000527,2.963893794,2.497749017,2.488358786
ENSGMOG00000000528,25.01346732,26.38495192,28.11574954
ENSGMOG00000000529,0.404167336,0.336997883,0.865516099
ENSGMOG00000000530,9.565293608,10.60552162,8.952682153
ENSGMOG00000000531,8.959042605,8.424947082,9.209632245
ENSGMOG00000000532,63.85843902,63.65295313,66.52302645
ENSGMOG00000000533,0.067361223,0.03964681,0.094665823
ENSGMOG00000000534,124.9326142,149.56759,115.0460228
ENSGMOG00000000535,76.76934002,66.28946598,73.89343699
ENSGMOG00000000536,23.62133539,24.95766677,24.23445078
ENSGMOG00000000537,0.022453741,0.059470215,0
ENSGMOG00000000538,98.01057887,107.5419716,92.88069642
ENSGMOG00000000539,39.20423155,41.90667796,44.97978979
ENSGMOG00000000540,122.0360816,109.3855482,128.1234301
ENSGMOG00000000541,124.3039094,154.6820284,128.5426645
ENSGMOG00000000542,20.63498785,16.67148352,19.10897263
ENSGMOG00000000543,0.336806113,0.218057454,0.784373965
ENSGMOG00000000544,6.399316146,6.759781071,6.57251288
ENSGMOG00000000545,33.97250993,30.98398186,33.68750943
ENSGMOG00000000546,1.010418339,0.693819171,0.797897654
ENSGMOG00000000547,0.314352372,0.198234049,0.229902714
ENSGMOG00000000548,1202.554999,1497.440183,1146.998163
ENSGMOG00000000549,132.6117935,147.1293112,131.2744496
ENSGMOG00000000550,1.414585674,1.466931963,1.582271619
ENSGMOG00000000551,9.587747349,12.40945147,11.04885396
ENSGMOG00000000552,22.79054698,29.02146477,22.94970032
ENSGMOG00000000553,12.25974251,13.42044512,12.07665432
ENSGMOG00000000554,37.31811732,35.44424796,38.04213731
ENSGMOG00000000555,188.3868859,286.9437859,256.7472367
ENSGMOG00000000556,4.603016877,4.143091624,4.976717572
ENSGMOG00000000557,28.06717608,28.7241137,29.00831302
ENSGMOG00000000558,0.044907482,0.118940429,0.040571067
ENSGMOG00000000559,241.5348905,266.1490342,283.4024278
ENSGMOG00000000560,63.94825398,70.63079166,66.48245539
ENSGMOG00000000561,425.6331118,397.2808576,499.4027894
ENSGMOG00000000562,0,0,0
ENSGMOG00000000563,242.006419,193.7143127,230.6735642
ENSGMOG00000000564,21.33105382,20.20004959,22.35465801
ENSGMOG00000000565,8.82432016,10.16940671,10.67019066
ENSGMOG00000000566,16.18914716,17.99965165,16.29604531
ENSGMOG00000000567,1.392131934,1.268697914,1.081895124
ENSGMOG00000000568,0.561343522,1.01099365,0.770850276
ENSGMOG00000000569,131.534014,161.5805733,131.9776815
ENSGMOG00000000570,4.266210764,3.726800121,4.13824885
ENSGMOG00000000571,31.25560728,28.84305413,31.69952714
ENSGMOG00000000572,21.35350756,24.12508376,20.04210718
ENSGMOG00000000573,4.041673356,3.270861808,3.543206532
ENSGMOG00000000574,0.651158485,0.991170245,0.892563478
ENSGMOG00000000575,11.65349151,11.77510251,13.72654439
ENSGMOG00000000576,5.366444067,5.332495918,4.368151564
ENSGMOG00000000577,18.81623484,19.26834956,20.15029669
ENSGMOG00000000578,35.16255819,38.27899486,35.52673114
ENSGMOG00000000579,0.089814963,0.03964681,0.013523689
ENSGMOG00000000580,14.70720027,16.05695797,15.29529232
ENSGMOG00000000581,31.30051477,27.21753493,28.76488662
ENSGMOG00000000582,0.157176186,0.03964681,0.216379025
ENSGMOG00000000583,281.435188,253.0457635,320.795428
ENSGMOG00000000584,28.92041823,37.94199698,35.85129968
ENSGMOG00000000585,2.155559123,1.962517085,1.987982291
ENSGMOG00000000586,0.381713595,0.614525552,0.554471251
ENSGMOG00000000587,110.7418499,106.5508013,101.2112889
ENSGMOG00000000588,0.044907482,0.158587239,0.081142134
ENSGMOG00000000589,64.26260635,52.49237617,61.26231141
ENSGMOG00000000590,0.022453741,0.059470215,0.067618445
ENSGMOG00000000591,19.31021714,21.70662836,18.08117226
ENSGMOG00000000592,5.635888957,6.026315089,5.328333487
ENSGMOG00000000593,0.561343522,0.773112791,0.824945032
ENSGMOG00000000594,0.449074817,0.158587239,0.486852806
ENSGMOG00000000595,132.3872561,145.5236154,127.1497245
ENSGMOG00000000596,11.4289541,13.3411515,11.81970423
ENSGMOG00000000597,46.97322589,37.30764802,38.40727691
ENSGMOG00000000598,23.73360409,23.03479649,23.50417157
ENSGMOG00000000599,0.471528558,0.515408527,0.71675552
ENSGMOG00000000600,112.4483342,93.32859027,107.6350412
ENSGMOG00000000601,0.449074817,0.376644693,0.703231831
ENSGMOG00000000602,14.59493156,13.08344723,12.30655704
ENSGMOG00000000603,50.04938839,47.59599516,45.52073735
ENSGMOG00000000604,0.134722445,0.257704264,0.081142134
ENSGMOG00000000605,2.514818977,1.94269368,3.407969641
ENSGMOG00000000606,19.08567973,17.20671545,18.25698022
ENSGMOG00000000607,0.202083668,0.099117024,0.108189512
ENSGMOG00000000608,236.9318736,242.935827,233.8786785
ENSGMOG00000000609,90.42121446,102.2292991,87.60645769
ENSGMOG00000000610,12.25974251,14.31249834,12.06313064
ENSGMOG00000000611,0,0.138763834,0.013523689
ENSGMOG00000000612,119.3640864,120.2884209,114.7620253
ENSGMOG00000000613,0.179629927,0.356821288,0.202855336
ENSGMOG00000000614,33.36625892,33.85837557,35.52673114
ENSGMOG00000000615,60.67000782,41.11374176,68.34872448
ENSGMOG00000000616,1.481946897,1.149757484,1.325321527
ENSGMOG00000000617,25.41763466,25.4928987,24.04511914
ENSGMOG00000000618,0.24699115,0.297351073,0.243426403
ENSGMOG00000000619,16.48104579,15.24419837,18.47335925
ENSGMOG00000000620,1.212502007,0.733465981,0.865516099
ENSGMOG00000000621,2.290281568,1.308344723,1.8527454
ENSGMOG00000000622,9.744923535,9.971172664,9.453058648
ENSGMOG00000000623,205.7211738,232.2510118,192.9154243
ENSGMOG00000000624,147.9252448,179.6000484,157.0100299
ENSGMOG00000000625,4.356025728,4.638676746,4.246438363
ENSGMOG00000000626,41.85377297,56.91299547,47.87385925
ENSGMOG00000000627,20.38799671,22.40044754,18.0406012
ENSGMOG00000000628,2.492365236,2.517572422,2.583024609
ENSGMOG00000000629,0,0.059470215,0.054094756
ENSGMOG00000000630,0.965510857,1.724636226,1.71750851
ENSGMOG00000000631,10.23890583,13.18256426,11.12999609
ENSGMOG00000000632,4.962276731,4.202561839,5.72052047
ENSGMOG00000000633,0.359259854,0.475761718,0.500376495
ENSGMOG00000000634,0.696065967,0.574878742,0.676184453
ENSGMOG00000000635,16.03197098,16.05695797,13.4695943
ENSGMOG00000000636,0.022453741,0,0
ENSGMOG00000000637,178.6419623,195.5182425,167.6937443
ENSGMOG00000000638,9.206033754,11.22004717,9.628866606
ENSGMOG00000000639,2.896532572,2.259868159,2.042077047
ENSGMOG00000000640,0,0,0
ENSGMOG00000000641,7.207650818,9.336823708,8.046594987
ENSGMOG00000000642,31.86185829,39.56751618,33.11951449
ENSGMOG00000000643,10.28381332,8.980002419,9.588295539
ENSGMOG00000000644,88.2432016,102.4473565,89.43215571
ENSGMOG00000000645,0.26944489,0.03964681,0.324568537
ENSGMOG00000000646,7.566910671,6.462429997,5.625854646
ENSGMOG00000000647,3.592598538,4.579206532,4.408722631
ENSGMOG00000000648,25.88916322,30.98398186,27.56127829
ENSGMOG00000000649,28.08962982,29.27916904,30.71229784
ENSGMOG00000000650,7.207650818,5.134261869,6.815939283
ENSGMOG00000000651,0.067361223,0.07929362,0.081142134
ENSGMOG00000000652,44.63803684,44.56301421,43.8573236
ENSGMOG00000000653,10.84515684,10.16940671,10.57552484
ENSGMOG00000000654,5.276629103,5.431612942,5.585283579
ENSGMOG00000000655,0.044907482,0,0
ENSGMOG00000000656,14.5051166,12.46892168,12.71226771
ENSGMOG00000000657,0.224537409,0.396468098,0.162284269
ENSGMOG00000000658,29.70629916,24.2638476,26.04662512
ENSGMOG00000000659,34.60121467,41.88685455,35.0804494
ENSGMOG00000000660,37.65492343,37.6248225,35.0804494
ENSGMOG00000000661,3.929404651,5.669493801,2.43426403
ENSGMOG00000000662,11.20441669,10.01081947,9.682961362
ENSGMOG00000000663,36.7567738,37.74376293,36.01358395
ENSGMOG00000000664,178.0581651,192.5843786,174.8477758
ENSGMOG00000000665,0.291898631,0.416291503,0.730279209
ENSGMOG00000000666,55.79754605,46.44623768,55.90693055
ENSGMOG00000000667,0.044907482,0.118940429,0
ENSGMOG00000000668,0.583797262,0.753289386,0.919610856
ENSGMOG00000000669,5.546073994,6.264195948,5.666425713
ENSGMOG00000000670,65.81191447,68.27180647,58.66576311
ENSGMOG00000000671,1.324770711,1.466931963,1.541700552
ENSGMOG00000000672,3.996765874,2.517572422,2.420740341
ENSGMOG00000000673,27.73036997,21.54804113,26.53347792
ENSGMOG00000000674,0.78588093,0.89205322,0.946658234
ENSGMOG00000000675,165.84333,208.5818663,169.9116293
ENSGMOG00000000676,1.953475455,0.753289386,1.514653174
ENSGMOG00000000677,0.449074817,0.416291503,0.216379025
ENSGMOG00000000678,1.796299269,2.0219873,1.8527454
ENSGMOG00000000679,0.134722445,0.138763834,0.108189512
ENSGMOG00000000680,4.42338695,3.548389477,3.13749586
ENSGMOG00000000681,5.052091695,6.977838525,6.247944343
ENSGMOG00000000682,66.57534166,58.69710191,63.27734108
ENSGMOG00000000683,0.583797262,0.436114908,0.595042318
ENSGMOG00000000684,3.412968611,3.647506501,2.921116836
ENSGMOG00000000685,13.27016085,10.18923012,13.14502576
ENSGMOG00000000686,0,0,0.027047378
ENSGMOG00000000687,17.55882536,17.58336015,16.12023735
ENSGMOG00000000688,104.3200801,96.67874569,104.8762086
ENSGMOG00000000689,7.589364412,9.217883278,7.356886845
ENSGMOG00000000690,3.974312133,4.797263986,3.85425138
ENSGMOG00000000691,5.793065143,5.82808104,6.450799678
ENSGMOG00000000692,1.122687043,0.872229816,1.081895124
ENSGMOG00000000693,12.32710373,12.58786211,11.68446734
ENSGMOG00000000694,4.715285582,4.301678863,4.449293699
ENSGMOG00000000695,5.074545435,3.96468098,5.544712512
ENSGMOG00000000696,0.022453741,0,0.040571067
ENSGMOG00000000697,0.426621076,0.277527669,0.28399747
ENSGMOG00000000698,0.067361223,0.138763834,0.14876058
ENSGMOG00000000699,27.25884141,33.08526278,27.20966238
ENSGMOG00000000700,0.112268704,0.099117024,0.027047378
ENSGMOG00000000701,12.43937244,11.93368975,12.68522033
ENSGMOG00000000702,2.537272718,2.160751134,2.028553358
ENSGMOG00000000703,0.740973449,0.436114908,0.662660764
ENSGMOG00000000704,0.26944489,0.237880859,0.419234361
ENSGMOG00000000705,101.7378999,133.1339873,105.9851511
ENSGMOG00000000706,37.04867243,38.73493317,35.81072861
ENSGMOG00000000707,1.931021714,3.330332023,2.745308878
ENSGMOG00000000708,1.414585674,1.05064046,1.122466191
ENSGMOG00000000709,0.426621076,0.416291503,0.351615915
ENSGMOG00000000710,35.92598538,36.99047354,39.17812719
ENSGMOG00000000711,2.582180199,2.99333414,3.543206532
ENSGMOG00000000712,2.357642791,1.645342607,1.731032199
ENSGMOG00000000713,14.28057919,14.03497067,17.22917985
ENSGMOG00000000714,0,0.059470215,0.027047378
ENSGMOG00000000715,23.59888165,19.08993892,23.40950575
ENSGMOG00000000716,1.414585674,1.744459631,1.785126955
ENSGMOG00000000717,22.04957353,21.17139643,23.53121895
ENSGMOG00000000718,256.5788969,281.6311134,249.6608236
ENSGMOG00000000719,61.88250982,61.53184881,62.84458303
ENSGMOG00000000720,0.157176186,0.178410644,0.216379025
ENSGMOG00000000721,2.806717608,1.94269368,2.474835097
ENSGMOG00000000722,2.290281568,2.220221349,1.879792778
ENSGMOG00000000723,1.279863229,1.883223465,1.825698022
ENSGMOG00000000724,48.16327415,61.25432114,48.00909614
ENSGMOG00000000725,15.56044242,15.58119625,17.40498781
ENSGMOG00000000726,1.392131934,0.951523435,1.244179393
ENSGMOG00000000727,9.138672532,10.56587481,9.371916514
ENSGMOG00000000728,2.627087681,2.438278803,3.259209062
ENSGMOG00000000729,0.336806113,0.277527669,0.189331647
ENSGMOG00000000730,16.66067572,15.71996009,15.05186592
ENSGMOG00000000731,13.94377308,12.88521318,15.05186592
ENSGMOG00000000732,10.03682217,10.36764076,12.59055451
ENSGMOG00000000733,0.51643604,0.792936196,0.770850276
ENSGMOG00000000734,59.43505207,50.60915271,58.05719711
ENSGMOG00000000735,4.6703781,3.944857575,3.85425138
ENSGMOG00000000736,27.50583256,59.11339341,41.19315686
ENSGMOG00000000737,32.67019296,33.87819897,31.61838501
ENSGMOG00000000738,2.133105382,1.823753251,2.258456072
ENSGMOG00000000739,0.853242153,0.93170003,0.486852806
ENSGMOG00000000740,190.7669824,221.2886689,187.4248066
ENSGMOG00000000741,10.55325821,9.931525855,9.764103497
ENSGMOG00000000742,38.57552681,41.09391836,35.60787328
ENSGMOG00000000743,118.2638531,114.8369846,104.7815428
ENSGMOG00000000744,10.01436843,8.008655579,9.358392825
ENSGMOG00000000745,22.13938849,23.27267735,22.53046596
ENSGMOG00000000746,0,0,0
ENSGMOG00000000747,8.509967788,9.733291806,8.736303128
ENSGMOG00000000748,20.25327426,21.52821772,18.1623144
ENSGMOG00000000749,0.965510857,1.05064046,1.054847746
ENSGMOG00000000750,46.23225244,54.49454007,44.79045814
ENSGMOG00000000751,47.44475445,48.19069731,49.51022562
ENSGMOG00000000752,5.793065143,4.281855458,5.801662604
ENSGMOG00000000753,23.39679798,30.05228183,22.30056325
ENSGMOG00000000754,18.20998384,20.89386876,20.85352852
ENSGMOG00000000755,165.6187926,190.6615083,152.7365442
ENSGMOG00000000756,59.68204322,65.04059147,55.00084338
ENSGMOG00000000757,9.206033754,11.25969398,10.52143008
ENSGMOG00000000758,0.179629927,0.019823405,0.189331647
ENSGMOG00000000759,0.718519708,0.634348957,0.703231831
ENSGMOG00000000760,2.627087681,1.883223465,1.839221711
ENSGMOG00000000761,0.202083668,0.376644693,0.202855336
ENSGMOG00000000762,0.112268704,0.019823405,0.027047378
ENSGMOG00000000763,6.736122259,6.125432114,6.28851541
ENSGMOG00000000764,31.18824606,37.88252676,35.37797056
ENSGMOG00000000765,18.59169744,19.16923254,18.44631187
ENSGMOG00000000766,16.95257435,21.36963048,17.39146412
ENSGMOG00000000767,0.561343522,0.93170003,0.743802898
ENSGMOG00000000768,6.040056293,5.808257635,6.072136385
ENSGMOG00000000769,259.2957995,318.720704,258.4241741
ENSGMOG00000000770,1.055325821,0.693819171,0.743802898
ENSGMOG00000000771,12.64145611,10.64516843,11.38694618
ENSGMOG00000000772,16.34632335,16.31466223,15.57928979
ENSGMOG00000000773,0,0,0
ENSGMOG00000000774,26.56277544,26.10742425,23.99102438
ENSGMOG00000000775,49.19614623,50.90650378,53.39152438
ENSGMOG00000000776,52.90101348,65.00094466,51.29535258
ENSGMOG00000000777,66.44061922,69.40174055,59.1796633
ENSGMOG00000000778,4.288664505,4.321502268,4.557483211
ENSGMOG00000000779,3.031255017,2.973510735,3.123972171
ENSGMOG00000000780,9.161126273,8.167242818,8.844492641
ENSGMOG00000000781,4.692831841,4.480089507,4.909099126
ENSGMOG00000000782,10.19399835,8.068125794,9.155537489
ENSGMOG00000000783,57.43666913,73.2474811,58.82804738
ENSGMOG00000000784,2.559726459,2.200397944,2.461311408
ENSGMOG00000000785,35.09519697,36.19753735,33.52522516
ENSGMOG00000000786,6.152324997,3.746623526,6.342610166
ENSGMOG00000000787,7.52200319,9.653998186,7.546218492
ENSGMOG00000000788,2.402550273,2.041810705,2.326074517
ENSGMOG00000000789,5.45625903,1.684989416,4.638625345
ENSGMOG00000000790,180.0790017,177.4194738,181.2985754
ENSGMOG00000000791,197.4132897,169.7676396,195.3902594
ENSGMOG00000000792,8.779412678,8.087949199,9.209632245
ENSGMOG00000000793,0,0.07929362,0
ENSGMOG00000000794,8.667143974,7.314836408,8.871540019
ENSGMOG00000000795,31.81695081,34.33413729,30.80696366
ENSGMOG00000000796,216.5663306,244.9776377,200.8673535
ENSGMOG00000000797,0.336806113,0.158587239,0.14876058
ENSGMOG00000000798,7.072928372,7.830244935,7.776121206
ENSGMOG00000000799,42.48247772,46.01012277,39.17812719
ENSGMOG00000000800,50.04938839,71.6021385,59.03090272
ENSGMOG00000000801,34.03987115,33.10508618,35.36444687
ENSGMOG00000000802,31.83940455,30.11175204,28.0481311
ENSGMOG00000000803,14.05604178,10.78393227,15.4440529
ENSGMOG00000000804,5.523620253,5.550553372,6.126231141
ENSGMOG00000000805,104.7691549,118.286257,98.35779048
ENSGMOG00000000806,5.45625903,5.530729967,6.018041629
ENSGMOG00000000807,0.449074817,0.495585122,0.365139604
ENSGMOG00000000808,9.048857568,8.9007088,8.749826818
ENSGMOG00000000809,6.646307296,5.98666828,5.666425713
ENSGMOG00000000810,5.029637954,5.510906562,5.828709982
ENSGMOG00000000811,414.5185101,405.8049217,448.7971449
ENSGMOG00000000812,14.55002408,17.36530269,15.2006265
ENSGMOG00000000813,3.053708758,3.350155428,3.800156624
ENSGMOG00000000814,5.568527734,6.026315089,4.990241261
ENSGMOG00000000815,5.568527734,6.343489568,5.13900184
ENSGMOG00000000816,7.230104558,9.594527971,8.317068768
ENSGMOG00000000817,3.525237316,3.350155428,3.069877415
ENSGMOG00000000818,20.94934023,21.62733475,22.01656578
ENSGMOG00000000819,1.010418339,1.090287269,0.919610856
ENSGMOG00000000820,9.902099721,14.23320472,12.94217042
ENSGMOG00000000821,0,0,0.027047378
ENSGMOG00000000822,0.044907482,0.03964681,0.040571067
ENSGMOG00000000823,7.117835854,9.971172664,7.776121206
ENSGMOG00000000824,4283.320515,4021.990443,4248.805008
ENSGMOG00000000825,0.044907482,0.158587239,0.081142134
ENSGMOG00000000826,18.92850355,23.15373692,17.98650644
ENSGMOG00000000827,12.50673366,13.16274085,13.5913075
